base_mae,basis_dim,coef,corr_mae,delta_pct,denominator,group,lambda,locality,locality_factor,nuisance,response_rule,scale,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,win
0.001679822173746335,0,0.7121392812432031,0.001679822173746335,0.0,0.023414032104357954,extra_control,20.0,none,1.0,none,fixed_lambda_20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,constant_24000.csv,Constant 24k,0
0.004118245803084534,0,0.7121392812432031,0.004118245803084534,0.0,0.023414032104357954,extra_control,20.0,none,1.0,none,fixed_lambda_20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,constant_72000.csv,Constant 72k,0
0.003408385839825258,0,0.9780921593541827,0.01382519082853162,305.6228220112666,0.023413441262264873,core_wsd,20.0,linear,0.8168498168498168,none,fixed_lambda_20,25,tau_free_sqrt_retention,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsd_20000_24000.csv,WSD sharp,0
0.0031360955249893426,0,0.9780921593541827,0.011089411435827147,253.60566498894616,0.023413441262264873,core_wsd,20.0,linear,0.8168498168498168,none,fixed_lambda_20,25,tau_free_sqrt_retention,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsdld_20000_24000.csv,WSD linear,0
0.004487187642230267,0,0.9780921593541827,0.12052324726418273,2585.9417718551,0.023413441262264873,core_wsd,20.0,linear,0.9998554913294798,none,fixed_lambda_20,25,tau_free_sqrt_retention,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsdcon_3.csv,WSD-con 3e-5,0
0.002926482771138891,0,0.9780921593541827,0.03597514136227707,1129.2961953190222,0.023413441262264873,core_wsd,20.0,linear,0.9998554913294798,none,fixed_lambda_20,25,tau_free_sqrt_retention,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsdcon_9.csv,WSD-con 9e-5,0
0.002504818961791151,0,0.9780921593541827,0.012193747374366615,386.81152452020274,0.023413441262264873,core_wsd,20.0,linear,0.9998554913294798,none,fixed_lambda_20,25,tau_free_sqrt_retention,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsdcon_18.csv,WSD-con 18e-5,0
0.004428106847791531,0,0.9780921593541827,0.004428106847791531,0.0,0.023413441262264873,extra_control,20.0,linear,0.0,none,fixed_lambda_20,25,tau_free_sqrt_retention,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,cosine_24000.csv,Cosine 24k,0
0.003761619732988638,0,0.9780921593541827,0.003761619732988638,0.0,0.023413441262264873,extra_control,20.0,linear,0.0,none,fixed_lambda_20,25,tau_free_sqrt_retention,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,constant_24000.csv,Constant 24k,0
0.0015795124507172926,0,0.9780921593541827,0.0015795124507172926,0.0,0.023413441262264873,extra_control,20.0,linear,0.0,none,fixed_lambda_20,25,tau_free_sqrt_retention,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,constant_72000.csv,Constant 72k,0
0.0037480705220761528,0,1.091863493215054,0.013944266580885366,272.0385328598694,0.023413441262264873,core_wsd,20.0,linear,0.8168498168498168,none,fixed_lambda_20,100,tau_free_sqrt_retention,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,wsd_20000_24000.csv,WSD sharp,0
0.003248313740665229,0,1.091863493215054,0.011105693286573013,241.89102941450034,0.023413441262264873,core_wsd,20.0,linear,0.8168498168498168,none,fixed_lambda_20,100,tau_free_sqrt_retention,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,wsdld_20000_24000.csv,WSD linear,0
0.0056693997340904675,0,1.091863493215054,0.11952208394053451,2008.1964501786756,0.023413441262264873,core_wsd,20.0,linear,0.9998554913294798,none,fixed_lambda_20,100,tau_free_sqrt_retention,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,wsdcon_3.csv,WSD-con 3e-5,0
0.004934623402238123,0,1.091863493215054,0.03739929689465386,657.8956659122401,0.023413441262264873,core_wsd,20.0,linear,0.9998554913294798,none,fixed_lambda_20,100,tau_free_sqrt_retention,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0013816404339982303,0,1.091863493215054,0.011650451299675159,743.2332329737015,0.023413441262264873,core_wsd,20.0,linear,0.9998554913294798,none,fixed_lambda_20,100,tau_free_sqrt_retention,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,wsdcon_18.csv,WSD-con 18e-5,0
0.0032781062167547585,0,1.091863493215054,0.0032781062167547585,0.0,0.023413441262264873,extra_control,20.0,linear,0.0,none,fixed_lambda_20,100,tau_free_sqrt_retention,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,cosine_24000.csv,Cosine 24k,0
0.001848699219840022,0,1.091863493215054,0.001848699219840022,0.0,0.023413441262264873,extra_control,20.0,linear,0.0,none,fixed_lambda_20,100,tau_free_sqrt_retention,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,constant_24000.csv,Constant 24k,0
0.004776169698442608,0,1.091863493215054,0.004776169698442608,0.0,0.023413441262264873,extra_control,20.0,linear,0.0,none,fixed_lambda_20,100,tau_free_sqrt_retention,0.025564281764802004,0.15301451324062326,0.15301451324062326,1.0,constant_72000.csv,Constant 72k,0
0.004701998914275349,0,0.7121392812432031,0.00823830502130483,75.20856919582002,0.023414032104357954,core_wsd,20.0,linear,0.8168498168498168,none,fixed_lambda_20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,wsd_20000_24000.csv,WSD sharp,0
0.0038535563963712593,0,0.7121392812432031,0.006952859130434489,80.42707606359984,0.023414032104357954,core_wsd,20.0,linear,0.8168498168498168,none,fixed_lambda_20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,wsdld_20000_24000.csv,WSD linear,0
0.008173606778800102,0,0.7121392812432031,0.07477129581905807,814.7894906443569,0.023414032104357954,core_wsd,20.0,linear,0.9998554913294798,none,fixed_lambda_20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,wsdcon_3.csv,WSD-con 3e-5,0
0.006687305974578527,0,0.7121392812432031,0.025953143657935565,288.09565102292606,0.023414032104357954,core_wsd,20.0,linear,0.9998554913294798,none,fixed_lambda_20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,wsdcon_9.csv,WSD-con 9e-5,0
0.0025579541942073844,0,0.7121392812432031,0.008739411838591477,241.65630715289245,0.023414032104357954,core_wsd,20.0,linear,0.9998554913294798,none,fixed_lambda_20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,wsdcon_18.csv,WSD-con 18e-5,0
0.007134640765897494,0,0.7121392812432031,0.007134640765897494,0.0,0.023414032104357954,extra_control,20.0,linear,0.0,none,fixed_lambda_20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,cosine_24000.csv,Cosine 24k,0
0.001679822173746335,0,0.7121392812432031,0.001679822173746335,0.0,0.023414032104357954,extra_control,20.0,linear,0.0,none,fixed_lambda_20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,constant_24000.csv,Constant 24k,0
0.004118245803084534,0,0.7121392812432031,0.004118245803084534,0.0,0.023414032104357954,extra_control,20.0,linear,0.0,none,fixed_lambda_20,400,tau_free_sqrt_retention,0.016674051993802758,0.15301644390181715,0.15301644390181715,1.0,constant_72000.csv,Constant 72k,0
0.003408385839825258,0,0.8837306898126519,0.015242204623415193,347.19715841199,0.025913441262264872,core_wsd,20.0,none,1.0,none,fixed_lambda_20,25,ridge_tau_0p05,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsd_20000_24000.csv,WSD sharp,0
0.0031360955249893426,0,0.8837306898126519,0.012187241826491122,288.6119453116001,0.025913441262264872,core_wsd,20.0,none,1.0,none,fixed_lambda_20,25,ridge_tau_0p05,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsdld_20000_24000.csv,WSD linear,0
0.004487187642230267,0,0.8837306898126519,0.10872892357692086,2323.097321664028,0.025913441262264872,core_wsd,20.0,none,1.0,none,fixed_lambda_20,25,ridge_tau_0p05,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsdcon_3.csv,WSD-con 3e-5,0
0.002926482771138891,0,0.8837306898126519,0.032601485545924895,1014.0159739685557,0.025913441262264872,core_wsd,20.0,none,1.0,none,fixed_lambda_20,25,ridge_tau_0p05,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsdcon_9.csv,WSD-con 9e-5,0
0.002504818961791151,0,0.8837306898126519,0.011132796154464202,344.45512127963696,0.025913441262264872,core_wsd,20.0,none,1.0,none,fixed_lambda_20,25,ridge_tau_0p05,0.02290050332212097,0.15301451324062326,0.15301451324062326,1.0,wsdcon_18.csv,WSD-con 18e-5,0
