estimator,max_kappa,mean_delta_pct,mean_kappa,test_curve,test_label,tests,train_curve,train_label,wins
dct_low_frequency_G_m12,0.013574333565153883,-7.058276315329511,0.01090482945260792,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
dct_low_frequency_G_m2,0.03745865568260941,-3.579782332463081,0.025115297587642627,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,3
dct_low_frequency_G_m2,0.03745865568260941,-19.128455418237905,0.025115297587642627,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,3
dct_low_frequency_G_m2,0.03745865568260941,-16.07574702973979,0.025115297587642627,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,3
dct_low_frequency_G_m2,0.03745865568260941,-31.931383319063684,0.025115297587642627,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,3
dct_low_frequency_G_m2,0.03745865568260941,-11.196705826113076,0.025115297587642627,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,3
dct_low_frequency_G_m2,0.03745865568260941,-9.52522417855244,0.025115297587642627,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,3
dct_low_frequency_G_m2,0.05821053454918079,-5.3006542371516545,0.03795034153690173,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
dct_low_frequency_G_m2,0.05821053454918079,-28.76405138141638,0.03795034153690173,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
dct_low_frequency_G_m2,0.05821053454918079,-24.240576138916737,0.03795034153690173,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
dct_low_frequency_G_m2,0.05821053454918079,-14.768873141465987,0.03795034153690173,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
dct_low_frequency_G_m2,0.05821053454918079,-0.46744829868855575,0.03795034153690173,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,1
dct_low_frequency_G_m2,0.05821053454918079,-3.879579319442184,0.03795034153690173,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,1
dct_low_frequency_G_m2,0.06495355617313857,-5.944741403326629,0.042751954252395453,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
dct_low_frequency_G_m2,0.06495355617313857,-32.37407095291771,0.042751954252395453,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
dct_low_frequency_G_m2,0.06495355617313857,-27.318851403169635,0.042751954252395453,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
