base_mae,basis_dim,coef,corr_mae,delta_pct,denominator,fit_start,group,lambda,locality,locality_factor,n_cal,nonharm,nuisance,response_rule,ridge,role,shrinkage,source_dot,source_full_norm,source_perp_norm,source_retention,test_curve,test_label,test_scale,train_scale,variant,win
0.0013816404339982303,4,0.24456558171388873,0.0034372661377547065,148.7815247131881,0.002240522998503154,5000,core_wsd,18.05070782708191,linear,0.9998554913294798,523,0,mpl_ld4,observation_bracket,0.0019120458891013384,main_parameter_light_candidate,sample_size_ridge,0.00054795481047227,0.1697566410541492,0.018123937469595716,0.011398601310712424,wsdcon_18.csv,WSD-con 18e-5,100,100,observation_bracket_mplld_neff,0
0.0032781062167547585,4,0.3504934983685075,0.0032781062167547585,0.0,0.0031019590591678933,5000,extra_control,9.02600304324791,linear,0.0,523,1,mpl_ld4,observation_bracket,0.0019120458891013384,main_parameter_light_candidate,sample_size_ridge,0.001087216482443639,0.341897122826344,0.03449511806135116,0.01017945153928999,cosine_24000.csv,Cosine 24k,100,100,observation_bracket_mplld_neff,0
0.001848699219840022,4,0.3505004388390591,0.001848699219840022,0.0,0.0031021171073935985,5000,extra_control,9.025353913540956,linear,0.0,523,1,mpl_ld4,observation_bracket,0.0019120458891013384,main_parameter_light_candidate,sample_size_ridge,0.001087293407471609,0.34192189812001367,0.03449740886345321,0.010179328281159639,constant_24000.csv,Constant 24k,100,100,observation_bracket_mplld_neff,0
0.004776169698442608,4,0.3505004388390591,0.004776169698442608,0.0,0.0031021171073935985,5000,extra_control,9.025353913540956,linear,0.0,523,1,mpl_ld4,observation_bracket,0.0019120458891013384,main_parameter_light_candidate,sample_size_ridge,0.001087293407471609,0.34192189812001367,0.03449740886345321,0.010179328281159639,constant_72000.csv,Constant 72k,100,100,observation_bracket_mplld_neff,0
0.004701998914275349,4,0.3171458623460746,0.007301892626351321,55.29337116992201,0.0032160018908534713,5000,core_wsd,9.031125300869606,linear,0.8168498168498168,523,0,mpl_ld4,observation_bracket,0.0019120458891013384,main_parameter_light_candidate,sample_size_ridge,0.0010199416929813306,0.341718265227471,0.03611033095600389,0.011166743788277136,wsd_20000_24000.csv,WSD sharp,400,400,observation_bracket_mplld_neff,0
0.0038535563963712593,4,0.3171745178759538,0.005658307565608208,46.83339190095703,0.003216929689449839,5000,core_wsd,9.02761081624502,linear,0.8168498168498168,523,0,mpl_ld4,observation_bracket,0.0019120458891013384,main_parameter_light_candidate,sample_size_ridge,0.0010203281232920944,0.34185230812517153,0.03612317539127064,0.011165927573126297,wsdld_20000_24000.csv,WSD linear,400,400,observation_bracket_mplld_neff,0
0.008173606778800102,4,0.22738658215281868,0.02354827782625633,188.10142772384813,0.002276143205419572,5000,core_wsd,18.05070782708191,linear,0.9998554913294798,523,0,mpl_ld4,observation_bracket,0.0019120458891013384,main_parameter_light_candidate,sample_size_ridge,0.0005175644239707176,0.1697595107751778,0.019081334238418277,0.012634243648190298,wsdcon_3.csv,WSD-con 3e-5,400,400,observation_bracket_mplld_neff,0
0.006687305974578527,4,0.22738658215281868,0.01150899983212055,72.10218697740855,0.002276143205419572,5000,core_wsd,18.05070782708191,linear,0.9998554913294798,523,0,mpl_ld4,observation_bracket,0.0019120458891013384,main_parameter_light_candidate,sample_size_ridge,0.0005175644239707176,0.1697595107751778,0.019081334238418277,0.012634243648190298,wsdcon_9.csv,WSD-con 9e-5,400,400,observation_bracket_mplld_neff,0
0.0025579541942073844,4,0.22738658215281868,0.004114538231676532,60.85269396121753,0.002276143205419572,5000,core_wsd,18.05070782708191,linear,0.9998554913294798,523,0,mpl_ld4,observation_bracket,0.0019120458891013384,main_parameter_light_candidate,sample_size_ridge,0.0005175644239707176,0.1697595107751778,0.019081334238418277,0.012634243648190298,wsdcon_18.csv,WSD-con 18e-5,400,400,observation_bracket_mplld_neff,0
0.007134640765897494,4,0.3171876184021529,0.007134640765897494,0.0,0.0032173544688143953,5000,extra_control,9.02600304324791,linear,0.0,523,1,mpl_ld4,observation_bracket,0.0019120458891013384,main_parameter_light_candidate,sample_size_ridge,0.0010205050015187618,0.34191366345513013,0.03612905450898289,0.011165554096241505,cosine_24000.csv,Cosine 24k,400,400,observation_bracket_mplld_neff,0
