base_mae,corr_mae,delta_pct,kappa_hat,kappa_star,lambda,n_cal,protocol,ridge,source_dot,source_energy,target_curve,target_label,terminal_corr_error,terminal_mpl_error,test_scale,train_scales
0.0056693997340904675,0.003646517887292426,-35.680705924373655,0.0251922569073793,0.03170588603525045,18.05070782708191,1000,leave_one_scale_out_median_kappa,0.002,5.133688922593283e-05,3.8277995943207075e-05,wsdcon_3.csv,WSD-con 3e-5,0.009805230943864096,0.009496824379844337,100,"25,400"
0.0056693997340904675,0.0034946699544882534,-38.359083529168416,0.02770114667673514,0.03170588603525045,18.05070782708191,1500,all_scale_mean_kappa,0.002,5.640808696290449e-05,3.685389746611186e-05,wsdcon_3.csv,WSD-con 3e-5,0.009835945066704266,0.009496824379844337,100,"25,100,400"
0.0056693997340904675,0.003285503820634984,-42.04847118330647,0.031783300219353904,0.03170588603525045,18.05070782708191,1500,all_scale_median_kappa,0.002,5.640808696290449e-05,3.685389746611186e-05,wsdcon_3.csv,WSD-con 3e-5,0.009885919269194687,0.009496824379844337,100,"25,100,400"
0.004934623402238123,0.004449025150614375,-9.84063447280501,0.03271892621544682,0.022653397725304992,18.05070782708191,500,same_scale,0.002,6.655048243684779e-05,3.4005700511921416e-05,wsdcon_9.csv,WSD-con 9e-5,0.010202561872461047,0.010202504230444998,100,100
0.004934623402238123,0.006592121652598939,33.58915392832307,0.09537244623194537,0.022653397725304992,18.05070782708191,1000,leave_one_scale_out_pooled,0.001,0.00010267377845186566,7.655599188641415e-05,wsdcon_9.csv,WSD-con 9e-5,0.010202672251242717,0.010202504230444998,100,"25,400"
0.004934623402238123,0.01077735244822845,118.40273450939192,0.2177278516860714,0.022653397725304992,18.05070782708191,1500,all_scale_pooled,0.0006666666666666666,0.00016922426088871343,0.00011056169239833557,wsdcon_9.csv,WSD-con 9e-5,0.010202887808814065,0.010202504230444998,100,"25,100,400"
0.004934623402238123,0.004530769813579891,-8.184081250760933,0.0186012135954047,0.022653397725304992,18.05070782708191,500,single_source_25M,0.002,3.7948123595473736e-05,4.008858888909031e-05,wsdcon_9.csv,WSD-con 9e-5,0.010202537000818968,0.010202504230444998,100,25
0.004934623402238123,0.004421438712981517,-10.399672830632788,0.031783300219353904,0.022653397725304992,18.05070782708191,500,single_source_400M,0.002,6.472565485639192e-05,3.646740299732384e-05,wsdcon_9.csv,WSD-con 9e-5,0.010202560224137791,0.010202504230444998,100,400
0.004934623402238123,0.0044429258116745205,-9.964237399364473,0.0251922569073793,0.022653397725304992,18.05070782708191,1000,leave_one_scale_out_mean_kappa,0.002,5.133688922593283e-05,3.8277995943207075e-05,wsdcon_9.csv,WSD-con 9e-5,0.010202548612478601,0.010202504230444998,100,"25,400"
0.004934623402238123,0.0044429258116745205,-9.964237399364473,0.0251922569073793,0.022653397725304992,18.05070782708191,1000,leave_one_scale_out_median_kappa,0.002,5.133688922593283e-05,3.8277995943207075e-05,wsdcon_9.csv,WSD-con 9e-5,0.010202548612478601,0.010202504230444998,100,"25,400"
0.004934623402238123,0.00441574545103409,-10.515046618728663,0.02770114667673514,0.022653397725304992,18.05070782708191,1500,all_scale_mean_kappa,0.002,5.640808696290449e-05,3.685389746611186e-05,wsdcon_9.csv,WSD-con 9e-5,0.01020255303247275,0.010202504230444998,100,"25,100,400"
0.004934623402238123,0.004421438712981517,-10.399672830632788,0.031783300219353904,0.022653397725304992,18.05070782708191,1500,all_scale_median_kappa,0.002,5.640808696290449e-05,3.685389746611186e-05,wsdcon_9.csv,WSD-con 9e-5,0.010202560224137791,0.010202504230444998,100,"25,100,400"
0.0013816404339982303,0.0012048413440084672,-12.796317018468894,0.03271892621544682,0.021721690706812492,18.05070782708191,500,same_scale,0.002,6.655048243684779e-05,3.4005700511921416e-05,wsdcon_18.csv,WSD-con 18e-5,-0.0018822257843189583,-0.001882225784402003,100,100
0.0013816404339982303,0.0018285284719933303,32.34474230765545,0.09537244623194537,0.021721690706812492,18.05070782708191,1000,leave_one_scale_out_pooled,0.001,0.00010267377845186566,7.655599188641415e-05,wsdcon_18.csv,WSD-con 18e-5,-0.0018822257841604184,-0.001882225784402003,100,"25,400"
0.0013816404339982303,0.0031481896480321713,127.85882423271669,0.2177278516860714,0.021721690706812492,18.05070782708191,1500,all_scale_pooled,0.0006666666666666666,0.00016922426088871343,0.00011056169239833557,wsdcon_18.csv,WSD-con 18e-5,-0.0018822257838504441,-0.001882225784402003,100,"25,100,400"
0.0013816404339982303,0.0012257192903593693,-11.285218628674032,0.0186012135954047,0.021721690706812492,18.05070782708191,500,single_source_25M,0.002,3.7948123595473736e-05,4.008858888909031e-05,wsdcon_18.csv,WSD-con 18e-5,-0.0018822257843549295,-0.001882225784402003,100,25
0.0013816404339982303,0.0012006660134496487,-13.098517971486457,0.031783300219353904,0.021721690706812492,18.05070782708191,500,single_source_400M,0.002,6.472565485639192e-05,3.646740299732384e-05,wsdcon_18.csv,WSD-con 18e-5,-0.0018822257843216228,-0.001882225784402003,100,400
0.0013816404339982303,0.0012074476416822609,-12.607679105907854,0.0251922569073793,0.021721690706812492,18.05070782708191,1000,leave_one_scale_out_mean_kappa,0.002,5.133688922593283e-05,3.8277995943207075e-05,wsdcon_18.csv,WSD-con 18e-5,-0.001882225784338054,-0.001882225784402003,100,"25,400"
0.0013816404339982303,0.0012074476416822609,-12.607679105907854,0.0251922569073793,0.021721690706812492,18.05070782708191,1000,leave_one_scale_out_median_kappa,0.002,5.133688922593283e-05,3.8277995943207075e-05,wsdcon_18.csv,WSD-con 18e-5,-0.001882225784338054,-0.001882225784402003,100,"25,400"
0.0013816404339982303,0.0012008073134652634,-13.088290996932306,0.02770114667673514,0.021721690706812492,18.05070782708191,1500,all_scale_mean_kappa,0.002,5.640808696290449e-05,3.685389746611186e-05,wsdcon_18.csv,WSD-con 18e-5,-0.0018822257843318368,-0.001882225784402003,100,"25,100,400"
0.0013816404339982303,0.0012006660134496487,-13.098517971486457,0.031783300219353904,0.021721690706812492,18.05070782708191,1500,all_scale_median_kappa,0.002,5.640808696290449e-05,3.685389746611186e-05,wsdcon_18.csv,WSD-con 18e-5,-0.0018822257843216228,-0.001882225784402003,100,"25,100,400"
0.004701998914275349,0.002192595446586084,-53.36886531535925,0.07881628678987389,0.09299964240306824,9.026941864314445,500,same_scale,0.002,0.00017015019699188148,0.00015882026319643798,wsd_20000_24000.csv,WSD sharp,-0.00523045039261083,-0.021748173844712948,400,400
0.004701998914275349,0.005682507795791918,20.853022286749745,0.2113208009202581,0.09299964240306824,9.026941864314445,1000,leave_one_scale_out_pooled,0.001,0.000278896853116107,0.00031977946279575546,wsd_20000_24000.csv,WSD sharp,0.02253884716889365,-0.021748173844712948,400,"25,100"
0.004701998914275349,0.011826919580982849,151.5296110570362,0.3920896072620074,0.09299964240306824,9.026941864314445,1500,all_scale_pooled,0.0006666666666666666,0.00044904705010798845,0.00047859972599219346,wsd_20000_24000.csv,WSD sharp,0.06042301138840411,-0.021748173844712948,400,"25,100,400"
