base_mae,corr_mae,delta_pct,kappa_hat,kappa_star,kernel,n_cal,param,ridge,scale,source_dot,source_energy,target_curve,target_label,terminal_corr_error,terminal_mpl_error
0.0056693997340904675,0.005669052454659784,-0.00612550617300478,4.2059397716379624e-05,0.0066855072617406155,drop_impulse,500,0.0,0.002,100,8.41187972587721e-08,4.3415097287796476e-11,wsdcon_3.csv,WSD-con 3e-5,0.009496824379844337,0.009496824379844337
0.0056693997340904675,0.005558996861909361,-1.9473467626078156,0.00809499904783813,0.03058558815050124,step_time_exp,500,128.0,0.002,100,1.6202521054672186e-05,1.5469994402616547e-06,wsdcon_3.csv,WSD-con 3e-5,0.009496824379844337,0.009496824379844337
0.0056693997340904675,0.02553721781319779,350.43953524110935,0.16084859644282912,0.024356163270712737,power_law_lr_time,500,128.0,0.002,100,0.00042136152390577107,0.0006196157953764728,wsdcon_3.csv,WSD-con 3e-5,0.02960289893508472,0.009496824379844337
0.0056693997340904675,0.003217125687160454,-43.25456242191446,0.03271892621544087,0.03170351944115686,signed_lr_time_exp,500,18.05070782708191,0.002,100,6.655048243683536e-05,3.400570051191185e-05,wsdcon_3.csv,WSD-con 3e-5,0.009897373312384161,0.009496824379844337
0.004934623402238123,0.004449025150614375,-9.84063447280501,0.03271892621544682,0.022653397725304992,lr_time_exp,500,18.05070782708191,0.002,100,6.655048243684779e-05,3.4005700511921416e-05,wsdcon_9.csv,WSD-con 9e-5,0.010202561872461047,0.010202504230444998
0.004934623402238123,0.004934623402238123,0.0,0.0,0.0,eta_level,500,0.0,0.002,100,0.0,2.61969019790991e-08,wsdcon_9.csv,WSD-con 9e-5,0.010202504230444998,0.010202504230444998
0.004934623402238123,0.010283000021456263,108.38469693132726,0.016804179527727073,0.0,drop_cumsum,500,0.0,0.002,100,0.016538884076584492,0.9822125317273098,wsdcon_9.csv,WSD-con 9e-5,0.021965429899853728,0.010202504230444998
0.004934623402238123,0.004934353296014256,-0.005473694785784744,4.2059397716379624e-05,0.009245668248811156,drop_impulse,500,0.0,0.002,100,8.41187972587721e-08,4.3415097287796476e-11,wsdcon_9.csv,WSD-con 9e-5,0.010202504230444998,0.010202504230444998
0.004934623402238123,0.004830676321306048,-2.106484577626122,0.00809499904783813,0.022689522177448095,step_time_exp,500,128.0,0.002,100,1.6202521054672186e-05,1.5469994402616547e-06,wsdcon_9.csv,WSD-con 9e-5,0.010202504230444998,0.010202504230444998
0.004934623402238123,0.014143697355251773,186.62161632915755,0.16084859644282912,0.006927887952494381,power_law_lr_time,500,128.0,0.002,100,0.00042136152390577107,0.0006196157953764728,wsdcon_9.csv,WSD-con 9e-5,0.015947096960537088,0.010202504230444998
0.004934623402238123,0.004420930092055937,-10.409980018925014,0.03271892621544087,0.02270774440985899,signed_lr_time_exp,500,18.05070782708191,0.002,100,6.655048243683536e-05,3.400570051191185e-05,wsdcon_9.csv,WSD-con 9e-5,0.010202561872461047,0.010202504230444998
0.0013816404339982303,0.0012048413440084672,-12.796317018468894,0.03271892621544682,0.021721690706812492,lr_time_exp,500,18.05070782708191,0.002,100,6.655048243684779e-05,3.4005700511921416e-05,wsdcon_18.csv,WSD-con 18e-5,-0.0018822257843189583,-0.001882225784402003
0.0013816404339982303,0.0013816404339982303,0.0,0.0,0.0008414055368949541,eta_level,500,0.0,0.002,100,0.0,2.61969019790991e-08,wsdcon_18.csv,WSD-con 18e-5,-0.001882225784402003,-0.001882225784402003
0.0013816404339982303,0.004448764192626157,221.99145907681617,0.016804179527727073,0.00039517881491994423,drop_cumsum,500,0.0,0.002,100,0.016538884076584492,0.9822125317273098,wsdcon_18.csv,WSD-con 18e-5,0.004839446026688954,-0.001882225784402003
0.0013816404339982303,0.0013814860875845905,-0.011171243244023632,4.2059397716379624e-05,0.013033354124829536,drop_impulse,500,0.0,0.002,100,8.41187972587721e-08,4.3415097287796476e-11,wsdcon_18.csv,WSD-con 18e-5,-0.001882225784402003,-0.001882225784402003
0.0013816404339982303,0.0013222566070688745,-4.298066665399281,0.00809499904783813,0.02162645085776593,step_time_exp,500,128.0,0.002,100,1.6202521054672186e-05,1.5469994402616547e-06,wsdcon_18.csv,WSD-con 18e-5,-0.001882225784402003,-0.001882225784402003
0.0013816404339982303,0.004465402243447501,223.19568344749388,0.16084859644282912,0.016483461328275432,power_law_lr_time,500,128.0,0.002,100,0.00042136152390577107,0.0006196157953764728,wsdcon_18.csv,WSD-con 18e-5,-0.00019794728761723945,-0.001882225784402003
