scale,scheme,split,curve,mae_loss,rmse_loss,mse_loss,huber_loss,prede,worste,r2_score,best_loss,weight_cosine_24000,weight_constant_24000,weight_wsdcon_9
100,equal_1_1_1,test,wsdcon_3.csv,0.005669456664023281,0.008895902453919885,7.913708046965782e-05,0.00015446944952081037,0.0018060897896965689,0.010335568698941124,0.9972807726424051,0.0002750658257182462,1.0,1.0,1.0
100,equal_1_1_1,test,wsdcon_18.csv,0.001381676567853054,0.0019048501903575878,3.6284542477053385e-06,1.671752339659998e-05,0.0004256499008103849,0.002510102558268016,0.999865638508335,0.0002750658257182462,1.0,1.0,1.0
100,cosine_constant_3_3_1,train,cosine_24000.csv,0.005204237016485902,0.006675052781260337,4.455632963261135e-05,0.00021228286356764843,0.0016971559287690865,0.00501322615905725,0.9984837562522899,0.00026631539007266177,1.2857142857142856,1.2857142857142856,0.42857142857142855
100,cosine_constant_3_3_1,train,constant_24000.csv,0.0016615410153110156,0.0021566428509015205,4.651108386344638e-06,3.2987770191258055e-05,0.0005095458816048601,0.002498721163995918,0.9997973738546874,0.00026631539007266177,1.2857142857142856,1.2857142857142856,0.42857142857142855
100,cosine_constant_3_3_1,train,wsdcon_9.csv,0.007199512848320162,0.008693782247219792,7.558184976207401e-05,0.00019873605274936746,0.002293458881204145,0.0048280047897368466,0.9974469936716088,0.00026631539007266177,1.2857142857142856,1.2857142857142856,0.42857142857142855
100,cosine_constant_3_3_1,test,constant_72000.csv,0.003878886697980769,0.00498715362733547,2.487170130264534e-05,0.0004624054653522237,0.0012650882673296254,0.007946088403213652,0.9984182835339229,0.00026631539007266177,1.2857142857142856,1.2857142857142856,0.42857142857142855
100,cosine_constant_3_3_1,test,cosine_72000.csv,0.004840431070676647,0.005911669119500934,3.4947831778460944e-05,0.0006635811268181006,0.0016309496133742486,0.0036154243182130916,0.9984372730033448,0.00026631539007266177,1.2857142857142856,1.2857142857142856,0.42857142857142855
100,cosine_constant_3_3_1,test,wsd_20000_24000.csv,0.00325924934760162,0.004772532571956428,2.277706715038504e-05,0.00011564016652955682,0.0010468397883162022,0.004058104549728932,0.999133054557765,0.00026631539007266177,1.2857142857142856,1.2857142857142856,0.42857142857142855
100,cosine_constant_3_3_1,test,wsdld_20000_24000.csv,0.002790669527975886,0.003960435320124692,1.5685047924891174e-05,8.907979979955676e-05,0.0008884000806094641,0.004529169138228082,0.9993816777885974,0.00026631539007266177,1.2857142857142856,1.2857142857142856,0.42857142857142855
100,cosine_constant_3_3_1,test,wsdcon_3.csv,0.006561735867447986,0.008652637470323837,7.486813519285209e-05,0.00017652932126110596,0.0020775158806162317,0.00884166482988208,0.9974274577704876,0.00026631539007266177,1.2857142857142856,1.2857142857142856,0.42857142857142855
100,cosine_constant_3_3_1,test,wsdcon_18.csv,0.0035140073829671315,0.0038264094579106133,1.4641409339587794e-05,6.866145075179167e-05,0.0010917235714416756,0.002498721163995918,0.9994578292946125,0.00026631539007266177,1.2857142857142856,1.2857142857142856,0.42857142857142855
100,cosine_wsdcon_3_1_3,train,cosine_24000.csv,0.0030702895916484866,0.0036643223649037025,1.3427258393933463e-05,9.688583482316316e-05,0.0009915073536554233,0.002926511583211557,0.999543072852801,0.0002868213700375711,1.2857142857142856,0.42857142857142855,1.2857142857142856
100,cosine_wsdcon_3_1_3,train,constant_24000.csv,0.0026636270377637197,0.0029104345338854974,8.470629176033292e-06,7.120278612527303e-05,0.0008484118447460199,0.0017677511827412246,0.9996309759318119,0.0002868213700375711,1.2857142857142856,0.42857142857142855,1.2857142857142856
100,cosine_wsdcon_3_1_3,train,wsdcon_9.csv,0.004364377734076042,0.00557384350600678,3.1067731429453957e-05,0.00010783701825631069,0.001391269376802468,0.005500084439551199,0.9989505930961224,0.0002868213700375711,1.2857142857142856,0.42857142857142855,1.2857142857142856
100,cosine_wsdcon_3_1_3,test,constant_72000.csv,0.006039827664833836,0.0069019784288778495,4.7637306232695145e-05,0.0008402188222213544,0.0020046466405762727,0.007207475184412289,0.9969705043193087,0.0002868213700375711,1.2857142857142856,0.42857142857142855,1.2857142857142856
100,cosine_wsdcon_3_1_3,test,cosine_72000.csv,0.009174732016681977,0.010086408177762105,0.00010173562992842628,0.0014273521441274207,0.0031003542681156335,0.005232854307090295,0.9954507902974155,0.0002868213700375711,1.2857142857142856,0.42857142857142855,1.2857142857142856
