attenuation,audit,base_mae,base_tau,corr_mae,delta_pct,description,kappa,mode,nonharm,nuisance,route,scale,source_kappa,target_curve,target_label,tau,train_curves,win
1.0,tau_x1.5,0.002926482771138891,768.0,0.002946425834598926,0.681468678261643,minimal route with all nonzero taus multiplied by 1.5,0.028493951192772874,tau_x1.5,0,none,medium_step_drop,25,0.028493951192772874,wsdcon_9.csv,WSD-con 9e-5,1152.0,wsdcon_3+wsdcon_18,0
1.0,tau_x1.5,0.004934623402238123,768.0,0.005418099544945948,9.797629997226176,minimal route with all nonzero taus multiplied by 1.5,0.03422622306776956,tau_x1.5,0,none,medium_step_drop,100,0.03422622306776956,wsdcon_9.csv,WSD-con 9e-5,1152.0,wsdcon_3+wsdcon_18,0
1.0,tau_x1.5,0.006687305974578527,768.0,0.006915975952382818,3.419463363476538,minimal route with all nonzero taus multiplied by 1.5,0.051946790751278935,tau_x1.5,0,none,medium_step_drop,400,0.051946790751278935,wsdcon_9.csv,WSD-con 9e-5,1152.0,wsdcon_3+wsdcon_18,0
1.0,tau_x1.5,0.002504818961791151,512.0,0.001978781510834321,-21.001016799260817,minimal route with all nonzero taus multiplied by 1.5,0.01918508385569298,tau_x1.5,1,none,weak_step_drop,25,0.01918508385569298,wsdcon_18.csv,WSD-con 18e-5,768.0,wsdcon_9,1
1.0,tau_x1.5,0.0013816404339982303,512.0,0.0013064749336634885,-5.440308381626158,minimal route with all nonzero taus multiplied by 1.5,0.020392632987393817,tau_x1.5,1,none,weak_step_drop,100,0.020392632987393817,wsdcon_18.csv,WSD-con 18e-5,768.0,wsdcon_9,1
1.0,tau_x1.5,0.0025579541942073844,512.0,0.0025631702933727133,0.20391683233191849,minimal route with all nonzero taus multiplied by 1.5,0.034890066134226363,tau_x1.5,0,none,weak_step_drop,400,0.034890066134226363,wsdcon_18.csv,WSD-con 18e-5,768.0,wsdcon_9,0
1.0,tau_x2,0.00744534704076948,8192.0,0.005984678378545627,-19.618543692127112,minimal route with all nonzero taus multiplied by 2,0.008428429862492058,tau_x2,1,none,smooth_decay,25,0.008428429862492058,cosine_72000.csv,Cosine,16384.0,wsdcon_3,1
1.0,tau_x2,0.007265129575917493,8192.0,0.006057237761666818,-16.625881226600605,minimal route with all nonzero taus multiplied by 2,0.006970237919074837,tau_x2,1,none,smooth_decay,100,0.006970237919074837,cosine_72000.csv,Cosine,16384.0,wsdcon_3,1
1.0,tau_x2,0.005612615040270773,8192.0,0.004094809668692252,-27.042748535009032,minimal route with all nonzero taus multiplied by 2,0.014980624816239112,tau_x2,1,none,smooth_decay,400,0.014980624816239112,cosine_72000.csv,Cosine,16384.0,wsdcon_3,1
1.0,tau_x2,0.003408385839825258,5120.0,0.0020784965186118366,-39.01815650312649,minimal route with all nonzero taus multiplied by 2,0.015443257580740924,tau_x2,1,none,finite_tail,25,0.015443257580740924,wsd_20000_24000.csv,WSD sharp,10240.0,wsdld_20000_24000,1
1.0,tau_x2,0.0037480705220761528,5120.0,0.0016214602196350442,-56.738801735862864,minimal route with all nonzero taus multiplied by 2,0.023843207298234997,tau_x2,1,none,finite_tail,100,0.023843207298234997,wsd_20000_24000.csv,WSD sharp,10240.0,wsdld_20000_24000,1
1.0,tau_x2,0.004701998914275349,5120.0,0.0017178079134353293,-63.466433218007865,minimal route with all nonzero taus multiplied by 2,0.031062779851682622,tau_x2,1,none,finite_tail,400,0.031062779851682622,wsd_20000_24000.csv,WSD sharp,10240.0,wsdld_20000_24000,1
1.0,tau_x2,0.0031360955249893426,5120.0,0.0021091231295568224,-32.74684674778873,minimal route with all nonzero taus multiplied by 2,0.014888853490050192,tau_x2,1,none,finite_tail,25,0.014888853490050192,wsdld_20000_24000.csv,WSD linear,10240.0,wsd_20000_24000,1
1.0,tau_x2,0.003248313740665229,5120.0,0.001629908649724323,-49.822930300121484,minimal route with all nonzero taus multiplied by 2,0.023564101922362295,tau_x2,1,none,finite_tail,100,0.023564101922362295,wsdld_20000_24000.csv,WSD linear,10240.0,wsd_20000_24000,1
1.0,tau_x2,0.0038535563963712593,5120.0,0.0016843733594248563,-56.29041887096907,minimal route with all nonzero taus multiplied by 2,0.03185656275734635,tau_x2,1,none,finite_tail,400,0.03185656275734635,wsdld_20000_24000.csv,WSD linear,10240.0,wsd_20000_24000,1
1.0,tau_x2,0.004487187642230267,1536.0,0.002730824131626792,-39.14174424251422,minimal route with all nonzero taus multiplied by 2,0.02070705085937495,tau_x2,1,none,full_step_drop,25,0.02070705085937495,wsdcon_3.csv,WSD-con 3e-5,3072.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x2,0.0056693997340904675,1536.0,0.0048799918295921955,-13.924012091641924,minimal route with all nonzero taus multiplied by 2,0.032375285648345145,tau_x2,1,none,full_step_drop,100,0.032375285648345145,wsdcon_3.csv,WSD-con 3e-5,3072.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x2,0.008173606778800102,1536.0,0.004921222127265272,-39.79130314869741,minimal route with all nonzero taus multiplied by 2,0.042956296367191206,tau_x2,1,none,full_step_drop,400,0.042956296367191206,wsdcon_3.csv,WSD-con 3e-5,3072.0,wsd_20000_24000+wsdld_20000_24000,1
1.0,tau_x2,0.002926482771138891,768.0,0.00329346828967266,12.540156468816344,minimal route with all nonzero taus multiplied by 2,0.025770944079131573,tau_x2,0,none,medium_step_drop,25,0.025770944079131573,wsdcon_9.csv,WSD-con 9e-5,1536.0,wsdcon_3+wsdcon_18,0
1.0,tau_x2,0.004934623402238123,768.0,0.0057584489603742526,16.694801020934634,minimal route with all nonzero taus multiplied by 2,0.030396023007793947,tau_x2,0,none,medium_step_drop,100,0.030396023007793947,wsdcon_9.csv,WSD-con 9e-5,1536.0,wsdcon_3+wsdcon_18,0
1.0,tau_x2,0.006687305974578527,768.0,0.007549670863080369,12.895550043322078,minimal route with all nonzero taus multiplied by 2,0.04709194193427167,tau_x2,0,none,medium_step_drop,400,0.04709194193427167,wsdcon_9.csv,WSD-con 9e-5,1536.0,wsdcon_3+wsdcon_18,0
1.0,tau_x2,0.002504818961791151,512.0,0.0019014927417106927,-24.08661980301484,minimal route with all nonzero taus multiplied by 2,0.01687392772472973,tau_x2,1,none,weak_step_drop,25,0.01687392772472973,wsdcon_18.csv,WSD-con 18e-5,1024.0,wsdcon_9,1
1.0,tau_x2,0.0013816404339982303,512.0,0.00136994431650631,-0.8465384483626992,minimal route with all nonzero taus multiplied by 2,0.016631760126325456,tau_x2,1,none,weak_step_drop,100,0.016631760126325456,wsdcon_18.csv,WSD-con 18e-5,1024.0,wsdcon_9,1
1.0,tau_x2,0.0025579541942073844,512.0,0.0026978559946845273,5.469284821204279,minimal route with all nonzero taus multiplied by 2,0.029972285972073538,tau_x2,0,none,weak_step_drop,400,0.029972285972073538,wsdcon_18.csv,WSD-con 18e-5,1024.0,wsdcon_9,0
