base_mae,corr_mae,delta_pct,estimator,kappa,scale,test_curve,test_label,train_curve,train_label,win
0.0056693997340904675,0.004479027019965451,-20.996450593653293,fixed_lam0p025,0.015720388330850307,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.004934623402238123,0.004658575648147451,-5.594099723303481,fixed_lam0p025,0.015720388330850307,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.0013816404339982303,0.0012211405169793165,-11.616619857776932,fixed_lam0p025,0.015720388330850307,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.005612615040270773,0.0054124980193760875,-3.565486310014798,fixed_lam0p025,0.026951923056547412,400,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,1
0.004701998914275349,0.0038600699326255313,-17.905767249194948,fixed_lam0p025,0.026951923056547412,400,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,1
0.0038535563963712593,0.0032486585022952334,-15.697133552933963,fixed_lam0p025,0.026951923056547412,400,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,1
0.008173606778800102,0.005349886603349254,-34.546807203580386,fixed_lam0p025,0.026951923056547412,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.006687305974578527,0.006149478712739059,-8.04251015108316,fixed_lam0p025,0.026951923056547412,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.0025579541942073844,0.002385857039572882,-6.727921673665027,fixed_lam0p025,0.026951923056547412,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,1
0.00744534704076948,0.007241959063086752,-2.73174610355984,fixed_lam0p025,0.01790164421964156,25,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.003408385839825258,0.0028506216492214026,-16.364467428736027,fixed_lam0p025,0.01790164421964156,25,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.0031360955249893426,0.0027347301394716186,-12.798251275177208,fixed_lam0p025,0.01790164421964156,25,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.004487187642230267,0.002774373861469762,-38.171209169875176,fixed_lam0p025,0.01790164421964156,25,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.002926482771138891,0.002202909061694393,-24.725028849662657,fixed_lam0p025,0.01790164421964156,25,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.002504818961791151,0.0021385400103856537,-14.622971040732525,fixed_lam0p025,0.01790164421964156,25,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.007265129575917493,0.0070945127601438765,-2.348434587308368,fixed_lam0p025,0.015022231810624733,100,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.0037480705220761528,0.0032827577459938234,-12.414728414036901,fixed_lam0p025,0.015022231810624733,100,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.003248313740665229,0.0029134761069397473,-10.308044741297351,fixed_lam0p025,0.015022231810624733,100,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.0056693997340904675,0.004499264772262939,-20.639485954596417,fixed_lam0p025,0.015022231810624733,100,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.004934623402238123,0.004657296689155344,-5.620017790151854,fixed_lam0p025,0.015022231810624733,100,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.0013816404339982303,0.0012206033901343617,-11.655495880201993,fixed_lam0p025,0.015022231810624733,100,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.005612615040270773,0.00542305677530479,-3.377360884469971,fixed_lam0p025,0.025465139640745725,400,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,1
0.004701998914275349,0.003906514338264909,-16.91800850049827,fixed_lam0p025,0.025465139640745725,400,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,1
0.0038535563963712593,0.003282027258776135,-14.831212490708856,fixed_lam0p025,0.025465139640745725,400,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,1
0.008173606778800102,0.005446973613547998,-33.35899608388524,fixed_lam0p025,0.025465139640745725,400,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.006687305974578527,0.006159705444948849,-7.889582615709923,fixed_lam0p025,0.025465139640745725,400,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.0025579541942073844,0.0023903250804294582,-6.553249239471559,fixed_lam0p025,0.025465139640745725,400,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,1
0.00744534704076948,0.00744534704076948,0.0,residual_gcv,0.0,25,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0
0.003408385839825258,0.003408385839825258,0.0,residual_gcv,0.0,25,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0
0.0031360955249893426,0.0031360955249893426,0.0,residual_gcv,0.0,25,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0
0.004487187642230267,0.004487187642230267,0.0,residual_gcv,0.0,25,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0
0.002926482771138891,0.002926482771138891,0.0,residual_gcv,0.0,25,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0
0.002504818961791151,0.002504818961791151,0.0,residual_gcv,0.0,25,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0
0.007265129575917493,0.0072620276127504935,-0.042696597969593686,residual_gcv,0.0002731173334316882,100,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,1
0.0037480705220761528,0.003739610728204159,-0.22571063757114151,residual_gcv,0.0002731173334316882,100,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,0.003242226099174366,-0.18740928299666448,residual_gcv,0.0002731173334316882,100,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,0.005637927398877277,-0.5551264100138398,residual_gcv,0.0002731173334316882,100,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,0.004925923193630283,-0.1763094748809757,residual_gcv,0.0002731173334316882,100,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,0.001377381418008191,-0.30825791466702057,residual_gcv,0.0002731173334316882,100,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.005612615040270773,0.005609047832080599,-0.06355697236635205,residual_gcv,0.0004589584721192618,400,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,1
