kappa,pooled_dot,pooled_full_l2,pooled_orth_l2,pooled_retention,raw_map,rule,scale,selected_lambda,tau,train_id,train_label,train_size
0.012129325199128784,0.025486876488017805,2.8144506166369023,1.5457632586751098,0.549223798611966,0.016366731821404377,inner_cv_band_mean,25,0.025,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.015484130378653182,0.033610946644203624,2.8144792035126955,1.6511056785816038,0.5866469635024809,0.02021614788810942,inner_cv_band_mean,100,0.025,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.026496855114218922,0.057515944499601256,2.8144792035126955,1.6511056785816038,0.5866469635024809,0.03459440914404458,inner_cv_band_mean,400,0.025,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.010624893964400764,0.0209886331864673,2.8144506166369023,1.3634743185267657,0.48445487388086944,0.015265039758197003,inner_cv_band_worst,25,0.01,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.014101252444283341,0.028996137138322033,2.8144792035126955,1.479299299406552,0.5256032084231669,0.01945040656707079,inner_cv_band_worst,100,0.01,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.02436526688365376,0.050101834766929226,2.8144792035126955,1.479299299406552,0.5256032084231669,0.03360796134065218,inner_cv_band_worst,400,0.01,0.10711444657424414,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.017301848792109026,0.012511184029147165,1.611086989491481,0.324024098817188,0.20112141736025196,0.03858010024357228,fixed_lam0p025,25,0.025,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.02864340376113822,0.02081427255025796,1.611086989491481,0.32722443810070606,0.2031078645877404,0.06355668759178681,fixed_lam0p025,100,0.025,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.05021398552678295,0.03695759968823169,1.6371140504913424,0.3303523453967124,0.20178945095338022,0.1117829235101188,fixed_lam0p025,400,0.025,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.02054970033765101,0.019084293613248263,1.611086989491481,0.5347965830433791,0.3319476766503966,0.035667336293252964,inner_cv_mean,25,0.1,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.03812799300879302,0.035531746751660855,1.611086989491481,0.5385123248935872,0.33425403370898166,0.0659486055282376,inner_cv_mean,100,0.1,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.06625289627852955,0.06258391110272515,1.6371140504913424,0.5445163028674562,0.33260743361406747,0.11487853612255446,inner_cv_mean,400,0.1,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.02054970033765101,0.019084293613248263,1.611086989491481,0.5347965830433791,0.3319476766503966,0.035667336293252964,inner_cv_worst,25,0.1,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.03812799300879302,0.035531746751660855,1.611086989491481,0.5385123248935872,0.33425403370898166,0.0659486055282376,inner_cv_worst,100,0.1,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.06625289627852955,0.06258391110272515,1.6371140504913424,0.5445163028674562,0.33260743361406747,0.11487853612255446,inner_cv_worst,400,0.1,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.018775027126594755,0.01491702505903525,1.611086989491481,0.39128369595753426,0.2428693785684645,0.038097299522085334,inner_cv_safe,25,0.04,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.03201314744170622,0.025547137958694156,1.611086989491481,0.39474934409005963,0.24502050271950693,0.06467361865937639,inner_cv_safe,100,0.04,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.05587563422692122,0.04517226894731357,1.6371140504913424,0.39869280782446265,0.24353392343362035,0.11322510522585737,inner_cv_safe,400,0.04,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.017920834482027203,0.013455690425918529,1.611086989491481,0.3493920002696855,0.21686724711243965,0.03848231988655313,inner_cv_band_mean,25,0.03,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.02996257544129155,0.02260340918930415,1.611086989491481,0.35270635698637187,0.21892446484078376,0.06403714954810318,inner_cv_band_mean,100,0.03,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.05242463859527074,0.040059307885294965,1.6371140504913424,0.35612792934650916,0.21753397647502049,0.11240144536588687,inner_cv_band_mean,400,0.03,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.017920834482027203,0.013455690425918529,1.611086989491481,0.3493920002696855,0.21686724711243965,0.03848231988655313,inner_cv_band_worst,25,0.03,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.02996257544129155,0.02260340918930415,1.611086989491481,0.35270635698637187,0.21892446484078376,0.06403714954810318,inner_cv_band_worst,100,0.03,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.05242463859527074,0.040059307885294965,1.6371140504913424,0.35612792934650916,0.21753397647502049,0.11240144536588687,inner_cv_band_worst,400,0.03,0.0163408711984702,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3
0.010622652714541133,0.060799236268628334,11.74165553335262,2.7857463564605442,0.23725328583754868,0.02180855372124931,fixed_lam0p025,25,0.025,0.045995165339402656,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD-con 3e-5,3
0.015847804678439065,0.09517212787821151,11.909184969597138,3.024070211515404,0.25392755417230717,0.031449532584518894,fixed_lam0p025,100,0.025,0.045995165339402656,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD-con 3e-5,3
0.024778418888186184,0.1488545418781104,11.918306620837233,3.023813249825817,0.25371165099404036,0.049193008648839756,fixed_lam0p025,400,0.025,0.045995165339402656,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD-con 3e-5,3
