base_config_id,config_id,fit_start_step,max_mode,mean_delta,mean_kappa,mean_source_retention,mean_target_retention,median_delta,nonharm,nuisance_lambda,retention_power,rho,ridge_tau,rows,smooth_lambda,step_lambda,wins,worst_delta
65131,144,0,8,-30.3549682790805,0.05557301943640117,0.03212820019189193,0.5858739081380205,-36.78295778072895,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.6506826490393469
65131,145,2160,8,-30.3549682790805,0.05557301943640117,0.03212820019189193,0.5858739081380205,-36.78295778072895,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.6506826490393469
65131,146,3000,8,-31.64379873157061,0.05432826167207368,0.03182771456510874,0.5858739081380205,-39.80196418766682,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9249642781762435
65131,147,5000,8,-31.446477555309528,0.051171870492675,0.031102204048993946,0.5858739081380205,-40.77678698234066,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9232812970802806
65131,148,8000,8,-30.832574222196104,0.048064544876158764,0.029995931492945112,0.5858739081380205,-40.46607718055284,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.921830434435067
65131,149,12000,8,-28.969435328887336,0.043261077285537804,0.028388105039695365,0.5858739081380205,-37.57169745195702,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9198581313830778
65131,150,16000,8,-25.905716475130497,0.0376872346919376,0.02660580827015834,0.5858739081380205,-32.933905796938504,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9177876094135673
65131,151,24000,8,-18.518349266881298,0.025782936247437105,0.02268305902411968,0.5858739081380205,-22.049004589266573,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9135855180286812
65257,152,0,12,-30.353049327305353,0.05557283117050941,0.032120876502885434,0.5856026953649198,-36.7788056949377,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.649879646583118
65257,153,2160,12,-30.353049327305353,0.05557283117050941,0.032120876502885434,0.5856026953649198,-36.7788056949377,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.649879646583118
65257,154,3000,12,-31.64401295577689,0.054327445515368326,0.0318206889139238,0.5856026953649198,-39.800473673809734,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9249641737730685
65257,155,5000,12,-31.446477319890604,0.05116988457772957,0.031095823866072948,0.5856026953649198,-40.77616888797079,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9232805007536093
65257,156,8000,12,-30.83243099819523,0.0480628200626837,0.029990410617833464,0.5856026953649198,-40.4663505465567,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9218296888698796
65257,157,12000,12,-28.969273180178103,0.04326011418943402,0.028383614418427426,0.5856026953649198,-37.572032441685685,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9198573545226796
65257,158,16000,12,-25.90572241649485,0.03768679788019728,0.026602221292439387,0.5856026953649198,-32.932069117646144,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9177869003675787
65257,159,24000,12,-18.517672576007246,0.025781695070341497,0.022680846923173306,0.5856026953649198,-22.047693773891964,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9135850119910693
65383,160,0,16,-30.35293592180683,0.055572686995439755,0.032120441944146656,0.58555655243579,-36.77849061557325,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.6498493462505195
65383,161,2160,16,-30.35293592180683,0.055572686995439755,0.032120441944146656,0.58555655243579,-36.77849061557325,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.6498493462505195
65383,162,3000,16,-31.644014881535757,0.05432729062678738,0.03182027231501935,0.58555655243579,-39.80036050707005,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9249641174302159
65383,163,5000,16,-31.4464586384802,0.05116974765744328,0.031095445821221167,0.58555655243579,-40.776045759391664,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9232803967874847
65383,164,8000,16,-30.832452813238454,0.04806279838791793,0.029990083336776573,0.58555655243579,-40.46653470502394,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9218296045888641
65383,165,12000,16,-28.969271758844112,0.04326006536759819,0.028383347331895032,0.58555655243579,-37.57212038774305,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9198573010819944
65383,166,16000,16,-25.90567664363669,0.03768671184441167,0.026602006631498698,0.58555655243579,-32.931969299280404,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9177868618330698
65383,167,24000,16,-18.517690541718967,0.02578171380407168,0.02268071209336032,0.58555655243579,-22.047698373834546,15,0.05,0.25,0.2,0.05,15,7.0,30.0,15,-0.9135850137673263
36028,168,0,8,-30.192614571992596,0.04459740006649913,0.025150053328194397,0.5431959145327,-30.043579691643373,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-2.2283982717578255
36028,169,2160,8,-30.192614571992596,0.04459740006649913,0.025150053328194397,0.5431959145327,-30.043579691643373,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-2.2283982717578255
36028,170,3000,8,-31.814547496637196,0.04370716479188108,0.024922851592835877,0.5431959145327,-33.84380245366339,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-2.85100325623735
36028,171,5000,8,-32.38560925610975,0.041349254792145775,0.024361911031878094,0.5431959145327,-37.49184233524121,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-4.031406138913307
36028,172,8000,8,-32.98069680975541,0.03927400896331228,0.023504689760579664,0.5431959145327,-39.205168062909465,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-5.489810167432041
36028,173,12000,8,-32.17166413458789,0.035825849919428866,0.022264316488146026,0.5431959145327,-36.25982927903024,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-5.549358365230772
36028,174,16000,8,-29.504735806453187,0.03157646952437819,0.020892578881506408,0.5431959145327,-32.67606378950303,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-4.948620000424365
36028,175,24000,8,-21.592945748665674,0.022012681785391817,0.017868942825609954,0.5431959145327,-23.752320564499662,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-3.690267578579487
36154,176,0,12,-30.191369694815148,0.04459778076741787,0.02514425465234799,0.5429345910734116,-30.040768646411063,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-2.230649174000199
36154,177,2160,12,-30.191369694815148,0.04459778076741787,0.02514425465234799,0.5429345910734116,-30.040768646411063,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-2.230649174000199
36154,178,3000,12,-31.81621461526706,0.04370700760025515,0.024917287095477268,0.5429345910734116,-33.8522016927159,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-2.8537210132556834
36154,179,5000,12,-32.387296421512126,0.041348147575608944,0.024356850742001453,0.5429345910734116,-37.50134736569759,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-4.034481698861669
36154,180,8000,12,-32.98185414196661,0.03927304571654872,0.02350030066247175,0.5429345910734116,-39.20625456998924,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-5.492135221758332
36154,181,12000,12,-32.1719330779206,0.035825412529410045,0.022260734496773696,0.5429345910734116,-36.26083614317136,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-5.549178968387968
36154,182,16000,12,-29.504917367040125,0.031576341393921924,0.02088970768992256,0.5429345910734116,-32.67688762160505,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-4.948441002800708
36154,183,24000,12,-21.592321186954116,0.022011772727983547,0.017867160282919112,0.5429345910734116,-23.75247194181632,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-3.6901223929102334
36280,184,0,16,-30.191340716700005,0.04459769729190178,0.025143903538437852,0.5428919853183819,-30.040560582321042,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-2.2308868453658315
36280,185,2160,16,-30.191340716700005,0.04459769729190178,0.025143903538437852,0.5428919853183819,-30.040560582321042,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-2.2308868453658315
36280,186,3000,16,-31.816325019505875,0.043706911147725486,0.024916950419904674,0.5428919853183819,-33.85292697852219,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-2.85395569529987
36280,187,5000,16,-32.38737924994858,0.04134806936456134,0.024356544896885636,0.5428919853183819,-37.50184232504672,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-4.0346418537564155
36280,188,8000,16,-32.98190871201605,0.03927305592251522,0.023500035451621826,0.5428919853183819,-39.20657936889286,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-5.492167776277834
36280,189,12000,16,-32.17195784449625,0.035825391950961356,0.022260517612055657,0.5428919853183819,-36.260959699882065,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-5.549165797224487
36280,190,16000,16,-29.504884299327685,0.031576284784768045,0.020889533039025337,0.5428919853183819,-32.67682625095849,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-4.94843131011663
36280,191,24000,16,-21.592348798640696,0.02201179608964459,0.017867050237963495,0.5428919853183819,-23.752510855877418,15,0.05,0.25,0.5,0.05,15,4.0,20.0,15,-3.6901241988089306
34890,192,0,8,-30.131568605541762,0.04093893900057998,0.021195131750140997,0.49205180941371895,-24.704734406020247,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-4.994094027579276
34890,193,2160,8,-30.131568605541762,0.04093893900057998,0.021195131750140997,0.49205180941371895,-24.704734406020247,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-4.994094027579276
34890,194,3000,8,-33.61008067324224,0.039712443050855896,0.02091710760091021,0.49205180941371895,-36.41397406450868,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-6.4047046088036685
34890,195,5000,8,-32.45045321188492,0.036526665106906546,0.020244162967309343,0.49205180941371895,-36.52202391903322,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-5.766114735148498
34890,196,8000,8,-31.26028713410854,0.034022472366940254,0.019232339595334387,0.49205180941371895,-36.905502532369695,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-5.298421321987101
34890,197,12000,8,-28.847308784948794,0.030361948402567965,0.01780290531735028,0.49205180941371895,-33.16464736548361,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-4.713782145581657
34890,198,16000,8,-25.530164593814234,0.026233956793411686,0.016274937478821326,0.49205180941371895,-29.286227205858452,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-4.137898806086849
34890,199,24000,8,-18.296602649236252,0.017944785725507454,0.013118244277845212,0.49205180941371895,-20.916514945685748,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-3.084627457172251
35016,200,0,12,-30.123696822598404,0.04093824142934961,0.021183575626008685,0.4915310235101395,-24.69143992571221,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-4.990238143996617
35016,201,2160,12,-30.123696822598404,0.04093824142934961,0.021183575626008685,0.4915310235101395,-24.69143992571221,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-4.990238143996617
35016,202,3000,12,-33.61354978906992,0.039710170250429486,0.020906018132027544,0.4915310235101395,-36.408044163980705,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-6.404886401506571
35016,203,5000,12,-32.44984300202759,0.036521654261538895,0.02023407832357921,0.4915310235101395,-36.51482031173825,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-5.765636214370085
35016,204,8000,12,-31.258824140639607,0.0340180980131126,0.019223592563750357,0.4915310235101395,-36.90533843484127,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-5.297936869861686
35016,205,12000,12,-28.84602392872409,0.030359466299995714,0.017795766745759552,0.4915310235101395,-33.164875263372494,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-4.713209548005626
35016,206,16000,12,-25.52966367929783,0.02623268633865144,0.01626921542790161,0.4915310235101395,-29.286538683503572,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-4.137343603846421
35016,207,24000,12,-18.2940084628842,0.017941584020833855,0.013114691737971291,0.4915310235101395,-20.915777639696454,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-3.084194138101526
35142,208,0,16,-30.123276595175348,0.040937864787373796,0.02118287398015218,0.4914458786400873,-24.690483745317938,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-4.990082066191337
35142,209,2160,16,-30.123276595175348,0.040937864787373796,0.02118287398015218,0.4914458786400873,-24.690483745317938,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-4.990082066191337
35142,210,3000,16,-33.61371692736785,0.0397097574787963,0.020905345337958747,0.4914458786400873,-36.407334538530165,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-6.40484910621042
35142,211,5000,16,-32.44978603180041,0.036521309428088025,0.0202334671389555,0.4914458786400873,-36.51459245823795,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-5.765554010063845
35142,212,8000,16,-31.258910412531847,0.03401803728425335,0.019223062580199252,0.4914458786400873,-36.906152551465986,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-5.2978700886431636
35142,213,12000,16,-28.845972773867985,0.030359327939894317,0.01779533333421861,0.4914458786400873,-33.165078154111825,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-4.713167989541711
35142,214,16000,16,-25.529470725820673,0.02623245498131234,0.01626886641384297,0.4914458786400873,-29.286178359230043,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-4.13731332426972
35142,215,24000,16,-18.294058789876253,0.017941628337476038,0.01311447182853281,0.4914458786400873,-20.91582501513003,15,0.025,0.25,0.0,0.05,15,4.0,20.0,15,-3.084198804346283
65132,216,0,8,-30.072659579327926,0.049398239499023264,0.03212820019189193,0.5858739081380205,-32.92177839959815,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9244566490274941
65132,217,2160,8,-30.072659579327926,0.049398239499023264,0.03212820019189193,0.5858739081380205,-32.92177839959815,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9244566490274941
65132,218,3000,8,-30.48067090428786,0.04829178815295438,0.03182771456510874,0.5858739081380205,-39.8484068909438,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9227730013737334
65132,219,5000,8,-29.49926509761565,0.0454861071046,0.031102204048993946,0.5858739081380205,-39.1562831626594,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9212770181766694
65132,220,8000,8,-28.437973201009505,0.04272403988991891,0.029995931492945112,0.5858739081380205,-37.05463558733544,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9199873624918586
65132,221,12000,8,-26.19406162755446,0.03845429092047803,0.028388105039695365,0.5858739081380205,-33.689448194068774,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9182342042237557
65132,222,16000,8,-23.236755415395628,0.03349976417061119,0.02660580827015834,0.5858739081380205,-29.323292238197464,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9163937402516753
65132,223,24000,8,-16.637583980826523,0.02291816555327743,0.02268305902411968,0.5858739081380205,-19.647824498043974,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9126585479092286
65258,224,0,12,-30.07199563705075,0.0493980721515639,0.032120876502885434,0.5856026953649198,-32.91785791936167,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9244580097625299
65258,225,2160,12,-30.07199563705075,0.0493980721515639,0.032120876502885434,0.5856026953649198,-32.91785791936167,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9244580097625299
65258,226,3000,12,-30.48099399512009,0.048291062680327394,0.0318206889139238,0.5856026953649198,-39.84921706218719,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9227729085709679
65258,227,5000,12,-29.499008074086714,0.04548434184687072,0.031095823866072948,0.5856026953649198,-39.15701315182572,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9212763103306432
65258,228,8000,12,-28.437526880236916,0.042722506722385506,0.029990410617833464,0.5856026953649198,-37.05499039203614,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9199866997675277
65258,229,12000,12,-26.193845163346168,0.03845343483505246,0.028383614418427426,0.5856026953649198,-33.689781102493,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9182335136818431
65258,230,16000,12,-23.236759496383563,0.03349937589350869,0.026602221292439387,0.5856026953649198,-29.321659634381593,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9163931099883116
65258,231,24000,12,-16.636962135794658,0.022917062284747998,0.022680846923173306,0.5856026953649198,-19.646659328822246,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9126580980988397
65384,232,0,16,-30.0719234805915,0.04939794399594645,0.032120441944146656,0.58555655243579,-32.91756041529158,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9244580611080799
65384,233,2160,16,-30.0719234805915,0.04939794399594645,0.032120441944146656,0.58555655243579,-32.91756041529158,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9244580611080799
65384,234,3000,16,-30.480977393091038,0.04829092500158878,0.03182027231501935,0.58555655243579,-39.84927857415372,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9227728584881301
65384,235,5000,16,-29.49898857983449,0.045484220139949585,0.031095445821221167,0.58555655243579,-39.157158570605,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9212762179163558
65384,236,8000,16,-28.437554897336398,0.04272248745592704,0.029990083336776573,0.58555655243579,-37.055229413307785,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9199866248511546
65384,237,12000,16,-26.19384203147673,0.038453391437865046,0.028383347331895032,0.58555655243579,-33.689868502138275,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9182334661784974
65384,238,16000,16,-23.23671843487083,0.03349929941725481,0.026602006631498698,0.58555655243579,-29.32157090694557,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9163930757354888
65384,239,24000,16,-16.636977807007906,0.022917078936952596,0.02268071209336032,0.58555655243579,-19.64666341766028,15,0.05,0.25,0.35,0.05,15,7.0,30.0,15,-0.9126580996769329
10702,240,0,8,-30.007749012478165,0.03439452051850321,0.02186466017060501,0.529957914697898,-22.169648051523605,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-6.14035873473272
10702,241,2160,8,-30.007749012478165,0.03439452051850321,0.02186466017060501,0.529957914697898,-22.169648051523605,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-6.14035873473272
10702,242,3000,8,-31.184358599928935,0.03368383073624868,0.02164595058927541,0.529957914697898,-30.459023911815475,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-6.118433147556946
10702,243,5000,8,-30.489972431099577,0.03173423867923028,0.02109897173882047,0.529957914697898,-32.72133576084095,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-5.639315949643819
10702,244,8000,8,-30.45573551365433,0.030304802919254258,0.02024962621406203,0.529957914697898,-34.409848489820995,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-5.261681001838625
10702,245,12000,8,-29.307122976268815,0.027798128882581947,0.019026121044477626,0.529957914697898,-32.799774906336374,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-4.758435413615958
10702,246,16000,8,-26.80227267565572,0.02456669631154642,0.01769256288240089,0.529957914697898,-30.383878123451968,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-4.2338935598019045
10702,247,24000,8,-19.848620500771915,0.017161564120519904,0.014830473731712429,0.529957914697898,-22.77782099138319,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-3.184807346019236
10828,248,0,12,-30.006948337400647,0.0343943760820453,0.02185808567847677,0.5296368273522087,-22.169859628213406,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-6.138676894938988
10828,249,2160,12,-30.006948337400647,0.0343943760820453,0.02185808567847677,0.5296368273522087,-22.169859628213406,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-6.138676894938988
10828,250,3000,12,-31.185956561909734,0.03368307777092562,0.021639642695651863,0.5296368273522087,-30.45794458884743,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-6.118532673373345
10828,251,5000,12,-30.490241249299206,0.0317325526208308,0.021093238532691894,0.5296368273522087,-32.720451410070005,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-5.639133541631547
10828,252,8000,12,-30.45574294570257,0.03030338316551025,0.02024465759781862,0.5296368273522087,-34.410722383686696,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-5.261491833639154
10828,253,12000,12,-29.30719306471746,0.027797404653174203,0.01902207075957703,0.5296368273522087,-32.80091297565206,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-4.758204268285137
10828,254,16000,12,-26.802365146216516,0.02456633358014145,0.017689320143670563,0.5296368273522087,-30.3846316758304,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-4.23366549755857
10828,255,24000,12,-19.84785469636067,0.01716049032643739,0.014828464869807234,0.5296368273522087,-22.77825313814983,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-3.184625082172965
10954,256,0,16,-30.00689418572209,0.034394254013666144,0.021857690112652112,0.5295845112279992,-22.169875398022356,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-6.138607877636093
10954,257,2160,16,-30.00689418572209,0.034394254013666144,0.021857690112652112,0.5295845112279992,-22.169875398022356,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-6.138607877636093
10954,258,3000,16,-31.186021632112162,0.03368293674656442,0.02163926348049369,0.5295845112279992,-30.457766183519798,15,0.04,0.25,0.5,0.05,15,2.0,20.0,15,-6.118518438851817
