base_config_id,config_id,max_mode,mean_delta,mean_kappa,mean_source_retention,mean_target_retention,median_delta,nonharm,nuisance_lambda,retention_power,rho,ridge_tau,rows,smooth_fit_start,smooth_lambda,step_fit_start,step_lambda,wins,worst_delta
65512,4708,8,-30.97809318175926,0.04927131157009485,0.03286310607408353,0.6098821514750948,-40.20538339491373,15,0.07,0.25,0.5,0.05,15,8000,7.0,8000,30.0,15,-0.9225504745227431
65512,4709,8,-30.46824048393893,0.04618563346760555,0.03169072500125008,0.6098821514750948,-40.20538339491373,15,0.07,0.25,0.5,0.05,15,8000,7.0,12000,30.0,15,-0.9207115618924955
65512,4710,8,-29.305347949082975,0.042684584293987624,0.030368084772417585,0.6098821514750948,-35.26814670036305,15,0.07,0.25,0.5,0.05,15,8000,7.0,16000,30.0,15,-0.91868873781219
65512,4711,8,-26.289994886307575,0.035316110404721865,0.02736884385836327,0.6098821514750948,-26.001062353508274,15,0.07,0.25,0.5,0.05,15,8000,7.0,24000,30.0,15,-0.9143089877129196
65512,4712,8,-29.7536442122452,0.052465510503877814,0.03411291384927294,0.6098821514750948,-37.59658155863477,15,0.07,0.25,0.5,0.05,15,12000,7.0,0,30.0,15,-0.5743608990341875
65512,4713,8,-29.7536442122452,0.052465510503877814,0.03411291384927294,0.6098821514750948,-37.59658155863477,15,0.07,0.25,0.5,0.05,15,12000,7.0,2160,30.0,15,-0.5743608990341875
65512,4714,8,-29.847978403315597,0.05173363595735924,0.03389729371179348,0.6098821514750948,-37.59658155863477,15,0.07,0.25,0.5,0.05,15,12000,7.0,3000,30.0,15,-0.9253203159585
65512,4715,8,-30.019981101266257,0.04994413234158472,0.0333810395965183,0.6098821514750948,-37.59658155863477,15,0.07,0.25,0.5,0.05,15,12000,7.0,5000,30.0,15,-0.923841558066818
65512,4716,8,-29.965401134028035,0.047913416481577646,0.03258622993574387,0.6098821514750948,-37.59658155863477,15,0.07,0.25,0.5,0.05,15,12000,7.0,8000,30.0,15,-0.9225504745227431
65512,4717,8,-29.45554843620771,0.04482773837908836,0.031413848862910425,0.6098821514750948,-37.59658155863477,15,0.07,0.25,0.5,0.05,15,12000,7.0,12000,30.0,15,-0.9207115618924955
65512,4718,8,-28.292655901351747,0.04132668920547043,0.030091208634077927,0.6098821514750948,-35.26814670036305,15,0.07,0.25,0.5,0.05,15,12000,7.0,16000,30.0,15,-0.91868873781219
65512,4719,8,-25.277302838576354,0.033958215316204673,0.027091967720023615,0.6098821514750948,-26.001062353508274,15,0.07,0.25,0.5,0.05,15,12000,7.0,24000,30.0,15,-0.9143089877129196
65512,4720,8,-28.15921973658646,0.05056136993512061,0.03380349975345371,0.6098821514750948,-33.70937642712247,15,0.07,0.25,0.5,0.05,15,16000,7.0,0,30.0,15,-0.5743608990341875
65512,4721,8,-28.15921973658646,0.05056136993512061,0.03380349975345371,0.6098821514750948,-33.70937642712247,15,0.07,0.25,0.5,0.05,15,16000,7.0,2160,30.0,15,-0.5743608990341875
65512,4722,8,-28.253553927656863,0.049829495388602034,0.033587879615974245,0.6098821514750948,-33.70937642712247,15,0.07,0.25,0.5,0.05,15,16000,7.0,3000,30.0,15,-0.9253203159585
65512,4723,8,-28.425556625607523,0.048039991772827514,0.03307162550069908,0.6098821514750948,-33.70937642712247,15,0.07,0.25,0.5,0.05,15,16000,7.0,5000,30.0,15,-0.923841558066818
65512,4724,8,-28.370976658369294,0.04600927591282044,0.03227681583992464,0.6098821514750948,-33.70937642712247,15,0.07,0.25,0.5,0.05,15,16000,7.0,8000,30.0,15,-0.9225504745227431
65512,4725,8,-27.861123960548973,0.04292359781033114,0.031104434767091193,0.6098821514750948,-33.70937642712247,15,0.07,0.25,0.5,0.05,15,16000,7.0,12000,30.0,15,-0.9207115618924955
65512,4726,8,-26.69823142569301,0.03942254863671322,0.029781794538258695,0.6098821514750948,-33.70937642712247,15,0.07,0.25,0.5,0.05,15,16000,7.0,16000,30.0,15,-0.91868873781219
65512,4727,8,-23.682878362917616,0.03205407474744747,0.026782553624204387,0.6098821514750948,-25.796751258064976,15,0.07,0.25,0.5,0.05,15,16000,7.0,24000,30.0,15,-0.9143089877129196
65512,4728,8,-23.717036610525057,0.04573783056135575,0.03308811014197528,0.6098821514750948,-23.986257102954013,15,0.07,0.25,0.5,0.05,15,24000,7.0,0,30.0,15,-0.5743608990341875
65512,4729,8,-23.717036610525057,0.04573783056135575,0.03308811014197528,0.6098821514750948,-23.986257102954013,15,0.07,0.25,0.5,0.05,15,24000,7.0,2160,30.0,15,-0.5743608990341875
65512,4730,8,-23.81137080159546,0.04500595601483717,0.032872490004495825,0.6098821514750948,-23.986257102954013,15,0.07,0.25,0.5,0.05,15,24000,7.0,3000,30.0,15,-0.9253203159585
65512,4731,8,-23.98337349954612,0.04321645239906266,0.03235623588922066,0.6098821514750948,-23.986257102954013,15,0.07,0.25,0.5,0.05,15,24000,7.0,5000,30.0,15,-0.923841558066818
65512,4732,8,-23.928793532307893,0.041185736539055585,0.031561426228446224,0.6098821514750948,-23.986257102954013,15,0.07,0.25,0.5,0.05,15,24000,7.0,8000,30.0,15,-0.9225504745227431
65512,4733,8,-23.41894083448757,0.03810005843656629,0.03038904515561277,0.6098821514750948,-23.986257102954013,15,0.07,0.25,0.5,0.05,15,24000,7.0,12000,30.0,15,-0.9207115618924955
65512,4734,8,-22.25604829963161,0.03459900926294836,0.029066404926780275,0.6098821514750948,-23.986257102954013,15,0.07,0.25,0.5,0.05,15,24000,7.0,16000,30.0,15,-0.91868873781219
65512,4735,8,-19.24069523685621,0.02723053537368261,0.026067164012725963,0.6098821514750948,-23.923046659168335,15,0.07,0.25,0.5,0.05,15,24000,7.0,24000,30.0,15,-0.9143089877129196
39804,4736,8,-28.263998300337157,0.051873250801243616,0.02755129283929295,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,0,4.0,0,30.0,15,-0.37888114441299026
39804,4737,8,-28.263998300337157,0.051873250801243616,0.02755129283929295,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,0,4.0,2160,30.0,15,-0.37888114441299026
39804,4738,8,-28.43778021579596,0.05091158703789655,0.027288256857622515,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,0,4.0,3000,30.0,15,-0.9252352631624161
39804,4739,8,-28.58540853591035,0.04859467111407383,0.026663661410538726,0.5725523018609249,-33.90552598800913,15,0.04,0.25,0.0,0.05,15,0,4.0,5000,30.0,15,-0.9233370948715458
