estimator,train_curve,train_label,test_curve,test_label,base_mae,corr_mae,delta_pct,wins,tests,mean_kappa,max_kappa
raw_ls,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0019225022494403952,-10.503777143141447,3,3,0.025114517069188824,0.036467051200031186
raw_ls,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.006774363885652582,0.0065848517509037455,-2.7974897414383637,3,3,0.019968313668526447,0.02834051980687712
raw_ls,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.0033308342953720115,-15.73520620185127,3,3,0.019968313668526447,0.02834051980687712
raw_ls,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.002965410906523419,-13.10546437396508,3,3,0.019968313668526447,0.02834051980687712
raw_ls,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.004175316783544702,-31.66493358099658,3,3,0.019968313668526447,0.02834051980687712
raw_ls,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.00433348494252261,-10.64004308267581,3,3,0.019968313668526447,0.02834051980687712
raw_ls,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0019257571387104866,-10.352255710292512,3,3,0.019968313668526447,0.02834051980687712
raw_ls,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.006774363885652582,0.0065257597783211566,-3.669777879188685,3,3,0.02476069760302084,0.030966518761166042
raw_ls,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.0031832443912790977,-19.468995316595837,3,3,0.02476069760302084,0.030966518761166042
raw_ls,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.0028581111568617493,-16.24963636683455,3,3,0.02476069760302084,0.030966518761166042
raw_ls,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.004869645419687939,-20.30124648198245,2,3,0.02476069760302084,0.030966518761166042
raw_ls,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.004629975992822794,-4.5261583380402985,2,3,0.02476069760302084,0.030966518761166042
raw_ls,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0018552472849417171,-13.634626687143713,3,3,0.02476069760302084,0.030966518761166042
hard_gate_cap_0p03,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.006774363885652582,0.006774363885652582,0.0,0,3,0.0,0.0
hard_gate_cap_0p03,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.003952818425392253,0.0,0,3,0.0,0.0
hard_gate_cap_0p03,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.003412655220675277,0.0,0,3,0.0,0.0
hard_gate_cap_0p03,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.0061100647183736125,0.0,0,3,0.0,0.0
hard_gate_cap_0p03,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.00484947071598518,0.0,0,3,0.0,0.0
hard_gate_cap_0p03,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0021481378633322556,0.0,0,3,0.0,0.0
hard_gate_cap_0p03,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.006774363885652582,0.006473252314864904,-4.444868564344495,3,3,0.03,0.03
hard_gate_cap_0p03,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.0030200688479591967,-23.597076239101366,3,3,0.03,0.03
hard_gate_cap_0p03,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.002741118716890095,-19.67783032158468,3,3,0.03,0.03
hard_gate_cap_0p03,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.004883979681564918,-20.066645662880234,2,3,0.03,0.03
hard_gate_cap_0p03,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.004740487028271537,-2.2473315975370833,1,3,0.03,0.03
hard_gate_cap_0p03,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0018876858486423012,-12.124548388432267,3,3,0.03,0.03
hard_gate_cap_0p03,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.006774363885652582,0.006473252314864904,-4.444868564344495,3,3,0.03,0.03
hard_gate_cap_0p03,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.0030200688479591967,-23.597076239101366,3,3,0.03,0.03
hard_gate_cap_0p03,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.002741118716890095,-19.67783032158468,3,3,0.03,0.03
hard_gate_cap_0p03,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.004883979681564918,-20.066645662880234,2,3,0.03,0.03
hard_gate_cap_0p03,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.004740487028271537,-2.2473315975370833,1,3,0.03,0.03
hard_gate_cap_0p03,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0018876858486423012,-12.124548388432267,3,3,0.03,0.03
hard_gate_cap_0p03,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.006774363885652582,0.006553238943160097,-3.2641432645920454,3,3,0.022958833335845096,0.03
hard_gate_cap_0p03,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.0032379710395496007,-18.084498423974928,3,3,0.022958833335845096,0.03
hard_gate_cap_0p03,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.0028986063255133695,-15.063018732381373,3,3,0.022958833335845096,0.03
hard_gate_cap_0p03,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.004132260647756943,-32.36960919037736,3,3,0.022958833335845096,0.03
hard_gate_cap_0p03,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.0043573426845194205,-10.14807718796138,3,3,0.022958833335845096,0.03
hard_gate_cap_0p03,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0019165168873473287,-10.782407402178062,3,3,0.022958833335845096,0.03
hard_gate_cap_0p03,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.006774363885652582,0.0065848517509037455,-2.7974897414383637,3,3,0.019968313668526447,0.02834051980687712
hard_gate_cap_0p03,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.0033308342953720115,-15.73520620185127,3,3,0.019968313668526447,0.02834051980687712
hard_gate_cap_0p03,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.002965410906523419,-13.10546437396508,3,3,0.019968313668526447,0.02834051980687712
hard_gate_cap_0p03,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.004175316783544702,-31.66493358099658,3,3,0.019968313668526447,0.02834051980687712
hard_gate_cap_0p03,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.00433348494252261,-10.64004308267581,3,3,0.019968313668526447,0.02834051980687712
hard_gate_cap_0p03,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0019257571387104866,-10.352255710292512,3,3,0.019968313668526447,0.02834051980687712
hard_gate_cap_0p03,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.006774363885652582,0.006529420118004929,-3.6157456520223175,3,3,0.02443852468263216,0.03
hard_gate_cap_0p03,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.0031927680296137046,-19.228062460347537,3,3,0.02443852468263216,0.03
hard_gate_cap_0p03,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.002865334463101593,-16.037974016765265,3,3,0.02443852468263216,0.03
hard_gate_cap_0p03,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.004800969098928291,-21.425233279587562,2,3,0.02443852468263216,0.03
hard_gate_cap_0p03,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.00460823657513271,-4.974442675925362,2,3,0.02443852468263216,0.03
hard_gate_cap_0p03,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0018548181901471515,-13.654601885285789,3,3,0.02443852468263216,0.03
smooth_weight,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,0.006774363885652582,0.0067739651380469,-0.005886126172327533,3,3,3.813518573645362e-05,4.508917255402245e-05
smooth_weight,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.00395163220211753,-0.03000955639911318,3,3,3.813518573645362e-05,4.508917255402245e-05
smooth_weight,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.0034118019571292408,-0.025002922676364836,3,3,3.813518573645362e-05,4.508917255402245e-05
smooth_weight,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.0061047709012198165,-0.0866409342257346,3,3,3.813518573645362e-05,4.508917255402245e-05
smooth_weight,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.00484787907789207,-0.03282086203476586,3,3,3.813518573645362e-05,4.508917255402245e-05
smooth_weight,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0021474831331531464,-0.030478964608604553,3,3,3.813518573645362e-05,4.508917255402245e-05
smooth_weight,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,0.006774363885652582,0.006161105471340705,-9.052634677784233,3,3,0.06637405880458387,0.08984048943939237
smooth_weight,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.002022086496828953,-48.84443758308241,3,3,0.06637405880458387,0.08984048943939237
smooth_weight,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.0019596845560206485,-42.57595832863312,3,3,0.06637405880458387,0.08984048943939237
smooth_weight,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.010953152397913349,79.264097890421,0,3,0.06637405880458387,0.08984048943939237
smooth_weight,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.006708086796117698,38.32616359566854,0,3,0.06637405880458387,0.08984048943939237
smooth_weight,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0024283341845835397,13.043684301371394,1,3,0.06637405880458387,0.08984048943939237
smooth_weight,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,0.006774363885652582,0.0062221538738327295,-8.151466634223436,3,3,0.059047886313562524,0.07781178629949446
smooth_weight,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.0021738827523034125,-45.00423448902311,3,3,0.059047886313562524,0.07781178629949446
smooth_weight,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.002102353854710665,-38.395363177219444,3,3,0.059047886313562524,0.07781178629949446
smooth_weight,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.009475471484348017,55.07972371968941,0,3,0.059047886313562524,0.07781178629949446
smooth_weight,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.006266654415167282,29.223471636000966,0,3,0.059047886313562524,0.07781178629949446
smooth_weight,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0023078456611537244,7.434708942457036,1,3,0.059047886313562524,0.07781178629949446
smooth_weight,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,0.006774363885652582,0.006538376747535768,-3.483532064414352,3,3,0.025105906623582013,0.03645454856818947
smooth_weight,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.0031718551603871254,-19.757124688256578,3,3,0.025105906623582013,0.03645454856818947
smooth_weight,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.002850417872664504,-16.475070338325025,3,3,0.025105906623582013,0.03645454856818947
smooth_weight,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.004091052636512312,-33.04403758261213,3,3,0.025105906623582013,0.03645454856818947
smooth_weight,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.004375476018519999,-9.774153206096603,3,3,0.025105906623582013,0.03645454856818947
smooth_weight,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0019225107019635796,-10.503383661729993,3,3,0.025105906623582013,0.03645454856818947
smooth_weight,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,0.006774363885652582,0.006584987688508151,-2.7954830939257658,3,3,0.01995376745608221,0.028319874737456927
smooth_weight,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,0.003952818425392253,0.0033312873888801686,-15.72374365894147,3,3,0.01995376745608221,0.028319874737456927
smooth_weight,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,0.003412655220675277,0.0029657367082368824,-13.095917505254484,3,3,0.01995376745608221,0.028319874737456927
smooth_weight,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,0.0061100647183736125,0.004175825072231736,-31.656614705330576,3,3,0.01995376745608221,0.028319874737456927
smooth_weight,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.00484947071598518,0.0043335674804843285,-10.638341083291692,3,3,0.01995376745608221,0.028319874737456927
smooth_weight,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.0021481378633322556,0.0019258551040573675,-10.347695232654964,3,3,0.01995376745608221,0.028319874737456927
smooth_weight,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,0.006774363885652582,0.006526716740700615,-3.6556516468868594,3,3,0.024664258755462243,0.03084590926016943
