base_mae,corr_mae,delta_pct,description,geometry_tau,kappa,model,nonharm,nuisance,route,scale,source_kappa,target_curve,target_label,variant,win
0.002504818961791151,0.0021737404354855504,-13.217662887255221,single-step base tau -25%,384.0,0.022289470835199516,no_nuisance,1,none,weak_step_drop,25,0.022289470835199516,wsdcon_18.csv,WSD-con 18e-5,step_base_x0.75,1
0.0013816404339982303,0.0011930342019345053,-13.65089117419146,single-step base tau -25%,384.0,0.02520811839267962,no_nuisance,1,none,weak_step_drop,100,0.02520811839267962,wsdcon_18.csv,WSD-con 18e-5,step_base_x0.75,1
0.0025579541942073844,0.002361307632373329,-7.687649852345735,single-step base tau -25%,384.0,0.03951330854691599,no_nuisance,1,none,weak_step_drop,400,0.03951330854691599,wsdcon_18.csv,WSD-con 18e-5,step_base_x0.75,1
0.00744534704076948,0.006376339058971219,-14.358067877085535,single-step base tau +25%,8192.0,0.010778379494651007,no_nuisance,1,none,smooth_decay,25,0.010778379494651007,cosine_72000.csv,Cosine,step_base_x1.25,1
0.007265129575917493,0.0062209427233865825,-14.372584020967627,single-step base tau +25%,8192.0,0.010529130678293495,no_nuisance,1,none,smooth_decay,100,0.010529130678293495,cosine_72000.csv,Cosine,step_base_x1.25,1
0.005612615040270773,0.004228840341558729,-24.654723133216805,single-step base tau +25%,8192.0,0.020647941159521073,no_nuisance,1,none,smooth_decay,400,0.020647941159521073,cosine_72000.csv,Cosine,step_base_x1.25,1
0.003408385839825258,0.0020137281104399595,-40.918422823186006,single-step base tau +25%,4998.75,0.017772423844906595,no_nuisance,1,none,finite_tail,25,0.017772423844906595,wsd_20000_24000.csv,WSD sharp,step_base_x1.25,1
0.0037480705220761528,0.0015318310132634175,-59.130144317164635,single-step base tau +25%,4998.75,0.02739799774299689,no_nuisance,1,none,finite_tail,100,0.02739799774299689,wsd_20000_24000.csv,WSD sharp,step_base_x1.25,1
0.004701998914275349,0.001743426156472187,-62.921595937014885,single-step base tau +25%,4998.75,0.035615078964422314,no_nuisance,1,none,finite_tail,400,0.035615078964422314,wsd_20000_24000.csv,WSD sharp,step_base_x1.25,1
0.0031360955249893426,0.002070372845202292,-33.982468687418965,single-step base tau +25%,4998.75,0.017418690170498186,no_nuisance,1,none,finite_tail,25,0.017418690170498186,wsdld_20000_24000.csv,WSD linear,step_base_x1.25,1
0.003248313740665229,0.0015768127282992314,-51.457499053760955,single-step base tau +25%,4998.75,0.027549774175833316,no_nuisance,1,none,finite_tail,100,0.027549774175833316,wsdld_20000_24000.csv,WSD linear,step_base_x1.25,1
0.0038535563963712593,0.001748621174844022,-54.62318453440492,single-step base tau +25%,4998.75,0.03719743441702377,no_nuisance,1,none,finite_tail,400,0.03719743441702377,wsdld_20000_24000.csv,WSD linear,step_base_x1.25,1
0.004487187642230267,0.0019095972486654095,-57.44333865841451,single-step base tau +25%,1919.999999999999,0.025789517135764054,no_nuisance,1,none,full_step_drop,25,0.025789517135764054,wsdcon_3.csv,WSD-con 3e-5,step_base_x1.25,1
0.0056693997340904675,0.003628249811695755,-36.00292831922127,single-step base tau +25%,1919.999999999999,0.040251953988348035,no_nuisance,1,none,full_step_drop,100,0.040251953988348035,wsdcon_3.csv,WSD-con 3e-5,step_base_x1.25,1
0.008173606778800102,0.003365861391012946,-58.82036557296853,single-step base tau +25%,1919.999999999999,0.05319594939883787,no_nuisance,1,none,full_step_drop,400,0.05319594939883787,wsdcon_3.csv,WSD-con 3e-5,step_base_x1.25,1
0.002926482771138891,0.002663527748254101,-8.985360360842176,single-step base tau +25%,916.4799999999998,0.030194267837332284,no_nuisance,1,none,medium_step_drop,25,0.030194267837332284,wsdcon_9.csv,WSD-con 9e-5,step_base_x1.25,1
0.004934623402238123,0.005131712849387866,3.9940119252130035,single-step base tau +25%,916.4799999999998,0.036578516114331654,no_nuisance,0,none,medium_step_drop,100,0.036578516114331654,wsdcon_9.csv,WSD-con 9e-5,step_base_x1.25,0
0.006687305974578527,0.006429579231186892,-3.853969660897394,single-step base tau +25%,916.4799999999998,0.05475711843844668,no_nuisance,1,none,medium_step_drop,400,0.05475711843844668,wsdcon_9.csv,WSD-con 9e-5,step_base_x1.25,1
0.002504818961791151,0.002031761192780166,-18.885906575567834,single-step base tau +25%,640.0,0.020366950445545116,no_nuisance,1,none,weak_step_drop,25,0.020366950445545116,wsdcon_18.csv,WSD-con 18e-5,step_base_x1.25,1
0.0013816404339982303,0.001263375877682952,-8.559720272013237,single-step base tau +25%,640.0,0.022300556306206577,no_nuisance,1,none,weak_step_drop,100,0.022300556306206577,wsdcon_18.csv,WSD-con 18e-5,step_base_x1.25,1
0.0025579541942073844,0.0024754212858118757,-3.22652018485744,single-step base tau +25%,640.0,0.03719458478003617,no_nuisance,1,none,weak_step_drop,400,0.03719458478003617,wsdcon_18.csv,WSD-con 18e-5,step_base_x1.25,1
0.00744534704076948,0.006376339058971219,-14.358067877085535,less conservative single-step drop exponent,8192.0,0.010778379494651007,no_nuisance,1,none,smooth_decay,25,0.010778379494651007,cosine_72000.csv,Cosine,step_power_2,1
0.007265129575917493,0.0062209427233865825,-14.372584020967627,less conservative single-step drop exponent,8192.0,0.010529130678293495,no_nuisance,1,none,smooth_decay,100,0.010529130678293495,cosine_72000.csv,Cosine,step_power_2,1
0.005612615040270773,0.004228840341558729,-24.654723133216805,less conservative single-step drop exponent,8192.0,0.020647941159521073,no_nuisance,1,none,smooth_decay,400,0.020647941159521073,cosine_72000.csv,Cosine,step_power_2,1
0.003408385839825258,0.0020137281104399595,-40.918422823186006,less conservative single-step drop exponent,4998.75,0.017772423844906595,no_nuisance,1,none,finite_tail,25,0.017772423844906595,wsd_20000_24000.csv,WSD sharp,step_power_2,1
0.0037480705220761528,0.0015318310132634175,-59.130144317164635,less conservative single-step drop exponent,4998.75,0.02739799774299689,no_nuisance,1,none,finite_tail,100,0.02739799774299689,wsd_20000_24000.csv,WSD sharp,step_power_2,1
0.004701998914275349,0.001743426156472187,-62.921595937014885,less conservative single-step drop exponent,4998.75,0.035615078964422314,no_nuisance,1,none,finite_tail,400,0.035615078964422314,wsd_20000_24000.csv,WSD sharp,step_power_2,1
0.0031360955249893426,0.002070372845202292,-33.982468687418965,less conservative single-step drop exponent,4998.75,0.017418690170498186,no_nuisance,1,none,finite_tail,25,0.017418690170498186,wsdld_20000_24000.csv,WSD linear,step_power_2,1
0.003248313740665229,0.0015768127282992314,-51.457499053760955,less conservative single-step drop exponent,4998.75,0.027549774175833316,no_nuisance,1,none,finite_tail,100,0.027549774175833316,wsdld_20000_24000.csv,WSD linear,step_power_2,1
0.0038535563963712593,0.001748621174844022,-54.62318453440492,less conservative single-step drop exponent,4998.75,0.03719743441702377,no_nuisance,1,none,finite_tail,400,0.03719743441702377,wsdld_20000_24000.csv,WSD linear,step_power_2,1
0.004487187642230267,0.0018681653954806699,-58.366675422734595,less conservative single-step drop exponent,1535.9999999999995,0.029234822517060725,no_nuisance,1,none,full_step_drop,25,0.029234822517060725,wsdcon_3.csv,WSD-con 3e-5,step_power_2,1
0.0056693997340904675,0.0032348401535444594,-42.94210489175501,less conservative single-step drop exponent,1535.9999999999995,0.04558388881020212,no_nuisance,1,none,full_step_drop,100,0.04558388881020212,wsdcon_3.csv,WSD-con 3e-5,step_power_2,1
0.008173606778800102,0.0034115360398824447,-58.26155903742578,less conservative single-step drop exponent,1535.9999999999995,0.06008455401630307,no_nuisance,1,none,full_step_drop,400,0.06008455401630307,wsdcon_3.csv,WSD-con 3e-5,step_power_2,1
0.002926482771138891,0.0026152538060788544,-10.634915336915396,less conservative single-step drop exponent,880.6399999999999,0.030440917455257167,no_nuisance,1,none,medium_step_drop,25,0.030440917455257167,wsdcon_9.csv,WSD-con 9e-5,step_power_2,1
0.004934623402238123,0.0050820552209804,2.9877015270386886,less conservative single-step drop exponent,880.6399999999999,0.03691383467686697,no_nuisance,0,none,medium_step_drop,100,0.03691383467686697,wsdcon_9.csv,WSD-con 9e-5,step_power_2,0
0.006687305974578527,0.006349391681137873,-5.05307061954724,less conservative single-step drop exponent,880.6399999999999,0.055135811005618686,no_nuisance,1,none,medium_step_drop,400,0.055135811005618686,wsdcon_9.csv,WSD-con 9e-5,step_power_2,1
0.002504818961791151,0.00209613761197458,-16.315803898431447,less conservative single-step drop exponent,512.0,0.02147010144323278,no_nuisance,1,none,weak_step_drop,25,0.02147010144323278,wsdcon_18.csv,WSD-con 18e-5,step_power_2,1
0.0013816404339982303,0.0012184901180827513,-11.808449716787027,less conservative single-step drop exponent,512.0,0.024039524082155365,no_nuisance,1,none,weak_step_drop,100,0.024039524082155365,wsdcon_18.csv,WSD-con 18e-5,step_power_2,1
0.0025579541942073844,0.002378104999390537,-7.030977928538551,less conservative single-step drop exponent,512.0,0.039003369467519484,no_nuisance,1,none,weak_step_drop,400,0.039003369467519484,wsdcon_18.csv,WSD-con 18e-5,step_power_2,1
0.00744534704076948,0.006376339058971219,-14.358067877085535,more conservative single-step drop exponent,8192.0,0.010778379494651007,no_nuisance,1,none,smooth_decay,25,0.010778379494651007,cosine_72000.csv,Cosine,step_power_4,1
0.007265129575917493,0.0062209427233865825,-14.372584020967627,more conservative single-step drop exponent,8192.0,0.010529130678293495,no_nuisance,1,none,smooth_decay,100,0.010529130678293495,cosine_72000.csv,Cosine,step_power_4,1
0.005612615040270773,0.004228840341558729,-24.654723133216805,more conservative single-step drop exponent,8192.0,0.020647941159521073,no_nuisance,1,none,smooth_decay,400,0.020647941159521073,cosine_72000.csv,Cosine,step_power_4,1
0.003408385839825258,0.0020137281104399595,-40.918422823186006,more conservative single-step drop exponent,4998.75,0.017772423844906595,no_nuisance,1,none,finite_tail,25,0.017772423844906595,wsd_20000_24000.csv,WSD sharp,step_power_4,1
0.0037480705220761528,0.0015318310132634175,-59.130144317164635,more conservative single-step drop exponent,4998.75,0.02739799774299689,no_nuisance,1,none,finite_tail,100,0.02739799774299689,wsd_20000_24000.csv,WSD sharp,step_power_4,1
0.004701998914275349,0.001743426156472187,-62.921595937014885,more conservative single-step drop exponent,4998.75,0.035615078964422314,no_nuisance,1,none,finite_tail,400,0.035615078964422314,wsd_20000_24000.csv,WSD sharp,step_power_4,1
0.0031360955249893426,0.002070372845202292,-33.982468687418965,more conservative single-step drop exponent,4998.75,0.017418690170498186,no_nuisance,1,none,finite_tail,25,0.017418690170498186,wsdld_20000_24000.csv,WSD linear,step_power_4,1
0.003248313740665229,0.0015768127282992314,-51.457499053760955,more conservative single-step drop exponent,4998.75,0.027549774175833316,no_nuisance,1,none,finite_tail,100,0.027549774175833316,wsdld_20000_24000.csv,WSD linear,step_power_4,1
0.0038535563963712593,0.001748621174844022,-54.62318453440492,more conservative single-step drop exponent,4998.75,0.03719743441702377,no_nuisance,1,none,finite_tail,400,0.03719743441702377,wsdld_20000_24000.csv,WSD linear,step_power_4,1
0.004487187642230267,0.0018681653954806699,-58.366675422734595,more conservative single-step drop exponent,1535.999999999999,0.029234822517060725,no_nuisance,1,none,full_step_drop,25,0.029234822517060725,wsdcon_3.csv,WSD-con 3e-5,step_power_4,1
0.0056693997340904675,0.0032348401535444594,-42.94210489175501,more conservative single-step drop exponent,1535.999999999999,0.04558388881020212,no_nuisance,1,none,full_step_drop,100,0.04558388881020212,wsdcon_3.csv,WSD-con 3e-5,step_power_4,1
0.008173606778800102,0.0034115360398824447,-58.26155903742578,more conservative single-step drop exponent,1535.999999999999,0.06008455401630307,no_nuisance,1,none,full_step_drop,400,0.06008455401630307,wsdcon_3.csv,WSD-con 3e-5,step_power_4,1
0.002926482771138891,0.0023478749535403597,-19.771441106873688,more conservative single-step drop exponent,644.7103999999999,0.031802423860310715,no_nuisance,1,none,medium_step_drop,25,0.031802423860310715,wsdcon_9.csv,WSD-con 9e-5,step_power_4,1
0.004934623402238123,0.004709009864746204,-4.572051787976184,more conservative single-step drop exponent,644.7103999999999,0.0386712876224381,no_nuisance,1,none,medium_step_drop,100,0.0386712876224381,wsdcon_9.csv,WSD-con 9e-5,step_power_4,1
0.006687305974578527,0.005777839378559967,-13.599895076969016,more conservative single-step drop exponent,644.7103999999999,0.05681608620292831,no_nuisance,1,none,medium_step_drop,400,0.05681608620292831,wsdcon_9.csv,WSD-con 9e-5,step_power_4,1
0.002504818961791151,0.00209613761197458,-16.315803898431447,more conservative single-step drop exponent,512.0,0.02147010144323278,no_nuisance,1,none,weak_step_drop,25,0.02147010144323278,wsdcon_18.csv,WSD-con 18e-5,step_power_4,1
0.0013816404339982303,0.0012184901180827513,-11.808449716787027,more conservative single-step drop exponent,512.0,0.024039524082155365,no_nuisance,1,none,weak_step_drop,100,0.024039524082155365,wsdcon_18.csv,WSD-con 18e-5,step_power_4,1
0.0025579541942073844,0.002378104999390537,-7.030977928538551,more conservative single-step drop exponent,512.0,0.039003369467519484,no_nuisance,1,none,weak_step_drop,400,0.039003369467519484,wsdcon_18.csv,WSD-con 18e-5,step_power_4,1
0.00744534704076948,0.006376339058971219,-14.358067877085535,weak-drop anchor moved lower,8192.0,0.010778379494651007,no_nuisance,1,none,smooth_decay,25,0.010778379494651007,cosine_72000.csv,Cosine,weak_anchor_0.35,1
0.007265129575917493,0.0062209427233865825,-14.372584020967627,weak-drop anchor moved lower,8192.0,0.010529130678293495,no_nuisance,1,none,smooth_decay,100,0.010529130678293495,cosine_72000.csv,Cosine,weak_anchor_0.35,1
0.005612615040270773,0.004228840341558729,-24.654723133216805,weak-drop anchor moved lower,8192.0,0.020647941159521073,no_nuisance,1,none,smooth_decay,400,0.020647941159521073,cosine_72000.csv,Cosine,weak_anchor_0.35,1
0.003408385839825258,0.0020137281104399595,-40.918422823186006,weak-drop anchor moved lower,4998.75,0.017772423844906595,no_nuisance,1,none,finite_tail,25,0.017772423844906595,wsd_20000_24000.csv,WSD sharp,weak_anchor_0.35,1
0.0037480705220761528,0.0015318310132634175,-59.130144317164635,weak-drop anchor moved lower,4998.75,0.02739799774299689,no_nuisance,1,none,finite_tail,100,0.02739799774299689,wsd_20000_24000.csv,WSD sharp,weak_anchor_0.35,1
0.004701998914275349,0.001743426156472187,-62.921595937014885,weak-drop anchor moved lower,4998.75,0.035615078964422314,no_nuisance,1,none,finite_tail,400,0.035615078964422314,wsd_20000_24000.csv,WSD sharp,weak_anchor_0.35,1
0.0031360955249893426,0.002070372845202292,-33.982468687418965,weak-drop anchor moved lower,4998.75,0.017418690170498186,no_nuisance,1,none,finite_tail,25,0.017418690170498186,wsdld_20000_24000.csv,WSD linear,weak_anchor_0.35,1
0.003248313740665229,0.0015768127282992314,-51.457499053760955,weak-drop anchor moved lower,4998.75,0.027549774175833316,no_nuisance,1,none,finite_tail,100,0.027549774175833316,wsdld_20000_24000.csv,WSD linear,weak_anchor_0.35,1
0.0038535563963712593,0.001748621174844022,-54.62318453440492,weak-drop anchor moved lower,4998.75,0.03719743441702377,no_nuisance,1,none,finite_tail,400,0.03719743441702377,wsdld_20000_24000.csv,WSD linear,weak_anchor_0.35,1
0.004487187642230267,0.0018681653954806699,-58.366675422734595,weak-drop anchor moved lower,1535.9999999999993,0.029234822517060725,no_nuisance,1,none,full_step_drop,25,0.029234822517060725,wsdcon_3.csv,WSD-con 3e-5,weak_anchor_0.35,1
0.0056693997340904675,0.0032348401535444594,-42.94210489175501,weak-drop anchor moved lower,1535.9999999999993,0.04558388881020212,no_nuisance,1,none,full_step_drop,100,0.04558388881020212,wsdcon_3.csv,WSD-con 3e-5,weak_anchor_0.35,1
0.008173606778800102,0.0034115360398824447,-58.26155903742578,weak-drop anchor moved lower,1535.9999999999993,0.06008455401630307,no_nuisance,1,none,full_step_drop,400,0.06008455401630307,wsdcon_3.csv,WSD-con 3e-5,weak_anchor_0.35,1
0.002926482771138891,0.002465928728882403,-15.737459546951493,weak-drop anchor moved lower,775.8858001502629,0.03111779779504278,no_nuisance,1,none,medium_step_drop,25,0.03111779779504278,wsdcon_9.csv,WSD-con 9e-5,weak_anchor_0.35,1
0.004934623402238123,0.004926724278925886,-0.16007550462014963,weak-drop anchor moved lower,775.8858001502629,0.03781740483272092,no_nuisance,1,none,medium_step_drop,100,0.03781740483272092,wsdcon_9.csv,WSD-con 9e-5,weak_anchor_0.35,1
0.006687305974578527,0.00610147553283408,-8.760335536783481,weak-drop anchor moved lower,775.8858001502629,0.05609959322563236,no_nuisance,1,none,medium_step_drop,400,0.05609959322563236,wsdcon_9.csv,WSD-con 9e-5,weak_anchor_0.35,1
0.002504818961791151,0.002095713224331003,-16.33274674540166,weak-drop anchor moved lower,512.7693463561233,0.021464009655875554,no_nuisance,1,none,weak_step_drop,25,0.021464009655875554,wsdcon_18.csv,WSD-con 18e-5,weak_anchor_0.35,1
0.0013816404339982303,0.001218729501174722,-11.791123711693363,weak-drop anchor moved lower,512.7693463561233,0.024030174567559813,no_nuisance,1,none,weak_step_drop,100,0.024030174567559813,wsdcon_18.csv,WSD-con 18e-5,weak_anchor_0.35,1
0.0025579541942073844,0.002378694213057422,-7.007943361765645,weak-drop anchor moved lower,512.7693463561233,0.038995188510480526,no_nuisance,1,none,weak_step_drop,400,0.038995188510480526,wsdcon_18.csv,WSD-con 18e-5,weak_anchor_0.35,1
0.00744534704076948,0.006376339058971219,-14.358067877085535,weak-drop anchor moved higher,8192.0,0.010778379494651007,no_nuisance,1,none,smooth_decay,25,0.010778379494651007,cosine_72000.csv,Cosine,weak_anchor_0.45,1
0.007265129575917493,0.0062209427233865825,-14.372584020967627,weak-drop anchor moved higher,8192.0,0.010529130678293495,no_nuisance,1,none,smooth_decay,100,0.010529130678293495,cosine_72000.csv,Cosine,weak_anchor_0.45,1
0.005612615040270773,0.004228840341558729,-24.654723133216805,weak-drop anchor moved higher,8192.0,0.020647941159521073,no_nuisance,1,none,smooth_decay,400,0.020647941159521073,cosine_72000.csv,Cosine,weak_anchor_0.45,1
0.003408385839825258,0.0020137281104399595,-40.918422823186006,weak-drop anchor moved higher,4998.75,0.017772423844906595,no_nuisance,1,none,finite_tail,25,0.017772423844906595,wsd_20000_24000.csv,WSD sharp,weak_anchor_0.45,1
0.0037480705220761528,0.0015318310132634175,-59.130144317164635,weak-drop anchor moved higher,4998.75,0.02739799774299689,no_nuisance,1,none,finite_tail,100,0.02739799774299689,wsd_20000_24000.csv,WSD sharp,weak_anchor_0.45,1
0.004701998914275349,0.001743426156472187,-62.921595937014885,weak-drop anchor moved higher,4998.75,0.035615078964422314,no_nuisance,1,none,finite_tail,400,0.035615078964422314,wsd_20000_24000.csv,WSD sharp,weak_anchor_0.45,1
0.0031360955249893426,0.002070372845202292,-33.982468687418965,weak-drop anchor moved higher,4998.75,0.017418690170498186,no_nuisance,1,none,finite_tail,25,0.017418690170498186,wsdld_20000_24000.csv,WSD linear,weak_anchor_0.45,1
0.003248313740665229,0.0015768127282992314,-51.457499053760955,weak-drop anchor moved higher,4998.75,0.027549774175833316,no_nuisance,1,none,finite_tail,100,0.027549774175833316,wsdld_20000_24000.csv,WSD linear,weak_anchor_0.45,1
0.0038535563963712593,0.001748621174844022,-54.62318453440492,weak-drop anchor moved higher,4998.75,0.03719743441702377,no_nuisance,1,none,finite_tail,400,0.03719743441702377,wsdld_20000_24000.csv,WSD linear,weak_anchor_0.45,1
0.004487187642230267,0.0018681653954806699,-58.366675422734595,weak-drop anchor moved higher,1535.9999999999993,0.029234822517060725,no_nuisance,1,none,full_step_drop,25,0.029234822517060725,wsdcon_3.csv,WSD-con 3e-5,weak_anchor_0.45,1
0.0056693997340904675,0.0032348401535444594,-42.94210489175501,weak-drop anchor moved higher,1535.9999999999993,0.04558388881020212,no_nuisance,1,none,full_step_drop,100,0.04558388881020212,wsdcon_3.csv,WSD-con 3e-5,weak_anchor_0.45,1
0.008173606778800102,0.0034115360398824447,-58.26155903742578,weak-drop anchor moved higher,1535.9999999999993,0.06008455401630307,no_nuisance,1,none,full_step_drop,400,0.06008455401630307,wsdcon_3.csv,WSD-con 3e-5,weak_anchor_0.45,1
0.002926482771138891,0.002363736597901715,-19.229437425260265,weak-drop anchor moved higher,687.5829903978051,0.03160672623040093,no_nuisance,1,none,medium_step_drop,25,0.03160672623040093,wsdcon_9.csv,WSD-con 9e-5,weak_anchor_0.45,1
0.004934623402238123,0.004783173131978536,-3.0691353303860303,weak-drop anchor moved higher,687.5829903978051,0.03843968337381015,no_nuisance,1,none,medium_step_drop,100,0.03843968337381015,wsdcon_9.csv,WSD-con 9e-5,weak_anchor_0.45,1
0.006687305974578527,0.005881750759118828,-12.04603495820258,weak-drop anchor moved higher,687.5829903978051,0.05666382679043761,no_nuisance,1,none,medium_step_drop,400,0.05666382679043761,wsdcon_9.csv,WSD-con 9e-5,weak_anchor_0.45,1
0.002504818961791151,0.00209613761197458,-16.315803898431447,weak-drop anchor moved higher,512.0,0.02147010144323278,no_nuisance,1,none,weak_step_drop,25,0.02147010144323278,wsdcon_18.csv,WSD-con 18e-5,weak_anchor_0.45,1
0.0013816404339982303,0.0012184901180827513,-11.808449716787027,weak-drop anchor moved higher,512.0,0.024039524082155365,no_nuisance,1,none,weak_step_drop,100,0.024039524082155365,wsdcon_18.csv,WSD-con 18e-5,weak_anchor_0.45,1
0.0025579541942073844,0.002378104999390537,-7.030977928538551,weak-drop anchor moved higher,512.0,0.039003369467519484,no_nuisance,1,none,weak_step_drop,400,0.039003369467519484,wsdcon_18.csv,WSD-con 18e-5,weak_anchor_0.45,1
0.00744534704076948,0.006500034048162517,-12.696694827394705,lower long-decay maximum tau,6144.0,0.012387395267296836,no_nuisance,1,none,smooth_decay,25,0.012387395267296836,cosine_72000.csv,Cosine,max_tau_6144,1
0.007265129575917493,0.006268333941949847,-13.720273307606679,lower long-decay maximum tau,6144.0,0.013063627176222932,no_nuisance,1,none,smooth_decay,100,0.013063627176222932,cosine_72000.csv,Cosine,max_tau_6144,1
0.005612615040270773,0.004313888123574442,-23.139426227843984,lower long-decay maximum tau,6144.0,0.024521079014670592,no_nuisance,1,none,smooth_decay,400,0.024521079014670592,cosine_72000.csv,Cosine,max_tau_6144,1
0.003408385839825258,0.0020137281104399595,-40.918422823186006,lower long-decay maximum tau,4998.75,0.017772423844906595,no_nuisance,1,none,finite_tail,25,0.017772423844906595,wsd_20000_24000.csv,WSD sharp,max_tau_6144,1
0.0037480705220761528,0.0015318310132634175,-59.130144317164635,lower long-decay maximum tau,4998.75,0.02739799774299689,no_nuisance,1,none,finite_tail,100,0.02739799774299689,wsd_20000_24000.csv,WSD sharp,max_tau_6144,1
0.004701998914275349,0.001743426156472187,-62.921595937014885,lower long-decay maximum tau,4998.75,0.035615078964422314,no_nuisance,1,none,finite_tail,400,0.035615078964422314,wsd_20000_24000.csv,WSD sharp,max_tau_6144,1
0.0031360955249893426,0.002070372845202292,-33.982468687418965,lower long-decay maximum tau,4998.75,0.017418690170498186,no_nuisance,1,none,finite_tail,25,0.017418690170498186,wsdld_20000_24000.csv,WSD linear,max_tau_6144,1
0.003248313740665229,0.0015768127282992314,-51.457499053760955,lower long-decay maximum tau,4998.75,0.027549774175833316,no_nuisance,1,none,finite_tail,100,0.027549774175833316,wsdld_20000_24000.csv,WSD linear,max_tau_6144,1
0.0038535563963712593,0.001748621174844022,-54.62318453440492,lower long-decay maximum tau,4998.75,0.03719743441702377,no_nuisance,1,none,finite_tail,400,0.03719743441702377,wsdld_20000_24000.csv,WSD linear,max_tau_6144,1
0.004487187642230267,0.0018681653954806699,-58.366675422734595,lower long-decay maximum tau,1535.9999999999993,0.029234822517060725,no_nuisance,1,none,full_step_drop,25,0.029234822517060725,wsdcon_3.csv,WSD-con 3e-5,max_tau_6144,1
0.0056693997340904675,0.0032348401535444594,-42.94210489175501,lower long-decay maximum tau,1535.9999999999993,0.04558388881020212,no_nuisance,1,none,full_step_drop,100,0.04558388881020212,wsdcon_3.csv,WSD-con 3e-5,max_tau_6144,1
0.008173606778800102,0.0034115360398824447,-58.26155903742578,lower long-decay maximum tau,1535.9999999999993,0.06008455401630307,no_nuisance,1,none,full_step_drop,400,0.06008455401630307,wsdcon_3.csv,WSD-con 3e-5,max_tau_6144,1
0.002926482771138891,0.002411184716026467,-17.60810144499455,lower long-decay maximum tau,733.1839999999999,0.031366379561541896,no_nuisance,1,none,medium_step_drop,25,0.031366379561541896,wsdcon_9.csv,WSD-con 9e-5,max_tau_6144,1
0.004934623402238123,0.004858810389540142,-1.5363485015613465,lower long-decay maximum tau,733.1839999999999,0.03813893193117151,no_nuisance,1,none,medium_step_drop,100,0.03813893193117151,wsdcon_9.csv,WSD-con 9e-5,max_tau_6144,1
0.006687305974578527,0.005996499628680844,-10.33011422722021,lower long-decay maximum tau,733.1839999999999,0.05640839475448224,no_nuisance,1,none,medium_step_drop,400,0.05640839475448224,wsdcon_9.csv,WSD-con 9e-5,max_tau_6144,1
0.002504818961791151,0.00209613761197458,-16.315803898431447,lower long-decay maximum tau,512.0,0.02147010144323278,no_nuisance,1,none,weak_step_drop,25,0.02147010144323278,wsdcon_18.csv,WSD-con 18e-5,max_tau_6144,1
0.0013816404339982303,0.0012184901180827513,-11.808449716787027,lower long-decay maximum tau,512.0,0.024039524082155365,no_nuisance,1,none,weak_step_drop,100,0.024039524082155365,wsdcon_18.csv,WSD-con 18e-5,max_tau_6144,1
0.0025579541942073844,0.002378104999390537,-7.030977928538551,lower long-decay maximum tau,512.0,0.039003369467519484,no_nuisance,1,none,weak_step_drop,400,0.039003369467519484,wsdcon_18.csv,WSD-con 18e-5,max_tau_6144,1
0.00744534704076948,0.005684219709436806,-23.654066381177863,baseline formula,8192.0,0.017756741800537497,cross_family,1,dct4,smooth_from_full_step,25,0.017756741800537497,cosine_72000.csv,Cosine,baseline,1
0.007265129575917493,0.00445710045181672,-38.650778279424635,baseline formula,8192.0,0.02832918972515193,cross_family,1,dct4,smooth_from_full_step,100,0.02832918972515193,cosine_72000.csv,Cosine,baseline,1
0.005612615040270773,0.0032139231922990426,-42.73750882184161,baseline formula,8192.0,0.04583514445743976,cross_family,1,dct4,smooth_from_full_step,400,0.04583514445743976,cosine_72000.csv,Cosine,baseline,1
0.003408385839825258,0.002214477604997844,-35.02855283803853,baseline formula,4998.75,0.01437915009333261,cross_family,1,dct4,finite_tail_from_steps,25,0.01437915009333261,wsd_20000_24000.csv,WSD sharp,baseline,1
0.0037480705220761528,0.0018659206043823457,-50.21650224049775,baseline formula,4998.75,0.022801513299712323,cross_family,1,dct4,finite_tail_from_steps,100,0.022801513299712323,wsd_20000_24000.csv,WSD sharp,baseline,1
0.004701998914275349,0.0018466278351631942,-60.726749009728586,baseline formula,4998.75,0.04001485935342886,cross_family,1,dct4,finite_tail_from_steps,400,0.04001485935342886,wsd_20000_24000.csv,WSD sharp,baseline,1
0.0031360955249893426,0.002222302147224188,-29.137931880064784,baseline formula,4998.75,0.01437915009333261,cross_family,1,dct4,finite_tail_from_steps,25,0.01437915009333261,wsdld_20000_24000.csv,WSD linear,baseline,1
0.003248313740665229,0.0018077540053532066,-44.34792481027424,baseline formula,4998.75,0.022801513299712323,cross_family,1,dct4,finite_tail_from_steps,100,0.022801513299712323,wsdld_20000_24000.csv,WSD linear,baseline,1
0.0038535563963712593,0.0019026674267518609,-50.62567584209934,baseline formula,4998.75,0.04001485935342886,cross_family,1,dct4,finite_tail_from_steps,400,0.04001485935342886,wsdld_20000_24000.csv,WSD linear,baseline,1
0.004487187642230267,0.002100257168326793,-53.19435388525668,baseline formula,1535.9999999999993,0.025483621345232913,cross_family,1,dct2,full_step_from_finite_tail,25,0.025483621345232913,wsdcon_3.csv,WSD-con 3e-5,baseline,1
0.0056693997340904675,0.0029871944514670134,-47.31021639725243,baseline formula,1535.9999999999993,0.037278701658680594,cross_family,1,dct2,full_step_from_finite_tail,100,0.037278701658680594,wsdcon_3.csv,WSD-con 3e-5,baseline,1
