base_mae,corr_mae,delta_pct,dot_s,full_l2_s,group,kappa_pool,kappa_safe,kappa_transfer,l2_s,pooled_retention,raw_map,rho,scale,selected_lambda,shrink,target_factor,target_retention,tau,test_curve,test_label,train_id,train_label,train_size,win
0.004118245803084534,0.004118245803084534,0.0,0.020190793822043373,0.9529421754440708,extra_holdout,0.04808967259435133,0.0,0.032059781729567555,0.18434656401645,0.1934498952473633,0.10933710507379946,0.5,400,0.025,0.6666666666666666,0.0,0.0,0.0178594561824556,constant_72000.csv,Constant 72k,wsd_20000_24000.csv,WSD sharp,1,0
0.00744534704076948,0.007300124457351261,-1.950514631796274,0.005426859001907615,0.5721837247862505,main_matrix,0.019173131941940112,0.012782087961293407,0.012782087961293407,0.13942632798017612,0.24367405422491062,0.038840822351503476,0.5,25,0.025,0.6666666666666666,1.0,0.0193948960046347,0.017151355509073835,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1,1
0.003408385839825258,0.0030101324247486898,-11.68451677105271,0.005426859001907615,0.5721837247862505,main_matrix,0.019173131941940112,0.012782087961293407,0.012782087961293407,0.13942632798017612,0.24367405422491062,0.038840822351503476,0.5,25,0.025,0.6666666666666666,1.0,0.19363028951346634,0.017151355509073835,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1,1
0.004487187642230267,0.002892229449789886,-35.544717975012944,0.005426859001907615,0.5721837247862505,main_matrix,0.019173131941940112,0.012782087961293407,0.012782087961293407,0.13942632798017612,0.24367405422491062,0.038840822351503476,0.5,25,0.025,0.6666666666666666,1.0,0.24303548473632608,0.017151355509073835,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1,1
0.002926482771138891,0.002279368420646203,-22.112358113793096,0.005426859001907615,0.5721837247862505,main_matrix,0.019173131941940112,0.012782087961293407,0.012782087961293407,0.13942632798017612,0.24367405422491062,0.038840822351503476,0.5,25,0.025,0.6666666666666666,1.0,0.520084044338764,0.017151355509073835,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1,1
0.002504818961791151,0.002243289366085142,-10.441057804792154,0.005426859001907615,0.5721837247862505,main_matrix,0.019173131941940112,0.012782087961293407,0.012782087961293407,0.13942632798017612,0.24367405422491062,0.038840822351503476,0.5,25,0.025,0.6666666666666666,1.0,0.7093385120550632,0.017151355509073835,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,1,1
0.004428106847791531,0.004428106847791531,0.0,0.005426859001907615,0.5721837247862505,extra_holdout,0.019173131941940112,0.0,0.012782087961293407,0.13942632798017612,0.24367405422491062,0.038840822351503476,0.5,25,0.025,0.6666666666666666,0.0,0.005450424819241895,0.017151355509073835,cosine_24000.csv,Cosine 24k,wsdld_20000_24000.csv,WSD linear,1,0
0.003761619732988638,0.003761619732988638,0.0,0.005426859001907615,0.5721837247862505,extra_holdout,0.019173131941940112,0.0,0.012782087961293407,0.13942632798017612,0.24367405422491062,0.038840822351503476,0.5,25,0.025,0.6666666666666666,0.0,0.0,0.017151355509073835,constant_24000.csv,Constant 24k,wsdld_20000_24000.csv,WSD linear,1,0
0.0015795124507172926,0.0015795124507172926,0.0,0.005426859001907615,0.5721837247862505,extra_holdout,0.019173131941940112,0.0,0.012782087961293407,0.13942632798017612,0.24367405422491062,0.038840822351503476,0.5,25,0.025,0.6666666666666666,0.0,0.0,0.017151355509073835,constant_72000.csv,Constant 72k,wsdld_20000_24000.csv,WSD linear,1,0
0.007265129575917493,0.007027416170482846,-3.2719775050209954,0.008928577152861761,0.5721837247862505,main_matrix,0.0313947883572367,0.020929858904824464,0.020929858904824464,0.14076693149846634,0.2460170141173665,0.0632958138110142,0.5,100,0.025,0.6666666666666666,1.0,0.0193948960046347,0.017151355509073835,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,1,1
0.0037480705220761528,0.003099769332693144,-17.296931462855667,0.008928577152861761,0.5721837247862505,main_matrix,0.0313947883572367,0.020929858904824464,0.020929858904824464,0.14076693149846634,0.2460170141173665,0.0632958138110142,0.5,100,0.025,0.6666666666666666,1.0,0.19560070632069068,0.017151355509073835,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,1,1
0.0056693997340904675,0.004431972615549789,-21.826422136014667,0.008928577152861761,0.5721837247862505,main_matrix,0.0313947883572367,0.020929858904824464,0.020929858904824464,0.14076693149846634,0.2460170141173665,0.0632958138110142,0.5,100,0.025,0.6666666666666666,1.0,0.2610431617090627,0.017151355509073835,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,1,1
0.004934623402238123,0.004728095126152183,-4.185289519606861,0.008928577152861761,0.5721837247862505,main_matrix,0.0313947883572367,0.020929858904824464,0.020929858904824464,0.14076693149846634,0.2460170141173665,0.0632958138110142,0.5,100,0.025,0.6666666666666666,1.0,0.5584955389588916,0.017151355509073835,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,1,1
