config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
121,4.0,abs_diff_drop,0.2,-26.759235903518213,-2.0183650552668285e-06,0.03914517560088479,-29.5084918638418,15,15,1,1,15,-8.895891293986914
122,4.0,abs_diff_drop,0.2,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
123,4.0,abs_diff_drop,0.2,-26.757661875028973,-3.5321388467169504e-06,0.03914517560088479,-29.5084918638418,15,15,0,1,15,-8.894122097040224
124,4.0,abs_diff_drop,0.5,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,1,0,15,-8.898250242186634
125,4.0,abs_diff_drop,0.5,-26.760998845986002,-3.229384092895618e-07,0.03914517569136223,-29.5084918638418,15,15,1,1,15,-8.897872810474194
126,4.0,abs_diff_drop,0.5,-26.761334644551855,0.0,0.039145175708596026,-29.5084918638418,15,15,0,0,15,-8.898250242186634
127,4.0,abs_diff_drop,0.5,-26.760747001427326,-5.651422162567333e-07,0.03914517569136223,-29.5084918638418,15,15,0,1,15,-8.89758973896182
128,7.0,signed_d2_lr,0.001,-22.178382423400688,0.06916385522187388,0.039144207350544025,-19.514794724011196,13,15,1,0,13,11.988195250380485
129,7.0,signed_d2_lr,0.001,-18.490737219733173,-0.03164646797261711,0.039145597897491724,-19.514794724011196,11,15,1,1,11,11.988195250380485
130,7.0,signed_d2_lr,0.001,-18.741452984591135,0.12103674663827928,0.039144207350544025,-17.283586789488027,13,15,0,0,13,27.652739477286413
131,7.0,signed_d2_lr,0.001,-10.085378740020156,-0.055381318952079955,0.039145597897491724,-16.14103922170932,11,15,0,1,11,37.86948458691193
132,7.0,signed_d2_lr,0.003,-26.247295396357504,0.007757841418710512,0.03914506709162868,-29.5084918638418,15,15,1,0,15,-6.555689592538627
133,7.0,signed_d2_lr,0.003,-26.984570347705862,-0.0035488550377080854,0.03914522305402014,-29.5084918638418,15,15,1,1,15,-6.555689592538627
134,7.0,signed_d2_lr,0.003,-25.86180016628101,0.013576222482743396,0.03914506709162868,-29.5084918638418,15,15,0,0,15,-4.798835661519574
135,7.0,signed_d2_lr,0.003,-27.052919883600833,-0.006210496315989148,0.03914522305402014,-29.5084918638418,15,15,0,1,15,-4.798835661519574
136,7.0,signed_d2_lr,0.01,-26.715021090457288,0.000698960652254199,0.03914516592249933,-29.5084918638418,15,15,1,0,15,-8.68719182641714
137,7.0,signed_d2_lr,0.01,-26.781447248464257,-0.0003197339487991645,0.039145179974189315,-29.5084918638418,15,15,1,1,15,-8.68719182641714
138,7.0,signed_d2_lr,0.01,-26.6802890118774,0.0012231811414448483,0.03914516592249933,-29.5084918638418,15,15,0,0,15,-8.528904087867307
139,7.0,signed_d2_lr,0.01,-26.79653076104805,-0.000559534410398538,0.039145179974189315,-29.5084918638418,15,15,0,1,15,-8.528904087867307
140,7.0,signed_d2_lr,0.03,-26.756188204909083,7.766967748039548e-05,0.03914517462114859,-29.5084918638418,15,15,1,0,15,-8.874797077792262
141,7.0,signed_d2_lr,0.03,-26.763569587505962,-3.552928986815231e-05,0.039145176182594894,-29.5084918638418,15,15,1,1,15,-8.874797077792262
142,7.0,signed_d2_lr,0.03,-26.752328718208496,0.00013592193559069208,0.03914517462114859,-29.5084918638418,15,15,0,0,15,-8.85720787936859
143,7.0,signed_d2_lr,0.03,-26.76524569022843,-6.217625726926655e-05,0.039145176182594894,-29.5084918638418,15,15,0,1,15,-8.85720787936859
144,7.0,signed_d2_lr,0.05,-26.759481912190402,2.7961296538994117e-05,0.03914517531711197,-29.5084918638418,15,15,1,0,15,-8.88980703879384
145,7.0,signed_d2_lr,0.05,-26.76213923004045,-1.2790639274098995e-05,0.039145175879236896,-29.5084918638418,15,15,1,1,15,-8.88980703879384
146,7.0,signed_d2_lr,0.05,-26.758092486411613,4.8932268943239707e-05,0.03914517531711197,-29.5084918638418,15,15,0,0,15,-8.883474879205512
147,7.0,signed_d2_lr,0.05,-26.762742631539123,-2.2383618729673242e-05,0.039145175879236896,-29.5084918638418,15,15,0,1,15,-8.883474879205512
148,7.0,signed_d2_lr,0.1,-26.760871459975387,6.990346562504322e-06,0.0391451756107247,-29.5084918638418,15,15,1,0,15,-8.896139434566097
149,7.0,signed_d2_lr,0.1,-26.761535791559403,-3.1976698298892186e-06,0.039145175751256374,-29.5084918638418,15,15,1,1,15,-8.896139434566097
150,7.0,signed_d2_lr,0.1,-26.760524102416163,1.2233106484382562e-05,0.0391451756107247,-29.5084918638418,15,15,0,0,15,-8.894556389589226
151,7.0,signed_d2_lr,0.1,-26.761686642410645,-5.595922202306131e-06,0.039145175751256374,-29.5084918638418,15,15,0,1,15,-8.894556389589226
