amp_raw,corr,drop_eff_steps,estimator,feature_l2,feature_max,feature_mean,feature_peak_to_mean,kappa,lambda,max_drop,max_mode,nuisance_family,orth_corr,orth_feature_l2,orth_feature_retention,orth_projection_dot,orth_raw_kappa,orth_resid_scale,phi_norm,positive_overlap,projection_dot,r2,raw_kappa,resid_robust_scale,resid_std,scale,smooth_id_weight,smooth_order,tau,total_drop,train_curve,train_label
0.07028258086618652,0.7749996484485983,1.0,soft_dct_m12_s2_lam0,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.005560413175356906,0.0,0.8999999999999999,12,soft_dct_sobolev,0.6024257012774964,0.7636866256929451,0.07025453860586395,0.016030491567030635,0.020990928775903434,0.001423249695921037,3.297011025897837,0.9243752052645625,0.23172244404437334,0.5342233780131613,0.021317059698654564,0.004449574768546803,0.008520945213934152,100,0.9996571526506726,2,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.12023226988848378,0.8828684614369372,1.0,soft_dct_m12_s2_lam0,10.870281704891909,0.8999999999999999,0.1996725552957689,4.507379587880052,0.008791445356070956,0.0,0.8999999999999999,12,soft_dct_sobolev,0.548504247185176,0.7636866256929451,0.07025453860586395,0.025345452972289264,0.03318828969839769,0.0025373801108207164,3.297011025897837,0.9716350750803335,0.39640711949105556,0.6973814731498871,0.036467051200031186,0.005726123466806759,0.012714352258836817,400,0.9996571526506726,2,0.02145866287055983,0.8999999999999999,wsdcon_3.csv,WSD-con 3e-5
0.024898810255643222,0.774290846915672,1.0,soft_dct_m12_s2_lam0,2.381106028408731,0.7,0.06747748278736211,10.37383095937158,0.005003672783185986,0.0,0.7,12,soft_dct_sobolev,0.5804670875676967,0.40252653384716286,0.1690502350775901,0.004904243856413146,0.012183653607976215,0.0008563152117782348,1.5430832862839035,0.9738336984062966,0.0384209379538373,0.46595750912547707,0.016135752669323017,0.003476932584034337,0.0037361901982010024,25,0.9992715352590258,2,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.023807863450863418,0.5815254899829824,1.0,soft_dct_m12_s2_lam0,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.006971910144783848,0.0,0.7,12,soft_dct_sobolev,0.6300790918954512,0.4798989189047457,0.20154212023037257,0.00745993695419638,0.015544808834372661,0.0007989096863480678,1.5430925491417864,0.8822121854532247,0.0367377367020124,0.007405393304348196,0.015428668529379208,0.005527111516019917,0.005939693923425858,100,0.9992715352590258,2,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.0437320449527973,0.7339771420310921,1.0,soft_dct_m12_s2_lam0,2.3811346152168964,0.7,0.05897773729219405,11.868885313995387,0.012332138422287628,0.0,0.7,12,soft_dct_sobolev,0.5319285476619039,0.4798989189047457,0.20154212023037257,0.01319537590562862,0.02749615676514526,0.0016722293712373379,1.5430925491417864,0.9345709422444535,0.06748259272539518,0.08805942381317033,0.02834051980687712,0.006596053944401569,0.008240364793057512,400,0.9992715352590258,2,0.02145866287055983,0.7,wsdcon_9.csv,WSD-con 9e-5
0.020384922919084385,0.630122474579084,1.0,soft_dct_m12_s2_lam0,0.43334458822817123,0.3999999999999999,0.020460631823060987,19.549738417616393,0.011305369621075386,0.0,0.3999999999999999,12,soft_dct_sobolev,0.5671385330465888,0.13507466972429555,0.31170268048478306,0.002760861202932871,0.020439518442415126,0.0009773473535668515,0.6582891372551816,1.0,0.013419173321417437,0.3399336845553441,0.030966518761166042,0.002419133433035098,0.0028371434424280502,25,0.9961051643574522,2,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.012012488270498736,0.5677353309044975,1.0,soft_dct_m12_s2_lam0,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.007834785171594489,0.0,0.3999999999999999,12,soft_dct_sobolev,0.45199479537554615,0.157911472660175,0.36440162615434657,0.0020659629570734944,0.013083045343509906,0.0008932175167211079,0.6582891373065478,0.983920539872176,0.007907690540491638,0.30318795197160264,0.01824804267566827,0.0016775796996113938,0.0018185629731887422,100,0.9961051643574522,2,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.01650168360142893,0.6135896551001625,1.0,soft_dct_m12_s2_lam0,0.433344588295799,0.3999999999999999,0.017832874856520412,22.4304832069039,0.013574333565153881,0.0,0.3999999999999999,12,soft_dct_sobolev,0.38791886805312553,0.157911472660175,0.36440162615434657,0.0035794306670006554,0.022667324968234443,0.0010725650157343393,0.6582891373065478,0.9745164439064753,0.010862879062090259,0.06569648964623309,0.025067531372228207,0.0014712257020655672,0.0033252566833045887,400,0.9961051643574522,2,0.03560141728027274,0.3999999999999999,wsdcon_18.csv,WSD-con 18e-5
0.14844057858281434,-0.038338926020639534,56610.171676919636,soft_dct_m12_s2_lam1e-08,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,0.0,1e-08,2.0242220699289173e-05,12,soft_dct_sobolev,-0.025296967786823537,5.573808408612429e-05,0.0005862559997742977,-6.772774354000289e-06,0.0,0.0004419400765848161,0.30834177492803116,1.0,0.04577043147156886,-1.723657766871502,0.4814157232423704,0.0033523329863594025,0.00295752667238241,25,8.414274335231301e-05,2,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
0.16522964359660816,0.42486160576900356,56610.171676919636,soft_dct_m12_s2_lam1e-08,0.09507465016576863,0.021193750734399514,0.01136141324156027,1.865415004611606,0.00022355276091403823,1e-08,2.0242220699289173e-05,12,soft_dct_sobolev,0.08570596579988544,5.573808408612429e-05,0.0005862559997742977,9.329224208149313e-06,0.167376119238942,0.000308521462109287,0.30834177492803116,0.999987037612911,0.05094720157730417,-0.16542168679991298,0.5358652541815775,0.005447659472037359,0.0038620886323853807,100,8.414274335231301e-05,2,0.030898198785299612,0.899999999544725,cosine_72000.csv,Cosine
