mode,tau,scale,train,test,kappa,delta_pct,win,corr_mae
probe_to_wsd,1792,100,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.021255801981880533,-30.53200164972121,1,0.0026037095684431476
probe_to_wsd,1792,100,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.021255801981880533,-28.6012402552556,1,0.0023192557234530866
probe_to_wsd,1792,400,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.03516060673199571,-40.417419187698634,1,0.0028015723028916428
probe_to_wsd,1792,400,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.03516060673199571,-40.13081724218418,1,0.002307092721619011
probe3_to_wsd,1792,25,wsdcon_3.csv,wsd_20000_24000.csv,0.02462475638144274,-36.76627864641876,1,0.0021552492046100235
probe3_to_wsd,1792,25,wsdcon_3.csv,wsdld_20000_24000.csv,0.02462475638144274,-34.137738120323554,1,0.0020655034474652946
probe3_to_wsd,1792,100,wsdcon_3.csv,wsd_20000_24000.csv,0.03222176632280497,-46.283599337416504,1,0.002013328578754611
probe3_to_wsd,1792,100,wsdcon_3.csv,wsdld_20000_24000.csv,0.03222176632280497,-43.356749410483445,1,0.0018399504920587047
probe3_to_wsd,1792,400,wsdcon_3.csv,wsd_20000_24000.csv,0.05106374925337775,-53.040257723661966,1,0.002208046571979916
probe3_to_wsd,1792,400,wsdcon_3.csv,wsdld_20000_24000.csv,0.05106374925337775,-50.76548511788357,1,0.001897279797462157
probe9_to_wsd,1792,25,wsdcon_9.csv,wsd_20000_24000.csv,0.011451762108940569,-18.19517721289602,1,0.002788223996169798
probe9_to_wsd,1792,25,wsdcon_9.csv,wsdld_20000_24000.csv,0.011451762108940569,-16.054454874972677,1,0.002632612484093891
probe9_to_wsd,1792,100,wsdcon_9.csv,wsd_20000_24000.csv,0.007786272958856647,-11.184263902516712,1,0.00332887642363472
probe9_to_wsd,1792,100,wsdcon_9.csv,wsdld_20000_24000.csv,0.007786272958856647,-10.4770012337851,1,0.002907987869978522
probe9_to_wsd,1792,400,wsdcon_9.csv,wsd_20000_24000.csv,0.017591292405135663,-20.267876506000803,1,0.0037490035810165225
probe9_to_wsd,1792,400,wsdcon_9.csv,wsdld_20000_24000.csv,0.017591292405135663,-20.077951041780974,1,0.003079841229740419
self_fit,2048,25,cosine_72000.csv,cosine_72000.csv,0.26059400295936613,-83.4791942510219,1,0.0012300313219428156
self_fit,2048,25,wsd_20000_24000.csv,wsd_20000_24000.csv,0.02494156908747601,-37.85844097921467,1,0.0021180240983111023
self_fit,2048,25,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.024920514796913994,-35.6148262071582,1,0.002019180554073923
self_fit,2048,25,wsdcon_3.csv,wsdcon_3.csv,0.023081084737546716,-53.594154406277696,1,0.0020823173687539664
self_fit,2048,25,wsdcon_9.csv,wsdcon_9.csv,0.010149574451254069,-11.64089489057053,1,0.002585813987759957
self_fit,2048,25,wsdcon_18.csv,wsdcon_18.csv,0.02039634722006596,-44.28292801612809,1,0.0013956117840068485
self_fit,2048,100,cosine_72000.csv,cosine_72000.csv,0.27856663290470995,-87.72703547700564,1,0.0008916467754019239
self_fit,2048,100,wsd_20000_24000.csv,wsd_20000_24000.csv,0.0393835957566847,-53.51742739477508,1,0.0017421996017190802
self_fit,2048,100,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.038280260268136704,-51.49714437490067,1,0.0015755249238851195
self_fit,2048,100,wsdcon_3.csv,wsdcon_3.csv,0.029891215558589295,-38.95984154563269,1,0.0034606105811003
self_fit,2048,100,wsdcon_9.csv,wsdcon_9.csv,0.005664169505006846,-0.500434062396915,1,0.004909928865882314
self_fit,2048,100,wsdcon_18.csv,wsdcon_18.csv,0.005968984780715057,4.598831158335903,0,0.0014451797447731084
self_fit,2048,400,cosine_72000.csv,cosine_72000.csv,0.18522302668050694,-43.9753914431113,1,0.003144445606116762
self_fit,2048,400,wsd_20000_24000.csv,wsd_20000_24000.csv,0.0529284255435309,-54.97314336301615,1,0.0021171623102032985
self_fit,2048,400,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.04945473521815488,-51.48659696447293,1,0.0018694913457729218
self_fit,2048,400,wsdcon_3.csv,wsdcon_3.csv,0.04804582763588826,-54.88668555766737,1,0.0036873849273999057
self_fit,2048,400,wsdcon_9.csv,wsdcon_9.csv,0.014505681410680236,-0.5350710726479413,1,0.0066515241347691
self_fit,2048,400,wsdcon_18.csv,wsdcon_18.csv,0.006667561662618114,3.160298697195496,0,0.0026387931872817777
probe_to_wsd,2048,25,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.0184468395025602,-31.60339074271291,1,0.0023312203448459844
probe_to_wsd,2048,25,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.0184468395025602,-27.601345866031334,1,0.002270490952447903
probe_to_wsd,2048,100,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.019138606318373358,-29.642568369616328,1,0.0026370461550282937
probe_to_wsd,2048,100,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.019138606318373358,-27.485441887215632,1,0.002355500355160247
probe_to_wsd,2048,400,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.03225459872761761,-40.03353926811308,1,0.002819622332542676
probe_to_wsd,2048,400,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.03225459872761761,-39.318644860658026,1,0.0023383902423768726
probe3_to_wsd,2048,25,wsdcon_3.csv,wsd_20000_24000.csv,0.023081084737546716,-37.90308566806447,1,0.0021165024350581116
probe3_to_wsd,2048,25,wsdcon_3.csv,wsdld_20000_24000.csv,0.023081084737546716,-34.24907950960914,1,0.0020620116751384485
probe3_to_wsd,2048,100,wsdcon_3.csv,wsd_20000_24000.csv,0.029891215558589295,-46.29659997738701,1,0.0020128413056001953
probe3_to_wsd,2048,100,wsdcon_3.csv,wsdld_20000_24000.csv,0.029891215558589295,-42.92753894964234,1,0.0018538925944345788
probe3_to_wsd,2048,400,wsdcon_3.csv,wsd_20000_24000.csv,0.04804582763588826,-54.98891617391464,1,0.002116420672806101
probe3_to_wsd,2048,400,wsdcon_3.csv,wsdld_20000_24000.csv,0.04804582763588826,-51.712679367091056,1,0.0018607791328857618
probe9_to_wsd,2048,25,wsdcon_9.csv,wsd_20000_24000.csv,0.010149574451254069,-17.388396923533723,1,0.002815722181310924
probe9_to_wsd,2048,25,wsdcon_9.csv,wsdld_20000_24000.csv,0.010149574451254069,-15.186445070073784,1,0.002659834100741794
probe9_to_wsd,2048,100,wsdcon_9.csv,wsd_20000_24000.csv,0.005664169505006846,-8.772871389703528,1,0.0034192571155790222
probe9_to_wsd,2048,100,wsdcon_9.csv,wsdld_20000_24000.csv,0.005664169505006846,-8.134458652809363,1,0.0029840810025172906
probe9_to_wsd,2048,400,wsdcon_9.csv,wsd_20000_24000.csv,0.014505681410680236,-18.029500101907193,1,0.0038542520152343995
probe9_to_wsd,2048,400,wsdcon_9.csv,wsdld_20000_24000.csv,0.014505681410680236,-17.682555615241192,1,0.003172149143418227
self_fit,2304,25,cosine_72000.csv,cosine_72000.csv,0.23160137949842455,-82.88463179406668,1,0.0012742985602372573
self_fit,2304,25,wsd_20000_24000.csv,wsd_20000_24000.csv,0.02350569186753087,-38.870599481172455,1,0.002083525831253786
self_fit,2304,25,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.023520566948043414,-35.593183921795024,1,0.0020198592768167025
self_fit,2304,25,wsdcon_3.csv,wsdcon_3.csv,0.02170097513237618,-50.30687702549266,1,0.0022298236731503837
self_fit,2304,25,wsdcon_9.csv,wsdcon_9.csv,0.009049006573220752,-9.194896388257723,1,0.0026573957125124565
self_fit,2304,25,wsdcon_18.csv,wsdcon_18.csv,0.019356517624443948,-44.97199718615006,1,0.0013783518487762813
self_fit,2304,100,cosine_72000.csv,cosine_72000.csv,0.2479646629541914,-87.85092684769833,1,0.0008826459067877204
self_fit,2304,100,wsd_20000_24000.csv,wsd_20000_24000.csv,0.03712669332421798,-54.816867964724246,1,0.0016934956527649176
self_fit,2304,100,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.03615150019640254,-51.76384684801016,1,0.0015668615908044099
self_fit,2304,100,wsdcon_3.csv,wsdcon_3.csv,0.027782703355789612,-34.83076948571109,1,0.0036947041814858993
self_fit,2304,100,wsdcon_9.csv,wsdcon_9.csv,0.0038786382451976493,0.17298875126587898,0,0.004943159745641328
self_fit,2304,100,wsdcon_18.csv,wsdcon_18.csv,0.005162933341830441,4.9119529122108485,0,0.001449505961532289
self_fit,2304,400,cosine_72000.csv,cosine_72000.csv,0.1651474218909919,-44.1741425118077,1,0.0031332904737424085
self_fit,2304,400,wsd_20000_24000.csv,wsd_20000_24000.csv,0.04994299397264223,-56.56866724815186,1,0.0020421407944472138
self_fit,2304,400,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.0467575669719375,-52.27975231241728,1,0.001838926657129052
self_fit,2304,400,wsdcon_3.csv,wsdcon_3.csv,0.04526798113396155,-52.352864540511035,1,0.0038944894938208576
self_fit,2304,400,wsdcon_9.csv,wsdcon_9.csv,0.011871995909505313,0.37038580469066495,0,0.006712074806624597
self_fit,2304,400,wsdcon_18.csv,wsdcon_18.csv,0.005223027151494582,3.186251535207152,0,0.002639457048990213
probe_to_wsd,2304,25,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.017197839656173927,-31.320627897725785,1,0.002340857993614813
probe_to_wsd,2304,25,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.017197839656173927,-27.1262986291249,1,0.002285388887586111
probe_to_wsd,2304,100,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.017281227255499552,-28.45279634863064,1,0.002681639649426768
probe_to_wsd,2304,100,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.017281227255499552,-26.16226551673827,1,0.0023984812750156986
probe_to_wsd,2304,400,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.029671251409866886,-39.19576965666681,1,0.002859014250577009
probe_to_wsd,2304,400,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.029671251409866886,-38.150016000664436,1,0.0023834240145609964
probe3_to_wsd,2304,25,wsdcon_3.csv,wsd_20000_24000.csv,0.02170097513237618,-38.68605684197573,1,0.002089815756436607
probe3_to_wsd,2304,25,wsdcon_3.csv,wsdld_20000_24000.csv,0.02170097513237618,-34.06171413804944,1,0.002067887632171312
probe3_to_wsd,2304,100,wsdcon_3.csv,wsd_20000_24000.csv,0.027782703355789612,-45.743024433934806,1,0.00203358970736175
probe3_to_wsd,2304,100,wsdcon_3.csv,wsdld_20000_24000.csv,0.027782703355789612,-42.0605811856116,1,0.0018820541026093533
probe3_to_wsd,2304,400,wsdcon_3.csv,wsd_20000_24000.csv,0.04526798113396155,-56.39368786908708,1,0.002050368322951045
probe3_to_wsd,2304,400,wsdcon_3.csv,wsdld_20000_24000.csv,0.04526798113396155,-52.54264575639014,1,0.001828795910003195
probe9_to_wsd,2304,25,wsdcon_9.csv,wsd_20000_24000.csv,0.009049006573220752,-16.480009896020633,1,0.0028466835161274893
probe9_to_wsd,2304,25,wsdcon_9.csv,wsdld_20000_24000.csv,0.009049006573220752,-14.273074962294963,1,0.002688478259818436
probe9_to_wsd,2304,100,wsdcon_9.csv,wsd_20000_24000.csv,0.0038786382451976493,-6.386010812137188,1,0.003508718333289843
probe9_to_wsd,2304,100,wsdcon_9.csv,wsdld_20000_24000.csv,0.0038786382451976493,-5.871918823470135,1,0.0030575753946817403
probe9_to_wsd,2304,400,wsdcon_9.csv,wsd_20000_24000.csv,0.011871995909505313,-15.692454686300096,1,0.003964139865302367
probe9_to_wsd,2304,400,wsdcon_9.csv,wsdld_20000_24000.csv,0.011871995909505313,-15.264500564908378,1,0.0032653302584781056
self_fit,2560,25,cosine_72000.csv,cosine_72000.csv,0.20841831775065556,-82.25921373590856,1,0.0013208631051227703
self_fit,2560,25,wsd_20000_24000.csv,wsd_20000_24000.csv,0.0223594804536279,-39.573839010773604,1,0.0020595567147068065
self_fit,2560,25,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.022416638918931205,-35.46813451240336,1,0.00202378094574866
self_fit,2560,25,wsdcon_3.csv,wsdcon_3.csv,0.020475297793583383,-46.8417824121328,1,0.0023853089704326536
self_fit,2560,25,wsdcon_9.csv,wsdcon_9.csv,0.008117564115598502,-7.288849916281636,1,0.002713175834124737
self_fit,2560,25,wsdcon_18.csv,wsdcon_18.csv,0.01844140722262726,-45.42251996576088,1,0.0013670670687654012
self_fit,2560,100,cosine_72000.csv,cosine_72000.csv,0.22348506303083315,-87.91342419892294,1,0.000878105393239736
self_fit,2560,100,wsd_20000_24000.csv,wsd_20000_24000.csv,0.03532453766147947,-55.857684724710865,1,0.0016544851065950306
self_fit,2560,100,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.03447212484428742,-51.971171785061166,1,0.0015601270263863563
self_fit,2560,100,wsdcon_3.csv,wsdcon_3.csv,0.025890344304457403,-30.958367096605286,1,0.003914246152236777
self_fit,2560,100,wsdcon_9.csv,wsdcon_9.csv,0.0023790888621385226,0.3614570029288444,0,0.0049524599440936784
self_fit,2560,100,wsdcon_18.csv,wsdcon_18.csv,0.004518921380443713,5.218265425819424,0,0.0014537380990747016
self_fit,2560,400,cosine_72000.csv,cosine_72000.csv,0.1490691299628719,-44.34850357410636,1,0.0031235042585354583
self_fit,2560,400,wsd_20000_24000.csv,wsd_20000_24000.csv,0.04755415292740629,-57.903211741805904,1,0.001979390526845079
self_fit,2560,400,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.04462655534064768,-52.951506756878075,1,0.0018130402207666245
self_fit,2560,400,wsdcon_3.csv,wsdcon_3.csv,0.04273696185974722,-48.640095268050345,1,0.004197956654755912
self_fit,2560,400,wsdcon_9.csv,wsdcon_9.csv,0.009629236838461445,0.9174149099302698,0,0.006748656316661969
self_fit,2560,400,wsdcon_18.csv,wsdcon_18.csv,0.004049336087838044,2.911482928668674,0,0.002632428593894897
probe_to_wsd,2560,25,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.01610494711305902,-30.85077264107985,1,0.0023568724736500075
probe_to_wsd,2560,25,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.01610494711305902,-26.533920504779484,1,0.0023039664314347236
probe_to_wsd,2560,100,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.01565750674652696,-27.115846032027623,1,0.002731749490138169
probe_to_wsd,2560,100,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.01565750674652696,-24.75989808265635,1,0.002444034569071596
probe_to_wsd,2560,400,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.02738572529540783,-38.08846016875316,1,0.0029110799306763767
probe_to_wsd,2560,400,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.02738572529540783,-36.79682301671219,1,0.002435570069349335
probe3_to_wsd,2560,25,wsdcon_3.csv,wsd_20000_24000.csv,0.020475297793583383,-39.06225274863353,1,0.00207699354842408
probe3_to_wsd,2560,25,wsdcon_3.csv,wsdld_20000_24000.csv,0.020475297793583383,-33.66021008972707,1,0.0020804791826634006
probe3_to_wsd,2560,100,wsdcon_3.csv,wsd_20000_24000.csv,0.025890344304457403,-44.8371890391533,1,0.002067541056772088
probe3_to_wsd,2560,100,wsdcon_3.csv,wsdld_20000_24000.csv,0.025890344304457403,-40.94153026282008,1,0.001918404387499431
probe3_to_wsd,2560,400,wsdcon_3.csv,wsd_20000_24000.csv,0.04273696185974722,-57.42296824996276,1,0.0020019715706174218
probe3_to_wsd,2560,400,wsdcon_3.csv,wsdld_20000_24000.csv,0.04273696185974722,-53.25574349659205,1,0.0018013162864232652
probe9_to_wsd,2560,25,wsdcon_9.csv,wsd_20000_24000.csv,0.008117564115598502,-15.550074344960063,1,0.002878379307769339
probe9_to_wsd,2560,25,wsdcon_9.csv,wsdld_20000_24000.csv,0.008117564115598502,-13.374201071489178,1,0.002716667803683294
probe9_to_wsd,2560,100,wsdcon_9.csv,wsd_20000_24000.csv,0.0023790888621385226,-4.120132810836408,1,0.0035936450387228057
probe9_to_wsd,2560,100,wsdcon_9.csv,wsdld_20000_24000.csv,0.0023790888621385226,-3.7621569455300152,1,0.0031261070796581862
probe9_to_wsd,2560,400,wsdcon_9.csv,wsd_20000_24000.csv,0.009629236838461445,-13.392480930155493,1,0.004072284606344905
probe9_to_wsd,2560,400,wsdcon_9.csv,wsdld_20000_24000.csv,0.009629236838461445,-12.938321695291688,1,0.003354970873099256
self_fit,3072,25,cosine_72000.csv,cosine_72000.csv,0.17367235861869848,-80.95129481255296,1,0.0014182422079784907
self_fit,3072,25,wsd_20000_24000.csv,wsd_20000_24000.csv,0.02064974865911037,-40.58313938110851,1,0.0020251558638030077
self_fit,3072,25,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.020790424188019827,-35.0276325099473,1,0.002037595509335173
self_fit,3072,25,wsdcon_3.csv,wsdcon_3.csv,0.018428461846860224,-40.81098023112787,1,0.00265592238062606
self_fit,3072,25,wsdcon_9.csv,wsdcon_9.csv,0.006651820861413786,-4.535108478034855,1,0.0027937636028767415
self_fit,3072,25,wsdcon_18.csv,wsdcon_18.csv,0.01691633021758726,-45.88138234637809,1,0.001355573396847175
self_fit,3072,100,cosine_72000.csv,cosine_72000.csv,0.18677140465516479,-87.84457226654008,1,0.0008831075753428734
self_fit,3072,100,wsd_20000_24000.csv,wsd_20000_24000.csv,0.032635384075486426,-57.35582475031582,1,0.0015983337619159075
self_fit,3072,100,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.03199684866781146,-52.11877627703213,1,0.0015553323693918246
self_fit,3072,100,wsdcon_3.csv,wsdcon_3.csv,0.022689888467298948,-24.435147560898052,1,0.0042840735432483
self_fit,3072,100,wsdcon_9.csv,wsdcon_9.csv,6.008918175959875e-05,0.017459647811191026,0,0.004935484970104963
self_fit,3072,100,wsdcon_18.csv,wsdcon_18.csv,0.003571798515590405,5.469361126833849,0,0.0014572073388079481
self_fit,3072,400,cosine_72000.csv,cosine_72000.csv,0.12491105702399115,-44.626595787369716,1,0.0031078960131480176
self_fit,3072,400,wsd_20000_24000.csv,wsd_20000_24000.csv,0.04398130112908649,-59.86436114178269,1,0.001887177303350853
self_fit,3072,400,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.04148007203222767,-54.02066839557948,1,0.0017718394740508991
self_fit,3072,400,wsdcon_3.csv,wsdcon_3.csv,0.03837269722236769,-41.26523529450422,1,0.0048007487094806935
self_fit,3072,400,wsdcon_9.csv,wsdcon_9.csv,0.006090834188011826,1.2816040890540004,0,0.006773010761396279
self_fit,3072,400,wsdcon_18.csv,wsdcon_18.csv,0.00229862674813468,2.328004562238828,0,0.0026175034845485117
probe_to_wsd,3072,25,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.014310314488262641,-29.656227912522848,1,0.0023975871670285235
probe_to_wsd,3072,25,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.014310314488262641,-25.230200039476646,1,0.0023448523506054563
probe_to_wsd,3072,100,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.012999822684978587,-24.355551653600884,1,0.002835207270058507
probe_to_wsd,3072,100,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.012999822684978587,-21.99850000721535,1,0.002533733442190611
probe_to_wsd,3072,400,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.02358505053557881,-35.506860106133885,1,0.0030324667375916663
probe_to_wsd,3072,400,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.02358505053557881,-33.93650477650544,1,0.002545794045851396
probe3_to_wsd,3072,25,wsdcon_3.csv,wsd_20000_24000.csv,0.018428461846860224,-38.190541867963326,1,0.0021067048186450593
probe3_to_wsd,3072,25,wsdcon_3.csv,wsdld_20000_24000.csv,0.018428461846860224,-32.49081487325128,1,0.0021171525337167372
probe3_to_wsd,3072,100,wsdcon_3.csv,wsd_20000_24000.csv,0.022689888467298948,-42.51017602096261,1,0.002154759145751768
probe3_to_wsd,3072,100,wsdcon_3.csv,wsdld_20000_24000.csv,0.022689888467298948,-38.396178448522825,1,0.0020010854002315208
probe3_to_wsd,3072,400,wsdcon_3.csv,wsd_20000_24000.csv,0.03837269722236769,-57.54017916119132,1,0.0019964603148440426
probe3_to_wsd,3072,400,wsdcon_3.csv,wsdld_20000_24000.csv,0.03837269722236769,-53.656507595165095,1,0.0017858726158683442
probe9_to_wsd,3072,25,wsdcon_9.csv,wsd_20000_24000.csv,0.006651820861413786,-13.785016091795832,1,0.0029385393033348555
probe9_to_wsd,3072,25,wsdcon_9.csv,wsdld_20000_24000.csv,0.006651820861413786,-11.727678738149782,1,0.0027683043168971007
probe9_to_wsd,3072,100,wsdcon_9.csv,wsd_20000_24000.csv,6.008918175959875e-05,-0.11257885631479336,1,0.0037438509871485274
probe9_to_wsd,3072,100,wsdcon_9.csv,wsdld_20000_24000.csv,6.008918175959875e-05,-0.10168383811086645,1,0.003245010730579838
probe9_to_wsd,3072,400,wsdcon_9.csv,wsd_20000_24000.csv,0.006090834188011826,-9.169638925180623,1,0.004270842591570386
probe9_to_wsd,3072,400,wsdcon_9.csv,wsdld_20000_24000.csv,0.006090834188011826,-8.764095001727812,1,0.0035158270528481235
self_fit,3584,25,cosine_72000.csv,cosine_72000.csv,0.14888751527134694,-79.5578502242483,1,0.0015219889933985949
self_fit,3584,25,wsd_20000_24000.csv,wsd_20000_24000.csv,0.01943990253939011,-41.18266311526162,1,0.0020047217817417413
self_fit,3584,25,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.019652850736713582,-34.65355773616149,1,0.002049326851575984
self_fit,3584,25,wsdcon_3.csv,wsdcon_3.csv,0.01681864606544547,-36.16940229190065,1,0.0028641986923195503
self_fit,3584,25,wsdcon_9.csv,wsdcon_9.csv,0.005573981932896812,-2.599109599658034,1,0.0028504202765018815
self_fit,3584,25,wsdcon_18.csv,wsdcon_18.csv,0.015709739908158007,-44.996704088932425,1,0.0013777329855905174
self_fit,3584,100,cosine_72000.csv,cosine_72000.csv,0.160554998261331,-87.63223362673678,1,0.0008985342526643242
self_fit,3584,100,wsd_20000_24000.csv,wsd_20000_24000.csv,0.03073170083488595,-58.255008291618516,1,0.0015646317286649805
self_fit,3584,100,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.030264253270379834,-52.134609093511365,1,0.0015548180698385953
self_fit,3584,100,wsdcon_3.csv,wsdcon_3.csv,0.02014114383359699,-19.475026079706492,1,0.004565282657313538
self_fit,3584,100,wsdcon_9.csv,wsdcon_9.csv,0.0,0.0,0,0.004934623402238123
self_fit,3584,100,wsdcon_18.csv,wsdcon_18.csv,0.002924928725001968,5.3214319101658525,0,0.001455163488936766
self_fit,3584,400,cosine_72000.csv,cosine_72000.csv,0.10761378430229146,-44.799929489488534,1,0.0030981674597130387
self_fit,3584,400,wsd_20000_24000.csv,wsd_20000_24000.csv,0.04144604386556582,-61.31764446070051,1,0.0018188439374739926
self_fit,3584,400,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.039273498877750994,-54.727695573757074,1,0.001744593783002153
self_fit,3584,400,wsdcon_3.csv,wsdcon_3.csv,0.03481788527980765,-35.23399834462617,1,0.005293718301661422
self_fit,3584,400,wsdcon_9.csv,wsdcon_9.csv,0.00350399264993175,0.9344793698461418,0,0.0067497974693094525
self_fit,3584,400,wsdcon_18.csv,wsdcon_18.csv,0.001096022550744117,1.4320121595033486,0,0.00259458440930296
probe_to_wsd,3584,25,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.012923227976325724,-28.39064229999445,1,0.002440723207836807
probe_to_wsd,3584,25,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.012923227976325724,-23.9584644289905,1,0.002384735194175608
probe_to_wsd,3584,100,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.010961342149128075,-21.7701667677346,1,0.0029321093188478735
probe_to_wsd,3584,100,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.010961342149128075,-19.50454538940948,1,0.0026147449127267544
probe_to_wsd,3584,400,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsd_20000_24000.csv,0.020612881563856045,-32.911066471946135,1,0.0031545209260880032
probe_to_wsd,3584,400,wsdcon_3.csv+wsdcon_9.csv+wsdcon_18.csv,wsdld_20000_24000.csv,0.020612881563856045,-31.204691959012198,1,0.002651065993416797
probe3_to_wsd,3584,25,wsdcon_3.csv,wsd_20000_24000.csv,0.01681864606544547,-36.94836656050586,1,0.0021490429459302455
probe3_to_wsd,3584,25,wsdcon_3.csv,wsdld_20000_24000.csv,0.01681864606544547,-31.180207780976122,1,0.0021582544240877715
probe3_to_wsd,3584,100,wsdcon_3.csv,wsd_20000_24000.csv,0.02014114383359699,-40.00204119029509,1,0.002248765807993942
probe3_to_wsd,3584,100,wsdcon_3.csv,wsdld_20000_24000.csv,0.02014114383359699,-35.83902853796634,1,0.0020841496521455355
probe3_to_wsd,3584,400,wsdcon_3.csv,wsd_20000_24000.csv,0.03481788527980765,-55.496534127959094,1,0.0020925524821182634
probe3_to_wsd,3584,400,wsdcon_3.csv,wsdld_20000_24000.csv,0.03481788527980765,-52.380207331292496,1,0.0018350555663237099
probe9_to_wsd,3584,25,wsdcon_9.csv,wsd_20000_24000.csv,0.005573981932896812,-12.24530957229918,1,0.0029910184423202458
probe9_to_wsd,3584,25,wsdcon_9.csv,wsdld_20000_24000.csv,0.005573981932896812,-10.333644822469113,1,0.002812022552143596
probe9_to_wsd,3584,100,wsdcon_9.csv,wsd_20000_24000.csv,0.0,0.0,0,0.0037480705220761528
probe9_to_wsd,3584,100,wsdcon_9.csv,wsdld_20000_24000.csv,0.0,0.0,0,0.003248313740665229
probe9_to_wsd,3584,400,wsdcon_9.csv,wsd_20000_24000.csv,0.00350399264993175,-5.5945664201228045,1,0.004438942461942761
probe9_to_wsd,3584,400,wsdcon_9.csv,wsdld_20000_24000.csv,0.00350399264993175,-5.30449907884234,1,0.003649144532823076
self_fit,4096,25,cosine_72000.csv,cosine_72000.csv,0.13032909897747097,-78.11203213463547,1,0.0016296351677484926
self_fit,4096,25,wsd_20000_24000.csv,wsd_20000_24000.csv,0.018541233338750754,-41.388601123829396,1,0.0019977026198188994
self_fit,4096,25,wsdld_20000_24000.csv,wsdld_20000_24000.csv,0.01881399600517573,-34.340716022064846,1,0.002059137866572069
self_fit,4096,25,wsdcon_3.csv,wsdcon_3.csv,0.015539560822876755,-32.61383283060384,1,0.003023743765797774
