base_config_id,config_id,fit_start_step,max_mode,mean_delta,median_delta,nonharm,nuisance_lambda,retention_power,rho_smooth,rho_step,ridge_tau,rows,smooth_lambda,step_lambda,wins,worst_delta
484,8188,8000,8,-16.4234289136031,-19.48849949405308,15,0.07,0.25,1.25,1.25,0.05,15,4.0,30.0,15,-4.189187113343795
484,8189,8000,8,-15.657487522387813,-17.539649544647784,15,0.07,0.25,1.25,1.5,0.05,15,4.0,30.0,15,-3.7702684020096244
484,8190,8000,8,-24.756855483543013,-19.42850554820049,15,0.07,0.25,1.5,0.0,0.05,15,4.0,30.0,15,-9.425671005023128
484,8191,8000,8,-22.25507899311571,-18.189462458869443,15,0.07,0.25,1.5,0.2,0.05,15,4.0,30.0,15,-7.854725837519327
484,8192,8000,8,-20.704028020335624,-18.067842725974238,15,0.07,0.25,1.5,0.35,0.05,15,4.0,30.0,15,-6.981978522239974
484,8193,8000,8,-19.429246398708152,-18.067842725974238,15,0.07,0.25,1.5,0.5,0.05,15,4.0,30.0,15,-6.283780670015638
484,8194,8000,8,-18.711917140161503,-18.067842725974238,15,0.07,0.25,1.5,0.6,0.05,15,4.0,30.0,15,-5.891044378139066
484,8195,8000,8,-17.788755670714597,-18.067842725974238,15,0.07,0.25,1.5,0.75,0.05,15,4.0,30.0,15,-5.3860977171559465
484,8196,8000,8,-17.011296363841932,-18.067842725974238,15,0.07,0.25,1.5,0.9,0.05,15,4.0,30.0,15,-4.96087947632784
484,8197,8000,8,-16.5577784348329,-18.067842725974238,15,0.07,0.25,1.5,1.0,0.05,15,4.0,30.0,15,-4.712835502511736
484,8198,8000,8,-15.600351695813773,-18.067842725974238,15,0.07,0.25,1.5,1.25,0.05,15,4.0,30.0,15,-4.189187113343795
484,8199,8000,8,-14.834410304598487,-17.539649544647784,15,0.07,0.25,1.5,1.5,0.05,15,4.0,30.0,15,-3.7702684020096244
492,8200,8000,12,-27.904154676388593,-19.42797234180047,15,0.07,0.25,0.0,0.0,0.05,15,4.0,30.0,15,-8.538411217259402
492,8201,8000,12,-25.40251530545332,-19.29572302653939,15,0.07,0.25,0.0,0.2,0.05,15,4.0,30.0,15,-7.854219696249043
492,8202,8000,12,-23.851505278489203,-17.48625479800373,15,0.07,0.25,0.0,0.35,0.05,15,4.0,30.0,15,-6.981528618888488
492,8203,8000,12,-22.57681544688818,-16.46173856674016,15,0.07,0.25,0.0,0.5,0.05,15,4.0,30.0,15,-6.283375756999132
492,8204,8000,12,-21.859536909925062,-16.46173856674016,15,0.07,0.25,0.0,0.6,0.05,15,4.0,30.0,15,-5.890664772186671
492,8205,8000,12,-20.93644153615093,-16.46173856674016,15,0.07,0.25,0.0,0.75,0.05,15,4.0,30.0,15,-5.385750648856602
492,8206,8000,12,-20.159038226092665,-16.46173856674016,15,0.07,0.25,0.0,0.9,0.05,15,4.0,30.0,15,-4.960559808157205
492,8207,8000,12,-19.70555296189205,-16.46173856674016,15,0.07,0.25,0.0,1.0,0.05,15,4.0,30.0,15,-4.712531817749587
492,8208,8000,12,-18.748195181912873,-16.46173856674016,15,0.07,0.25,0.0,1.25,0.05,15,4.0,30.0,15,-4.188917171333029
492,8209,8000,12,-17.98230895792958,-16.46173856674016,15,0.07,0.25,0.0,1.5,0.05,15,4.0,30.0,15,-3.7700254541998546
492,8210,8000,12,-29.510407095039906,-24.34480024831325,15,0.07,0.25,0.2,0.0,0.05,15,4.0,30.0,15,-9.425063635499054
492,8211,8000,12,-27.008767724104636,-24.34480024831325,15,0.07,0.25,0.2,0.2,0.05,15,4.0,30.0,15,-7.854219696249043
492,8212,8000,12,-25.45775769714052,-24.34480024831325,15,0.07,0.25,0.2,0.35,0.05,15,4.0,30.0,15,-6.981528618888488
492,8213,8000,12,-24.183067865539496,-24.34480024831325,15,0.07,0.25,0.2,0.5,0.05,15,4.0,30.0,15,-6.283375756999132
492,8214,8000,12,-23.465789328576378,-24.34480024831325,15,0.07,0.25,0.2,0.6,0.05,15,4.0,30.0,15,-5.890664772186671
492,8215,8000,12,-22.542693954802242,-24.34480024831325,15,0.07,0.25,0.2,0.75,0.05,15,4.0,30.0,15,-5.385750648856602
492,8216,8000,12,-21.765290644743978,-23.077118685128404,15,0.07,0.25,0.2,0.9,0.05,15,4.0,30.0,15,-4.960559808157205
492,8217,8000,12,-21.311805380543365,-21.92326275087203,15,0.07,0.25,0.2,1.0,0.05,15,4.0,30.0,15,-4.712531817749587
492,8218,8000,12,-20.354447600564185,-19.487344667441775,15,0.07,0.25,0.2,1.25,0.05,15,4.0,30.0,15,-4.188917171333029
492,8219,8000,12,-19.58856137658089,-17.53861020069756,15,0.07,0.25,0.2,1.5,0.05,15,4.0,30.0,15,-3.7700254541998546
492,8220,8000,12,-30.005445665537987,-28.708310249848367,15,0.07,0.25,0.35,0.0,0.05,15,4.0,30.0,15,-9.425063635499054
492,8221,8000,12,-27.50380629460272,-28.708310249848367,15,0.07,0.25,0.35,0.2,0.05,15,4.0,30.0,15,-7.854219696249043
492,8222,8000,12,-25.952796267638597,-28.708310249848367,15,0.07,0.25,0.35,0.35,0.05,15,4.0,30.0,15,-6.981528618888488
492,8223,8000,12,-24.67810643603758,-28.708310249848367,15,0.07,0.25,0.35,0.5,0.05,15,4.0,30.0,15,-6.283375756999132
492,8224,8000,12,-23.96082789907446,-27.404078438589995,15,0.07,0.25,0.35,0.6,0.05,15,4.0,30.0,15,-5.890664772186671
492,8225,8000,12,-23.037732525300328,-25.05515742956803,15,0.07,0.25,0.35,0.75,0.05,15,4.0,30.0,15,-5.385750648856602
492,8226,8000,12,-22.26032921524206,-23.077118685128404,15,0.07,0.25,0.35,0.9,0.05,15,4.0,30.0,15,-4.960559808157205
492,8227,8000,12,-21.80684395104145,-21.92326275087203,15,0.07,0.25,0.35,1.0,0.05,15,4.0,30.0,15,-4.712531817749587
492,8228,8000,12,-20.849486171062274,-19.487344667441775,15,0.07,0.25,0.35,1.25,0.05,15,4.0,30.0,15,-4.188917171333029
492,8229,8000,12,-20.083599947078977,-17.53861020069756,15,0.07,0.25,0.35,1.5,0.05,15,4.0,30.0,15,-3.7700254541998546
492,8230,8000,12,-29.30555232028229,-28.94702606933983,15,0.07,0.25,0.5,0.0,0.05,15,4.0,30.0,15,-9.425063635499054
492,8231,8000,12,-26.803912949347026,-28.94702606933983,15,0.07,0.25,0.5,0.2,0.05,15,4.0,30.0,15,-7.854219696249043
492,8232,8000,12,-25.25290292238291,-28.94702606933983,15,0.07,0.25,0.5,0.35,0.05,15,4.0,30.0,15,-6.981528618888488
492,8233,8000,12,-23.978213090781885,-28.94702606933983,15,0.07,0.25,0.5,0.5,0.05,15,4.0,30.0,15,-6.283375756999132
492,8234,8000,12,-23.260934553818768,-27.404078438589995,15,0.07,0.25,0.5,0.6,0.05,15,4.0,30.0,15,-5.890664772186671
492,8235,8000,12,-22.337839180044632,-25.05515742956803,15,0.07,0.25,0.5,0.75,0.05,15,4.0,30.0,15,-5.385750648856602
492,8236,8000,12,-21.560435869986367,-23.077118685128404,15,0.07,0.25,0.5,0.9,0.05,15,4.0,30.0,15,-4.960559808157205
492,8237,8000,12,-21.106950605785755,-21.92326275087203,15,0.07,0.25,0.5,1.0,0.05,15,4.0,30.0,15,-4.712531817749587
492,8238,8000,12,-20.149592825806575,-19.487344667441775,15,0.07,0.25,0.5,1.25,0.05,15,4.0,30.0,15,-4.188917171333029
492,8239,8000,12,-19.38370660182328,-17.53861020069756,15,0.07,0.25,0.5,1.5,0.05,15,4.0,30.0,15,-3.7700254541998546
492,8240,8000,12,-28.67804800906591,-27.437078911009284,15,0.07,0.25,0.6,0.0,0.05,15,4.0,30.0,15,-9.425063635499054
492,8241,8000,12,-26.176408638130642,-27.437078911009284,15,0.07,0.25,0.6,0.2,0.05,15,4.0,30.0,15,-7.854219696249043
492,8242,8000,12,-24.625398611166524,-27.437078911009284,15,0.07,0.25,0.6,0.35,0.05,15,4.0,30.0,15,-6.981528618888488
492,8243,8000,12,-23.3507087795655,-27.437078911009284,15,0.07,0.25,0.6,0.5,0.05,15,4.0,30.0,15,-6.283375756999132
492,8244,8000,12,-22.633430242602383,-27.404078438589995,15,0.07,0.25,0.6,0.6,0.05,15,4.0,30.0,15,-5.890664772186671
492,8245,8000,12,-21.710334868828248,-25.05515742956803,15,0.07,0.25,0.6,0.75,0.05,15,4.0,30.0,15,-5.385750648856602
492,8246,8000,12,-20.932931558769987,-23.077118685128404,15,0.07,0.25,0.6,0.9,0.05,15,4.0,30.0,15,-4.960559808157205
492,8247,8000,12,-20.47944629456937,-21.92326275087203,15,0.07,0.25,0.6,1.0,0.05,15,4.0,30.0,15,-4.712531817749587
492,8248,8000,12,-19.52208851459019,-19.487344667441775,15,0.07,0.25,0.6,1.25,0.05,15,4.0,30.0,15,-4.188917171333029
492,8249,8000,12,-18.756202290606897,-17.53861020069756,15,0.07,0.25,0.6,1.5,0.05,15,4.0,30.0,15,-3.7700254541998546
492,8250,8000,12,-27.8002285147121,-25.414182481619374,15,0.07,0.25,0.75,0.0,0.05,15,4.0,30.0,15,-9.425063635499054
492,8251,8000,12,-25.29858914377683,-25.414182481619374,15,0.07,0.25,0.75,0.2,0.05,15,4.0,30.0,15,-7.854219696249043
492,8252,8000,12,-23.74757911681271,-25.414182481619374,15,0.07,0.25,0.75,0.35,0.05,15,4.0,30.0,15,-6.981528618888488
492,8253,8000,12,-22.47288928521169,-25.414182481619374,15,0.07,0.25,0.75,0.5,0.05,15,4.0,30.0,15,-6.283375756999132
492,8254,8000,12,-21.755610748248568,-25.414182481619374,15,0.07,0.25,0.75,0.6,0.05,15,4.0,30.0,15,-5.890664772186671
492,8255,8000,12,-20.832515374474436,-25.05515742956803,15,0.07,0.25,0.75,0.75,0.05,15,4.0,30.0,15,-5.385750648856602
492,8256,8000,12,-20.05511206441617,-23.077118685128404,15,0.07,0.25,0.75,0.9,0.05,15,4.0,30.0,15,-4.960559808157205
492,8257,8000,12,-19.601626800215563,-21.92326275087203,15,0.07,0.25,0.75,1.0,0.05,15,4.0,30.0,15,-4.712531817749587
492,8258,8000,12,-18.64426902023638,-19.487344667441775,15,0.07,0.25,0.75,1.25,0.05,15,4.0,30.0,15,-4.188917171333029
492,8259,8000,12,-17.878382796253085,-17.53861020069756,15,0.07,0.25,0.75,1.5,0.05,15,4.0,30.0,15,-3.7700254541998546
492,8260,8000,12,-27.027277873629235,-23.582626480521895,15,0.07,0.25,0.9,0.0,0.05,15,4.0,30.0,15,-9.425063635499054
492,8261,8000,12,-24.525638502693962,-23.538777678059198,15,0.07,0.25,0.9,0.2,0.05,15,4.0,30.0,15,-7.854219696249043
492,8262,8000,12,-22.974628475729844,-23.538777678059198,15,0.07,0.25,0.9,0.35,0.05,15,4.0,30.0,15,-6.981528618888488
492,8263,8000,12,-21.699938644128817,-23.538777678059198,15,0.07,0.25,0.9,0.5,0.05,15,4.0,30.0,15,-6.283375756999132
492,8264,8000,12,-20.982660107165703,-23.538777678059198,15,0.07,0.25,0.9,0.6,0.05,15,4.0,30.0,15,-5.890664772186671
492,8265,8000,12,-20.05956473339157,-23.538777678059198,15,0.07,0.25,0.9,0.75,0.05,15,4.0,30.0,15,-5.385750648856602
492,8266,8000,12,-19.282161423333307,-23.077118685128404,15,0.07,0.25,0.9,0.9,0.05,15,4.0,30.0,15,-4.960559808157205
492,8267,8000,12,-18.82867615913269,-21.92326275087203,15,0.07,0.25,0.9,1.0,0.05,15,4.0,30.0,15,-4.712531817749587
492,8268,8000,12,-17.871318379153514,-19.487344667441775,15,0.07,0.25,0.9,1.25,0.05,15,4.0,30.0,15,-4.188917171333029
492,8269,8000,12,-17.10543215517022,-17.53861020069756,15,0.07,0.25,0.9,1.5,0.05,15,4.0,30.0,15,-3.7700254541998546
492,8270,8000,12,-26.565470088253207,-22.62675547968287,15,0.07,0.25,1.0,0.0,0.05,15,4.0,30.0,15,-9.425063635499054
492,8271,8000,12,-24.063830717317934,-22.406580845402956,15,0.07,0.25,1.0,0.2,0.05,15,4.0,30.0,15,-7.854219696249043
492,8272,8000,12,-22.512820690353816,-22.406580845402956,15,0.07,0.25,1.0,0.35,0.05,15,4.0,30.0,15,-6.981528618888488
492,8273,8000,12,-21.238130858752797,-22.406580845402956,15,0.07,0.25,1.0,0.5,0.05,15,4.0,30.0,15,-6.283375756999132
492,8274,8000,12,-20.52085232178968,-22.406580845402956,15,0.07,0.25,1.0,0.6,0.05,15,4.0,30.0,15,-5.890664772186671
492,8275,8000,12,-19.597756948015544,-22.406580845402956,15,0.07,0.25,1.0,0.75,0.05,15,4.0,30.0,15,-5.385750648856602
492,8276,8000,12,-18.82035363795728,-22.406580845402956,15,0.07,0.25,1.0,0.9,0.05,15,4.0,30.0,15,-4.960559808157205
492,8277,8000,12,-18.36686837375667,-21.92326275087203,15,0.07,0.25,1.0,1.0,0.05,15,4.0,30.0,15,-4.712531817749587
492,8278,8000,12,-17.409510593777487,-19.487344667441775,15,0.07,0.25,1.0,1.25,0.05,15,4.0,30.0,15,-4.188917171333029
492,8279,8000,12,-16.643624369794193,-17.53861020069756,15,0.07,0.25,1.0,1.5,0.05,15,4.0,30.0,15,-3.7700254541998546
492,8280,8000,12,-25.57875756550976,-20.16161886875707,15,0.07,0.25,1.25,0.0,0.05,15,4.0,30.0,15,-9.425063635499054
492,8281,8000,12,-23.07711819457449,-20.016387532017788,15,0.07,0.25,1.25,0.2,0.05,15,4.0,30.0,15,-7.854219696249043
492,8282,8000,12,-21.52610816761037,-20.016387532017788,15,0.07,0.25,1.25,0.35,0.05,15,4.0,30.0,15,-6.981528618888488
492,8283,8000,12,-20.25141833600935,-20.016387532017788,15,0.07,0.25,1.25,0.5,0.05,15,4.0,30.0,15,-6.283375756999132
492,8284,8000,12,-19.534139799046237,-20.016387532017788,15,0.07,0.25,1.25,0.6,0.05,15,4.0,30.0,15,-5.890664772186671
492,8285,8000,12,-18.6110444252721,-20.016387532017788,15,0.07,0.25,1.25,0.75,0.05,15,4.0,30.0,15,-5.385750648856602
492,8286,8000,12,-17.833641115213837,-20.016387532017788,15,0.07,0.25,1.25,0.9,0.05,15,4.0,30.0,15,-4.960559808157205
492,8287,8000,12,-17.380155851013225,-20.016387532017788,15,0.07,0.25,1.25,1.0,0.05,15,4.0,30.0,15,-4.712531817749587
492,8288,8000,12,-16.422798071034048,-19.487344667441775,15,0.07,0.25,1.25,1.25,0.05,15,4.0,30.0,15,-4.188917171333029
492,8289,8000,12,-15.656911847050752,-17.53861020069756,15,0.07,0.25,1.25,1.5,0.05,15,4.0,30.0,15,-3.7700254541998546
492,8290,8000,12,-24.755684351332523,-19.42797234180047,15,0.07,0.25,1.5,0.0,0.05,15,4.0,30.0,15,-9.425063635499054
492,8291,8000,12,-22.254044980397246,-18.189509580016562,15,0.07,0.25,1.5,0.2,0.05,15,4.0,30.0,15,-7.854219696249043
492,8292,8000,12,-20.703034953433132,-18.067704217065838,15,0.07,0.25,1.5,0.35,0.05,15,4.0,30.0,15,-6.981528618888488
492,8293,8000,12,-19.428345121832113,-18.067704217065838,15,0.07,0.25,1.5,0.5,0.05,15,4.0,30.0,15,-6.283375756999132
492,8294,8000,12,-18.711066584868995,-18.067704217065838,15,0.07,0.25,1.5,0.6,0.05,15,4.0,30.0,15,-5.890664772186671
492,8295,8000,12,-17.78797121109486,-18.067704217065838,15,0.07,0.25,1.5,0.75,0.05,15,4.0,30.0,15,-5.385750648856602
492,8296,8000,12,-17.010567901036595,-18.067704217065838,15,0.07,0.25,1.5,0.9,0.05,15,4.0,30.0,15,-4.960559808157205
492,8297,8000,12,-16.557082636835982,-18.067704217065838,15,0.07,0.25,1.5,1.0,0.05,15,4.0,30.0,15,-4.712531817749587
492,8298,8000,12,-15.599724856856806,-18.067704217065838,15,0.07,0.25,1.5,1.25,0.05,15,4.0,30.0,15,-4.188917171333029
492,8299,8000,12,-14.83383863287351,-17.53861020069756,15,0.07,0.25,1.5,1.5,0.05,15,4.0,30.0,15,-3.7700254541998546
500,8300,8000,16,-27.90408512471475,-19.42793248984379,15,0.07,0.25,0.0,0.0,0.05,15,4.0,30.0,15,-8.538250771568434
500,8301,8000,16,-25.40244735440894,-19.295619670508913,15,0.07,0.25,0.0,0.2,0.05,15,4.0,30.0,15,-7.854220409706569
500,8302,8000,16,-23.85143558526177,-17.486211640213057,15,0.07,0.25,0.0,0.35,0.05,15,4.0,30.0,15,-6.981529253072571
500,8303,8000,16,-22.576748732676503,-16.46153081853946,15,0.07,0.25,0.0,0.5,0.05,15,4.0,30.0,15,-6.283376327765023
500,8304,8000,16,-21.859471845463098,-16.46153081853946,15,0.07,0.25,0.0,0.6,0.05,15,4.0,30.0,15,-5.89066530727973
500,8305,8000,16,-20.936378617941504,-16.46153081853946,15,0.07,0.25,0.0,0.75,0.05,15,4.0,30.0,15,-5.385751138084749
500,8306,8000,16,-20.158977124867825,-16.46153081853946,15,0.07,0.25,0.0,0.9,0.05,15,4.0,30.0,15,-4.960560258762281
500,8307,8000,16,-19.70549292057489,-16.46153081853946,15,0.07,0.25,0.0,1.0,0.05,15,4.0,30.0,15,-4.712532245824274
500,8308,8000,16,-18.74813737817862,-16.46153081853946,15,0.07,0.25,0.0,1.25,0.05,15,4.0,30.0,15,-4.18891755184343
500,8309,8000,16,-17.982252944261635,-16.46153081853946,15,0.07,0.25,0.0,1.5,0.05,15,4.0,30.0,15,-3.770025796659282
500,8310,8000,16,-29.510341548180307,-24.34462712481257,15,0.07,0.25,0.2,0.0,0.05,15,4.0,30.0,15,-9.425064491648227
500,8311,8000,16,-27.008703777874498,-24.34462712481257,15,0.07,0.25,0.2,0.2,0.05,15,4.0,30.0,15,-7.854220409706569
500,8312,8000,16,-25.457692008727328,-24.34462712481257,15,0.07,0.25,0.2,0.35,0.05,15,4.0,30.0,15,-6.981529253072571
500,8313,8000,16,-24.183005156142066,-24.34462712481257,15,0.07,0.25,0.2,0.5,0.05,15,4.0,30.0,15,-6.283376327765023
500,8314,8000,16,-23.465728268928657,-24.34462712481257,15,0.07,0.25,0.2,0.6,0.05,15,4.0,30.0,15,-5.89066530727973
500,8315,8000,16,-22.54263504140706,-24.34462712481257,15,0.07,0.25,0.2,0.75,0.05,15,4.0,30.0,15,-5.385751138084749
500,8316,8000,16,-21.765233548333388,-23.077016473573597,15,0.07,0.25,0.2,0.9,0.05,15,4.0,30.0,15,-4.960560258762281
500,8317,8000,16,-21.311749344040443,-21.923165649894738,15,0.07,0.25,0.2,1.0,0.05,15,4.0,30.0,15,-4.712532245824274
500,8318,8000,16,-20.354393801644175,-19.4872583554621,15,0.07,0.25,0.2,1.25,0.05,15,4.0,30.0,15,-4.18891755184343
500,8319,8000,16,-19.58850936772719,-17.53853251991585,15,0.07,0.25,0.2,1.5,0.05,15,4.0,30.0,15,-3.770025796659282
500,8320,8000,16,-30.00540358127908,-28.70817930913806,15,0.07,0.25,0.35,0.0,0.05,15,4.0,30.0,15,-9.425064491648227
500,8321,8000,16,-27.503765810973267,-28.70817930913806,15,0.07,0.25,0.35,0.2,0.05,15,4.0,30.0,15,-7.854220409706569
500,8322,8000,16,-25.952754041826093,-28.70817930913806,15,0.07,0.25,0.35,0.35,0.05,15,4.0,30.0,15,-6.981529253072571
500,8323,8000,16,-24.678067189240828,-28.70817930913806,15,0.07,0.25,0.35,0.5,0.05,15,4.0,30.0,15,-6.283376327765023
500,8324,8000,16,-23.960790302027423,-27.403957062368512,15,0.07,0.25,0.35,0.6,0.05,15,4.0,30.0,15,-5.89066530727973
500,8325,8000,16,-23.03769707450583,-25.055046457022623,15,0.07,0.25,0.35,0.75,0.05,15,4.0,30.0,15,-5.385751138084749
500,8326,8000,16,-22.26029558143215,-23.077016473573597,15,0.07,0.25,0.35,0.9,0.05,15,4.0,30.0,15,-4.960560258762281
500,8327,8000,16,-21.806811377139216,-21.923165649894738,15,0.07,0.25,0.35,1.0,0.05,15,4.0,30.0,15,-4.712532245824274
500,8328,8000,16,-20.849455834742944,-19.4872583554621,15,0.07,0.25,0.35,1.25,0.05,15,4.0,30.0,15,-4.18891755184343
500,8329,8000,16,-20.08357140082596,-17.53853251991585,15,0.07,0.25,0.35,1.5,0.05,15,4.0,30.0,15,-3.770025796659282
500,8330,8000,16,-29.30553369874193,-28.947124400671477,15,0.07,0.25,0.5,0.0,0.05,15,4.0,30.0,15,-9.425064491648227
500,8331,8000,16,-26.803895928436116,-28.947124400671477,15,0.07,0.25,0.5,0.2,0.05,15,4.0,30.0,15,-7.854220409706569
500,8332,8000,16,-25.252884159288946,-28.947124400671477,15,0.07,0.25,0.5,0.35,0.05,15,4.0,30.0,15,-6.981529253072571
500,8333,8000,16,-23.978197306703684,-28.947124400671477,15,0.07,0.25,0.5,0.5,0.05,15,4.0,30.0,15,-6.283376327765023
500,8334,8000,16,-23.260920419490276,-27.403957062368512,15,0.07,0.25,0.5,0.6,0.05,15,4.0,30.0,15,-5.89066530727973
500,8335,8000,16,-22.33782719196868,-25.055046457022623,15,0.07,0.25,0.5,0.75,0.05,15,4.0,30.0,15,-5.385751138084749
500,8336,8000,16,-21.560425698895006,-23.077016473573597,15,0.07,0.25,0.5,0.9,0.05,15,4.0,30.0,15,-4.960560258762281
500,8337,8000,16,-21.106941494602065,-21.923165649894738,15,0.07,0.25,0.5,1.0,0.05,15,4.0,30.0,15,-4.712532245824274
500,8338,8000,16,-20.149585952205793,-19.4872583554621,15,0.07,0.25,0.5,1.25,0.05,15,4.0,30.0,15,-4.18891755184343
500,8339,8000,16,-19.383701518288813,-17.53853251991585,15,0.07,0.25,0.5,1.5,0.05,15,4.0,30.0,15,-3.770025796659282
500,8340,8000,16,-28.678031836110062,-27.437178414323483,15,0.07,0.25,0.6,0.0,0.05,15,4.0,30.0,15,-9.425064491648227
500,8341,8000,16,-26.176394065804253,-27.437178414323483,15,0.07,0.25,0.6,0.2,0.05,15,4.0,30.0,15,-7.854220409706569
500,8342,8000,16,-24.625382296657076,-27.437178414323483,15,0.07,0.25,0.6,0.35,0.05,15,4.0,30.0,15,-6.981529253072571
500,8343,8000,16,-23.350695444071814,-27.437178414323483,15,0.07,0.25,0.6,0.5,0.05,15,4.0,30.0,15,-6.283376327765023
500,8344,8000,16,-22.633418556858413,-27.403957062368512,15,0.07,0.25,0.6,0.6,0.05,15,4.0,30.0,15,-5.89066530727973
500,8345,8000,16,-21.71032532933681,-25.055046457022623,15,0.07,0.25,0.6,0.75,0.05,15,4.0,30.0,15,-5.385751138084749
500,8346,8000,16,-20.932923836263136,-23.077016473573597,15,0.07,0.25,0.6,0.9,0.05,15,4.0,30.0,15,-4.960560258762281
500,8347,8000,16,-20.479439631970195,-21.923165649894738,15,0.07,0.25,0.6,1.0,0.05,15,4.0,30.0,15,-4.712532245824274
500,8348,8000,16,-19.522084089573926,-19.4872583554621,15,0.07,0.25,0.6,1.25,0.05,15,4.0,30.0,15,-4.18891755184343
500,8349,8000,16,-18.756199655656943,-17.53853251991585,15,0.07,0.25,0.6,1.5,0.05,15,4.0,30.0,15,-3.770025796659282
500,8350,8000,16,-27.800212703451347,-25.41427969495256,15,0.07,0.25,0.75,0.0,0.05,15,4.0,30.0,15,-9.425064491648227
500,8351,8000,16,-25.298574933145535,-25.41427969495256,15,0.07,0.25,0.75,0.2,0.05,15,4.0,30.0,15,-7.854220409706569
500,8352,8000,16,-23.747563163998358,-25.41427969495256,15,0.07,0.25,0.75,0.35,0.05,15,4.0,30.0,15,-6.981529253072571
500,8353,8000,16,-22.4728763114131,-25.41427969495256,15,0.07,0.25,0.75,0.5,0.05,15,4.0,30.0,15,-6.283376327765023
500,8354,8000,16,-21.755599424199694,-25.41427969495256,15,0.07,0.25,0.75,0.6,0.05,15,4.0,30.0,15,-5.89066530727973
500,8355,8000,16,-20.832506196678096,-25.055046457022623,15,0.07,0.25,0.75,0.75,0.05,15,4.0,30.0,15,-5.385751138084749
500,8356,8000,16,-20.05510470360442,-23.077016473573597,15,0.07,0.25,0.75,0.9,0.05,15,4.0,30.0,15,-4.960560258762281
500,8357,8000,16,-19.60162049931148,-21.923165649894738,15,0.07,0.25,0.75,1.0,0.05,15,4.0,30.0,15,-4.712532245824274
500,8358,8000,16,-18.64426495691521,-19.4872583554621,15,0.07,0.25,0.75,1.25,0.05,15,4.0,30.0,15,-4.18891755184343
500,8359,8000,16,-17.878380522998228,-17.53853251991585,15,0.07,0.25,0.75,1.5,0.05,15,4.0,30.0,15,-3.770025796659282
500,8360,8000,16,-27.027262017989553,-23.58256821750462,15,0.07,0.25,0.9,0.0,0.05,15,4.0,30.0,15,-9.425064491648227
500,8361,8000,16,-24.525624247683744,-23.538877136816318,15,0.07,0.25,0.9,0.2,0.05,15,4.0,30.0,15,-7.854220409706569
500,8362,8000,16,-22.97461247853657,-23.538877136816318,15,0.07,0.25,0.9,0.35,0.05,15,4.0,30.0,15,-6.981529253072571
500,8363,8000,16,-21.699925625951305,-23.538877136816318,15,0.07,0.25,0.9,0.5,0.05,15,4.0,30.0,15,-6.283376327765023
500,8364,8000,16,-20.9826487387379,-23.538877136816318,15,0.07,0.25,0.9,0.6,0.05,15,4.0,30.0,15,-5.89066530727973
500,8365,8000,16,-20.0595555112163,-23.538877136816318,15,0.07,0.25,0.9,0.75,0.05,15,4.0,30.0,15,-5.385751138084749
500,8366,8000,16,-19.282154018142627,-23.077016473573597,15,0.07,0.25,0.9,0.9,0.05,15,4.0,30.0,15,-4.960560258762281
500,8367,8000,16,-18.82866981384969,-21.923165649894738,15,0.07,0.25,0.9,1.0,0.05,15,4.0,30.0,15,-4.712532245824274
500,8368,8000,16,-17.871314271453418,-19.4872583554621,15,0.07,0.25,0.9,1.25,0.05,15,4.0,30.0,15,-4.18891755184343
500,8369,8000,16,-17.10542983753643,-17.53853251991585,15,0.07,0.25,0.9,1.5,0.05,15,4.0,30.0,15,-3.770025796659282
500,8370,8000,16,-26.5654535213189,-22.626742335885396,15,0.07,0.25,1.0,0.0,0.05,15,4.0,30.0,15,-9.425064491648227
500,8371,8000,16,-24.063815751013088,-22.40667533122234,15,0.07,0.25,1.0,0.2,0.05,15,4.0,30.0,15,-7.854220409706569
500,8372,8000,16,-22.51280398186591,-22.40667533122234,15,0.07,0.25,1.0,0.35,0.05,15,4.0,30.0,15,-6.981529253072571
500,8373,8000,16,-21.23811712928065,-22.40667533122234,15,0.07,0.25,1.0,0.5,0.05,15,4.0,30.0,15,-6.283376327765023
500,8374,8000,16,-20.520840242067248,-22.40667533122234,15,0.07,0.25,1.0,0.6,0.05,15,4.0,30.0,15,-5.89066530727973
500,8375,8000,16,-19.59774701454565,-22.40667533122234,15,0.07,0.25,1.0,0.75,0.05,15,4.0,30.0,15,-5.385751138084749
500,8376,8000,16,-18.82034552147197,-22.40667533122234,15,0.07,0.25,1.0,0.9,0.05,15,4.0,30.0,15,-4.960560258762281
500,8377,8000,16,-18.36686131717904,-21.923165649894738,15,0.07,0.25,1.0,1.0,0.05,15,4.0,30.0,15,-4.712532245824274
500,8378,8000,16,-17.40950577478277,-19.4872583554621,15,0.07,0.25,1.0,1.25,0.05,15,4.0,30.0,15,-4.18891755184343
500,8379,8000,16,-16.64362134086578,-17.53853251991585,15,0.07,0.25,1.0,1.5,0.05,15,4.0,30.0,15,-3.770025796659282
500,8380,8000,16,-25.57874034605751,-20.161607185381737,15,0.07,0.25,1.25,0.0,0.05,15,4.0,30.0,15,-9.425064491648227
500,8381,8000,16,-23.077102575751702,-20.016471519412637,15,0.07,0.25,1.25,0.2,0.05,15,4.0,30.0,15,-7.854220409706569
500,8382,8000,16,-21.526090806604525,-20.016471519412637,15,0.07,0.25,1.25,0.35,0.05,15,4.0,30.0,15,-6.981529253072571
