base_mae,corr_mae,delta_pct,feature,kappa,method,mode,nuisance,scale,target_factor_value,target_mode,target_retention,tau,tau_mode,test_curve,test_label,train_curve,train_label,train_retention_power,win
0.003408385839825258,0.0029687394141313175,-12.898962921301194,step_tau1024,0.01194018802492433,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9999360208900709,drop_linear,0.22994466072089623,0.04285160407805137,eb_q75,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.0031360955249893426,0.0027610401140614428,-11.95931080349264,step_tau1024,0.01194018802492433,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9997499999999999,drop_linear,0.055637793432795894,0.04285160407805137,eb_q75,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.004487187642230267,0.0035840699796120643,-20.126585617206917,step_tau1024,0.01194018802492433,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9999999999999999,drop_linear,0.5133791769614567,0.04285160407805137,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.002926482771138891,0.00245282730589092,-16.185144499027395,step_tau1024,0.01194018802492433,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.7777777777777777,drop_linear,0.5133791769614566,0.04285160407805137,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.002504818961791151,0.0023150764423612727,-7.575099131882834,step_tau1024,0.01194018802492433,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.4444444444444443,drop_linear,0.5133791769614569,0.04285160407805137,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.007265129575917493,0.006989002591491791,-3.800716581036767,step_tau1024,0.02096261028747768,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9999999994941389,drop_linear,1.93797665206087e-05,0.04285160407805137,eb_q75,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.0037480705220761528,0.0029807257255953126,-20.473061858392892,step_tau1024,0.02096261028747768,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9999360208900709,drop_linear,0.23700281228519324,0.04285160407805137,eb_q75,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.003248313740665229,0.002593704033527843,-20.152293140358026,step_tau1024,0.02096261028747768,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9997499999999999,drop_linear,0.059515497305635524,0.04285160407805137,eb_q75,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.0056693997340904675,0.004482068798091543,-20.942798033086763,step_tau1024,0.02096261028747768,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9999999999999999,drop_linear,0.5449461592443003,0.04285160407805137,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.004934623402238123,0.004619661907771087,-6.38268554241005,step_tau1024,0.02096261028747768,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.7777777777777777,drop_linear,0.5449461592443003,0.04285160407805137,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.0013816404339982303,0.0013238311591088796,-4.184104161026947,step_tau1024,0.02096261028747768,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.4444444444444443,drop_linear,0.5449461592443003,0.04285160407805137,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.005612615040270773,0.005262745315769985,-6.233631239457127,step_tau1024,0.03653233468391563,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999999994941389,drop_linear,1.8783219359236477e-05,0.04285160407805137,eb_q75,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.004701998914275349,0.003363832351504878,-28.45952513318909,step_tau1024,0.03653233468391563,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999360208900709,drop_linear,0.23790425962799616,0.04285160407805137,eb_q75,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.0038535563963712593,0.0027096961834387036,-29.683235309847376,step_tau1024,0.03653233468391563,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9997499999999999,drop_linear,0.058653740162073746,0.04285160407805137,eb_q75,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.008173606778800102,0.006207571609675619,-24.053459168402767,step_tau1024,0.03653233468391563,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999999999999999,drop_linear,0.5449461592443003,0.04285160407805137,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.006687305974578527,0.00608802677681401,-8.96144426533867,step_tau1024,0.03653233468391563,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.7777777777777777,drop_linear,0.5449461592443003,0.04285160407805137,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.0025579541942073844,0.002511339497153653,-1.8223429160417637,step_tau1024,0.03653233468391563,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.4444444444444443,drop_linear,0.5449461592443003,0.04285160407805137,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,0.0,1
0.00744534704076948,0.007267969895134638,-2.3823892246198075,step_tau1024,0.013458997513602251,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9999999994941389,drop_linear,1.93797665206087e-05,0.04679218294559709,eb_q75,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.003408385839825258,0.002912815741772606,-14.539729987789729,step_tau1024,0.013458997513602251,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9999360208900709,drop_linear,0.22994466072089623,0.04679218294559709,eb_q75,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.0031360955249893426,0.0027133325138370286,-13.480552737747065,step_tau1024,0.013458997513602251,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9997499999999999,drop_linear,0.055637793432795894,0.04679218294559709,eb_q75,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.004487187642230267,0.0034932085156995315,-22.151494561450924,step_tau1024,0.013458997513602251,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.9999999999999999,drop_linear,0.5133791769614567,0.04679218294559709,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.002926482771138891,0.002394203503381309,-18.188361572018962,step_tau1024,0.013458997513602251,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.7777777777777777,drop_linear,0.5133791769614566,0.04679218294559709,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.002504818961791151,0.0022909409146531497,-8.538662889435367,step_tau1024,0.013458997513602251,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,25,0.4444444444444443,drop_linear,0.5133791769614569,0.04679218294559709,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.007265129575917493,0.007070014378638598,-2.68563960546091,step_tau1024,0.01481247423256614,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9999999994941389,drop_linear,1.93797665206087e-05,0.04679218294559709,eb_q75,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.0037480705220761528,0.0032058539340896835,-14.466552451262881,step_tau1024,0.01481247423256614,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9999360208900709,drop_linear,0.23700281228519324,0.04679218294559709,eb_q75,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.003248313740665229,0.002785757346858084,-14.239892779335317,step_tau1024,0.01481247423256614,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9997499999999999,drop_linear,0.059515497305635524,0.04679218294559709,eb_q75,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.0056693997340904675,0.0047970071941915845,-15.387740868810685,step_tau1024,0.01481247423256614,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.9999999999999999,drop_linear,0.5449461592443003,0.04679218294559709,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.004934623402238123,0.004642765290877884,-5.914496154415049,step_tau1024,0.01481247423256614,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.7777777777777777,drop_linear,0.5449461592443003,0.04679218294559709,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.0013816404339982303,0.0013236450456629283,-4.197574629997858,step_tau1024,0.01481247423256614,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,100,0.4444444444444443,drop_linear,0.5449461592443003,0.04679218294559709,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.005612615040270773,0.005335451926772245,-4.938217061207128,step_tau1024,0.028805865430425827,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999999994941389,drop_linear,1.8783219359236477e-05,0.04679218294559709,eb_q75,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.004701998914275349,0.0036432220419594357,-22.517590744256633,step_tau1024,0.028805865430425827,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999360208900709,drop_linear,0.23790425962799616,0.04679218294559709,eb_q75,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.0038535563963712593,0.0029516188758147003,-23.405328164027328,step_tau1024,0.028805865430425827,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9997499999999999,drop_linear,0.058653740162073746,0.04679218294559709,eb_q75,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.008173606778800102,0.006615803314024491,-19.05894798873967,step_tau1024,0.028805865430425827,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.9999999999999999,drop_linear,0.5449461592443003,0.04679218294559709,eb_q75,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.006687305974578527,0.00616477590118255,-7.8137605095736635,step_tau1024,0.028805865430425827,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.7777777777777777,drop_linear,0.5449461592443003,0.04679218294559709,eb_q75,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,0.0,1
0.0025579541942073844,0.002499844519046428,-2.2717246185466777,step_tau1024,0.028805865430425827,step_tau1024__fourier2__eb_q75__R0p0__Tdrop_linear,single_curve,fourier2,400,0.4444444444444443,drop_linear,0.5449461592443003,0.04679218294559709,eb_q75,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,0.0,1
