cosine_to_wsd_mean,feature,method,nuisance,offdiag_mean_delta,offdiag_tests,offdiag_wins,offdiag_worst_delta,probe_to_wsd_mean,probe_to_wsd_worst,self_mean_delta,self_tests,self_wins,self_worst_delta,target_mode,tau_mode,train_retention_power
255.5511672949685,step_tau2048,step_tau2048__none__none__R1p0__Tgate_0p05,none,69.02946356874185,90,57,1136.5365882173905,-25.164781543509815,-8.127817410251659,-38.70944889724814,18,16,4.598831158335903,gate_0p05,none,1.0
255.5511672949685,step_tau2048,step_tau2048__none__none__R1p0__Tnone,none,69.02946356874185,90,57,1136.5365882173905,-25.164781543509815,-8.127817410251659,-38.70944889724814,18,16,4.598831158335903,none,none,1.0
255.5511672949685,step_tau2048,step_tau2048__none__none__R1p0__Tsqrt_retention,none,69.02946356874185,90,57,1136.5365882173905,-25.164781543509815,-8.127817410251659,-38.70944889724814,18,16,4.598831158335903,sqrt_retention,none,1.0
294.26841364151954,step_tau1536,step_tau1536__dct4__none__R0p0__Tdrop_linear,dct4,38.1707422977819,90,65,1078.969657846386,-27.50705865065301,-14.186000901768347,-10.397123198783529,18,14,185.97263221919764,drop_linear,none,0.0
53.900420333374505,S10_current,S10_current__fourier2__none__R0p0__Tdrop_linear,fourier2,15.55147041716684,90,61,1146.060623004276,-17.732800586444448,-8.381391437439934,-19.62353112241912,18,15,0.0,drop_linear,none,0.0
53.90306371551958,S10_current,S10_current__fourier2__none__R0p0__Tdrop_sqrt,fourier2,17.69769053536556,90,59,1146.060623004276,-17.734119481738304,-8.382439307849198,-20.14153990309666,18,15,0.0,drop_sqrt,none,0.0
53.90570718222923,S10_current,S10_current__fourier2__none__R0p0__Tnone,fourier2,20.922569474931052,90,57,1146.0606230042763,-17.73543851335524,-8.383487309267313,-20.543279454189012,18,15,0.0,none,none,0.0
53.90570718222923,S10_current,S10_current__fourier2__none__R0p0__Tgate_0p01,fourier2,21.79263902876832,90,43,1146.0606230042763,-17.73543851335524,-8.383487309267313,-18.579987924765632,18,14,0.0,gate_0p01,none,0.0
53.90570718222923,S10_current,S10_current__fourier2__none__R0p0__Tgate_0p03,fourier2,23.21742952298961,90,31,1146.0606230042763,-9.640525639931305,0.0,-14.63952550356594,18,12,0.0,gate_0p03,none,0.0
53.90570718222923,S10_current,S10_current__fourier2__none__R0p0__Tgate_0p05,fourier2,23.21742952298961,90,31,1146.0606230042763,-9.640525639931305,0.0,-14.63952550356594,18,12,0.0,gate_0p05,none,0.0
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R0p0__Tgate_0p01,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,gate_0p01,eb_q75,0.0
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R0p0__Tgate_0p03,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,gate_0p03,eb_q75,0.0
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R0p0__Tgate_0p05,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,gate_0p05,eb_q75,0.0
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R0p0__Tnone,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,none,eb_q75,0.0
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R0p0__Tsqrt_retention,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,sqrt_retention,eb_q75,0.0
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R0p5__Tgate_0p01,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,gate_0p01,eb_q75,0.5
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R0p5__Tgate_0p03,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,gate_0p03,eb_q75,0.5
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R0p5__Tgate_0p05,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,gate_0p05,eb_q75,0.5
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R0p5__Tnone,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,none,eb_q75,0.5
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R0p5__Tsqrt_retention,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,sqrt_retention,eb_q75,0.5
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R1p0__Tgate_0p01,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,gate_0p01,eb_q75,1.0
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R1p0__Tgate_0p03,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,gate_0p03,eb_q75,1.0
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R1p0__Tgate_0p05,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,gate_0p05,eb_q75,1.0
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R1p0__Tnone,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,none,eb_q75,1.0
297.56380329673595,step_tau1536,step_tau1536__none__eb_q75__R1p0__Tsqrt_retention,none,71.58028944678107,90,57,1157.953716303155,-26.06449340275009,-10.257004728742036,-38.87296744206551,18,16,2.3897680300619006,sqrt_retention,eb_q75,1.0
300.4524152525379,step_tau1536,step_tau1536__none__none__R0p0__Tgate_0p01,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,gate_0p01,none,0.0
300.4524152525379,step_tau1536,step_tau1536__none__none__R0p0__Tgate_0p03,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,gate_0p03,none,0.0
300.4524152525379,step_tau1536,step_tau1536__none__none__R0p0__Tgate_0p05,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,gate_0p05,none,0.0
300.4524152525379,step_tau1536,step_tau1536__none__none__R0p0__Tnone,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,none,none,0.0
300.4524152525379,step_tau1536,step_tau1536__none__none__R0p0__Tsqrt_retention,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,sqrt_retention,none,0.0
300.4524152525379,step_tau1536,step_tau1536__none__none__R0p5__Tgate_0p01,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,gate_0p01,none,0.5
300.4524152525379,step_tau1536,step_tau1536__none__none__R0p5__Tgate_0p03,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,gate_0p03,none,0.5
300.4524152525379,step_tau1536,step_tau1536__none__none__R0p5__Tgate_0p05,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,gate_0p05,none,0.5
300.4524152525379,step_tau1536,step_tau1536__none__none__R0p5__Tnone,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,none,none,0.5
300.4524152525379,step_tau1536,step_tau1536__none__none__R0p5__Tsqrt_retention,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,sqrt_retention,none,0.5
300.4524152525379,step_tau1536,step_tau1536__none__none__R1p0__Tgate_0p01,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,gate_0p01,none,1.0
300.4524152525379,step_tau1536,step_tau1536__none__none__R1p0__Tgate_0p03,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,gate_0p03,none,1.0
300.4524152525379,step_tau1536,step_tau1536__none__none__R1p0__Tgate_0p05,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,gate_0p05,none,1.0
300.4524152525379,step_tau1536,step_tau1536__none__none__R1p0__Tnone,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,none,none,1.0
300.4524152525379,step_tau1536,step_tau1536__none__none__R1p0__Tsqrt_retention,none,72.26779046595705,90,57,1166.4395449604422,-26.085861724192466,-10.290306910582192,-38.86653189422796,18,16,2.4156608342032815,sqrt_retention,none,1.0
294.2805499208737,step_tau1536,step_tau1536__dct4__none__R0p0__Tdrop_sqrt,dct4,45.88649168908231,90,62,1129.0278172392273,-27.509064234973224,-14.18777448443459,-10.143582618521704,18,13,185.9726323062194,drop_sqrt,none,0.0
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R0p0__Tgate_0p01,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,gate_0p01,eb_q75,0.0
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R0p0__Tgate_0p03,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,gate_0p03,eb_q75,0.0
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R0p0__Tgate_0p05,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,gate_0p05,eb_q75,0.0
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R0p0__Tnone,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,none,eb_q75,0.0
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R0p0__Tsqrt_retention,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,sqrt_retention,eb_q75,0.0
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R0p5__Tgate_0p01,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,gate_0p01,eb_q75,0.5
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R0p5__Tgate_0p03,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,gate_0p03,eb_q75,0.5
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R0p5__Tgate_0p05,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,gate_0p05,eb_q75,0.5
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R0p5__Tnone,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,none,eb_q75,0.5
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R0p5__Tsqrt_retention,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,sqrt_retention,eb_q75,0.5
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R1p0__Tgate_0p01,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,gate_0p01,eb_q75,1.0
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R1p0__Tgate_0p03,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,gate_0p03,eb_q75,1.0
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R1p0__Tgate_0p05,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,gate_0p05,eb_q75,1.0
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R1p0__Tnone,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,none,eb_q75,1.0
345.34051202725396,step_tau1024,step_tau1024__none__eb_q75__R1p0__Tsqrt_retention,none,76.46946809278577,90,60,1193.9015457886053,-24.702967026597925,-11.755832000759936,-36.832903935763916,18,18,-1.6760519375354277,sqrt_retention,eb_q75,1.0
349.6606692928912,step_tau1024,step_tau1024__none__none__R0p0__Tgate_0p01,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,gate_0p01,none,0.0
349.6606692928912,step_tau1024,step_tau1024__none__none__R0p0__Tgate_0p03,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,gate_0p03,none,0.0
349.6606692928912,step_tau1024,step_tau1024__none__none__R0p0__Tgate_0p05,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,gate_0p05,none,0.0
349.6606692928912,step_tau1024,step_tau1024__none__none__R0p0__Tnone,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,none,none,0.0
349.6606692928912,step_tau1024,step_tau1024__none__none__R0p0__Tsqrt_retention,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,sqrt_retention,none,0.0
349.6606692928912,step_tau1024,step_tau1024__none__none__R0p5__Tgate_0p01,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,gate_0p01,none,0.5
349.6606692928912,step_tau1024,step_tau1024__none__none__R0p5__Tgate_0p03,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,gate_0p03,none,0.5
349.6606692928912,step_tau1024,step_tau1024__none__none__R0p5__Tgate_0p05,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,gate_0p05,none,0.5
349.6606692928912,step_tau1024,step_tau1024__none__none__R0p5__Tnone,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,none,none,0.5
349.6606692928912,step_tau1024,step_tau1024__none__none__R0p5__Tsqrt_retention,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,sqrt_retention,none,0.5
349.6606692928912,step_tau1024,step_tau1024__none__none__R1p0__Tgate_0p01,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,gate_0p01,none,1.0
349.6606692928912,step_tau1024,step_tau1024__none__none__R1p0__Tgate_0p03,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,gate_0p03,none,1.0
349.6606692928912,step_tau1024,step_tau1024__none__none__R1p0__Tgate_0p05,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,gate_0p05,none,1.0
349.6606692928912,step_tau1024,step_tau1024__none__none__R1p0__Tnone,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,none,none,1.0
349.6606692928912,step_tau1024,step_tau1024__none__none__R1p0__Tsqrt_retention,none,77.43620953163364,90,60,1205.5375028242233,-24.721484092340113,-11.789067609283943,-36.82924954153336,18,18,-1.6655861714844233,sqrt_retention,none,1.0
366.848933361792,step_tau768,step_tau768__none__eb_q75__R0p0__Tgate_0p01,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,gate_0p01,eb_q75,0.0
366.848933361792,step_tau768,step_tau768__none__eb_q75__R0p0__Tgate_0p03,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,gate_0p03,eb_q75,0.0
366.848933361792,step_tau768,step_tau768__none__eb_q75__R0p0__Tgate_0p05,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,gate_0p05,eb_q75,0.0
366.848933361792,step_tau768,step_tau768__none__eb_q75__R0p0__Tnone,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,none,eb_q75,0.0
366.848933361792,step_tau768,step_tau768__none__eb_q75__R0p0__Tsqrt_retention,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,sqrt_retention,eb_q75,0.0
366.848933361792,step_tau768,step_tau768__none__eb_q75__R0p5__Tgate_0p01,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,gate_0p01,eb_q75,0.5
366.848933361792,step_tau768,step_tau768__none__eb_q75__R0p5__Tgate_0p03,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,gate_0p03,eb_q75,0.5
366.848933361792,step_tau768,step_tau768__none__eb_q75__R0p5__Tgate_0p05,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,gate_0p05,eb_q75,0.5
366.848933361792,step_tau768,step_tau768__none__eb_q75__R0p5__Tnone,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,none,eb_q75,0.5
366.848933361792,step_tau768,step_tau768__none__eb_q75__R0p5__Tsqrt_retention,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,sqrt_retention,eb_q75,0.5
366.848933361792,step_tau768,step_tau768__none__eb_q75__R1p0__Tgate_0p01,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,gate_0p01,eb_q75,1.0
366.848933361792,step_tau768,step_tau768__none__eb_q75__R1p0__Tgate_0p03,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,gate_0p03,eb_q75,1.0
366.848933361792,step_tau768,step_tau768__none__eb_q75__R1p0__Tgate_0p05,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,gate_0p05,eb_q75,1.0
366.848933361792,step_tau768,step_tau768__none__eb_q75__R1p0__Tnone,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,none,eb_q75,1.0
366.848933361792,step_tau768,step_tau768__none__eb_q75__R1p0__Tsqrt_retention,none,80.34591861873525,90,61,1217.2600782726374,-22.035898762373208,-11.690590002313284,-34.4164562371733,18,18,-4.5328386258543745,sqrt_retention,eb_q75,1.0
372.97012297931514,step_tau768,step_tau768__none__none__R0p0__Tgate_0p01,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,gate_0p01,none,0.0
372.97012297931514,step_tau768,step_tau768__none__none__R0p0__Tgate_0p03,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,gate_0p03,none,0.0
372.97012297931514,step_tau768,step_tau768__none__none__R0p0__Tgate_0p05,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,gate_0p05,none,0.0
372.97012297931514,step_tau768,step_tau768__none__none__R0p0__Tnone,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,none,none,0.0
372.97012297931514,step_tau768,step_tau768__none__none__R0p0__Tsqrt_retention,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,sqrt_retention,none,0.0
372.97012297931514,step_tau768,step_tau768__none__none__R0p5__Tgate_0p01,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,gate_0p01,none,0.5
372.97012297931514,step_tau768,step_tau768__none__none__R0p5__Tgate_0p03,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,gate_0p03,none,0.5
372.97012297931514,step_tau768,step_tau768__none__none__R0p5__Tgate_0p05,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,gate_0p05,none,0.5
372.97012297931514,step_tau768,step_tau768__none__none__R0p5__Tnone,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,none,none,0.5
372.97012297931514,step_tau768,step_tau768__none__none__R0p5__Tsqrt_retention,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,sqrt_retention,none,0.5
372.97012297931514,step_tau768,step_tau768__none__none__R1p0__Tgate_0p01,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,gate_0p01,none,1.0
372.97012297931514,step_tau768,step_tau768__none__none__R1p0__Tgate_0p03,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,gate_0p03,none,1.0
372.97012297931514,step_tau768,step_tau768__none__none__R1p0__Tgate_0p05,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,gate_0p05,none,1.0
372.97012297931514,step_tau768,step_tau768__none__none__R1p0__Tnone,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,none,none,1.0
372.97012297931514,step_tau768,step_tau768__none__none__R1p0__Tsqrt_retention,none,81.6859314672122,90,61,1233.297835585832,-22.05109286805825,-11.71909360902832,-34.42079725053885,18,18,-4.530778180315886,sqrt_retention,none,1.0
145.36556630609613,step_tau3072,step_tau3072__dct4__none__R0p0__Tgate_0p01,dct4,43.34569711062359,90,42,1216.3152045941556,-36.26545014044505,-17.98916431793156,-13.64814943425124,18,10,59.62934762752361,gate_0p01,none,0.0
145.36556630609613,step_tau3072,step_tau3072__dct4__none__R0p0__Tgate_0p03,dct4,43.34569711062359,90,42,1216.3152045941556,-36.26545014044505,-17.98916431793156,-13.64814943425124,18,10,59.62934762752361,gate_0p03,none,0.0
145.36556630609613,step_tau3072,step_tau3072__dct4__none__R0p0__Tgate_0p05,dct4,43.34569711062359,90,42,1216.3152045941556,-36.26545014044505,-17.98916431793156,-13.64814943425124,18,10,59.62934762752361,gate_0p05,none,0.0
115.84046792672667,step_tau1024,step_tau1024__dct4__none__R0p0__Tsqrt_retention,dct4,32.757281092837864,90,71,1245.1017121653085,-7.087137072417286,-2.843427866339676,-9.648600020103384,18,17,0.0,sqrt_retention,none,0.0
358.9516437685457,step_tau1024,step_tau1024__dct4__none__R0p0__Tdrop_linear,dct4,47.38623461675939,90,72,1182.1146394354582,-21.085624090817515,-11.795761310542495,-6.299819148867915,18,16,206.04002813329978,drop_linear,none,0.0
145.36556630609613,step_tau3072,step_tau3072__dct4__none__R0p0__Tnone,dct4,41.15471827947845,90,57,1216.3152045941556,-36.26545014044505,-17.98916431793156,-9.355829409465182,18,11,109.92142494420895,none,none,0.0
382.58539617195873,step_tau512,step_tau512__none__eb_q75__R0p0__Tgate_0p01,none,86.93388586844726,90,63,1258.3137641187905,-17.00434877171752,-10.10415465122917,-30.51251619363989,18,18,-6.603941471167818,gate_0p01,eb_q75,0.0
382.58539617195873,step_tau512,step_tau512__none__eb_q75__R0p0__Tgate_0p03,none,86.93388586844726,90,63,1258.3137641187905,-17.00434877171752,-10.10415465122917,-30.51251619363989,18,18,-6.603941471167818,gate_0p03,eb_q75,0.0
382.58539617195873,step_tau512,step_tau512__none__eb_q75__R0p0__Tgate_0p05,none,86.93388586844726,90,63,1258.3137641187905,-17.00434877171752,-10.10415465122917,-30.51251619363989,18,18,-6.603941471167818,gate_0p05,eb_q75,0.0
382.58539617195873,step_tau512,step_tau512__none__eb_q75__R0p0__Tnone,none,86.93388586844726,90,63,1258.3137641187905,-17.00434877171752,-10.10415465122917,-30.51251619363989,18,18,-6.603941471167818,none,eb_q75,0.0
382.58539617195873,step_tau512,step_tau512__none__eb_q75__R0p0__Tsqrt_retention,none,86.93388586844726,90,63,1258.3137641187905,-17.00434877171752,-10.10415465122917,-30.51251619363989,18,18,-6.603941471167818,sqrt_retention,eb_q75,0.0
382.58539617195873,step_tau512,step_tau512__none__eb_q75__R0p5__Tgate_0p01,none,86.93388586844726,90,63,1258.3137641187905,-17.00434877171752,-10.10415465122917,-30.51251619363989,18,18,-6.603941471167818,gate_0p01,eb_q75,0.5
382.58539617195873,step_tau512,step_tau512__none__eb_q75__R0p5__Tgate_0p03,none,86.93388586844726,90,63,1258.3137641187905,-17.00434877171752,-10.10415465122917,-30.51251619363989,18,18,-6.603941471167818,gate_0p03,eb_q75,0.5
382.58539617195873,step_tau512,step_tau512__none__eb_q75__R0p5__Tgate_0p05,none,86.93388586844726,90,63,1258.3137641187905,-17.00434877171752,-10.10415465122917,-30.51251619363989,18,18,-6.603941471167818,gate_0p05,eb_q75,0.5
382.58539617195873,step_tau512,step_tau512__none__eb_q75__R0p5__Tnone,none,86.93388586844726,90,63,1258.3137641187905,-17.00434877171752,-10.10415465122917,-30.51251619363989,18,18,-6.603941471167818,none,eb_q75,0.5
382.58539617195873,step_tau512,step_tau512__none__eb_q75__R0p5__Tsqrt_retention,none,86.93388586844726,90,63,1258.3137641187905,-17.00434877171752,-10.10415465122917,-30.51251619363989,18,18,-6.603941471167818,sqrt_retention,eb_q75,0.5
