feature,group_id,mean_delta,method,nuisance,target_group,target_mode,tau_mode,tests,train_retention_power,wins,worst_delta
step_tau3072,probe,-28.44705094788506,step_tau3072__none__eb_q75__R0p5__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,0.5,6,-21.998302428583294
step_tau3072,probe,-1.4360591711988973,step_tau3072__none__eb_q75__R0p5__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,0.5,4,47.362004829647454
step_tau3072,probe,-8.859889487814426,step_tau3072__none__eb_q75__R0p5__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,0.5,3,-7.01158656423877
step_tau3072,probe3,-43.790856993350296,step_tau3072__none__eb_q75__R0p5__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,0.5,6,-32.485096316537046
step_tau3072,probe3,14.671784618850975,step_tau3072__none__eb_q75__R0p5__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,0.5,4,90.61498584235743
step_tau3072,probe3,-13.639614441368009,step_tau3072__none__eb_q75__R0p5__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,0.5,3,-9.699521154254697
step_tau3072,wsd,-49.707091865155775,step_tau3072__none__eb_q75__R0p5__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,0.5,6,-35.05323862705799
step_tau3072,wsd,30.002983239240443,step_tau3072__none__eb_q75__R0p5__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,0.5,4,138.45196039428646
step_tau3072,wsd,-16.45961690923971,step_tau3072__none__eb_q75__R0p5__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,0.5,3,-10.897122962218454
step_tau3072,cosine,174.79345593509757,step_tau3072__none__eb_q75__R0p5__Tnone,none,wsd,none,eb_q75,6,0.5,0,272.6460910841566
step_tau3072,cosine,534.2272007174538,step_tau3072__none__eb_q75__R0p5__Tnone,none,probe,none,eb_q75,9,0.5,0,1063.2570866339645
step_tau3072,cosine,-71.15026966347396,step_tau3072__none__eb_q75__R0p5__Tnone,none,cosine,none,eb_q75,3,0.5,3,-44.59987211911765
step_tau3072,probe,-28.44705094788506,step_tau3072__none__eb_q75__R0p5__Tnone,none,wsd,none,eb_q75,6,0.5,6,-21.998302428583294
step_tau3072,probe,-1.4360591711988973,step_tau3072__none__eb_q75__R0p5__Tnone,none,probe,none,eb_q75,9,0.5,4,47.362004829647454
step_tau3072,probe,-8.859889487814426,step_tau3072__none__eb_q75__R0p5__Tnone,none,cosine,none,eb_q75,3,0.5,3,-7.01158656423877
step_tau3072,probe3,-43.790856993350296,step_tau3072__none__eb_q75__R0p5__Tnone,none,wsd,none,eb_q75,6,0.5,6,-32.485096316537046
step_tau3072,probe3,14.671784618850975,step_tau3072__none__eb_q75__R0p5__Tnone,none,probe,none,eb_q75,9,0.5,4,90.61498584235743
step_tau3072,probe3,-13.639614441368009,step_tau3072__none__eb_q75__R0p5__Tnone,none,cosine,none,eb_q75,3,0.5,3,-9.699521154254697
step_tau3072,wsd,-49.707091865155775,step_tau3072__none__eb_q75__R0p5__Tnone,none,wsd,none,eb_q75,6,0.5,6,-35.05323862705799
step_tau3072,wsd,30.002983239240443,step_tau3072__none__eb_q75__R0p5__Tnone,none,probe,none,eb_q75,9,0.5,4,138.45196039428646
step_tau3072,wsd,-16.45961690923971,step_tau3072__none__eb_q75__R0p5__Tnone,none,cosine,none,eb_q75,3,0.5,3,-10.897122962218454
step_tau3072,cosine,174.79345593509757,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,0.5,0,272.6460910841566
step_tau3072,cosine,534.2272007174538,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,0.5,0,1063.2570866339645
step_tau3072,cosine,-71.15026966347396,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention,none,cosine,sqrt_retention,eb_q75,3,0.5,3,-44.59987211911765
step_tau3072,probe,-28.44705094788506,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,0.5,6,-21.998302428583294
step_tau3072,probe,-1.4360591711988973,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,0.5,4,47.362004829647454
step_tau3072,probe,-8.859889487814426,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention,none,cosine,sqrt_retention,eb_q75,3,0.5,3,-7.01158656423877
step_tau3072,probe3,-43.790856993350296,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,0.5,6,-32.485096316537046
step_tau3072,probe3,14.671784618850975,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,0.5,4,90.61498584235743
step_tau3072,probe3,-13.639614441368009,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention,none,cosine,sqrt_retention,eb_q75,3,0.5,3,-9.699521154254697
step_tau3072,wsd,-49.707091865155775,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,0.5,6,-35.05323862705799
step_tau3072,wsd,30.002983239240443,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,0.5,4,138.45196039428646
step_tau3072,wsd,-16.45961690923971,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention,none,cosine,sqrt_retention,eb_q75,3,0.5,3,-10.897122962218454
step_tau3072,cosine,174.77202731684523,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention_drop_sqrt,none,wsd,sqrt_retention_drop_sqrt,eb_q75,6,0.5,0,272.63461205889894
step_tau3072,cosine,431.57819809301895,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention_drop_sqrt,none,probe,sqrt_retention_drop_sqrt,eb_q75,9,0.5,0,752.576488505351
step_tau3072,cosine,-71.15026966396744,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention_drop_sqrt,none,cosine,sqrt_retention_drop_sqrt,eb_q75,3,0.5,3,-44.59987211687031
step_tau3072,probe,-28.444882635426655,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention_drop_sqrt,none,wsd,sqrt_retention_drop_sqrt,eb_q75,6,0.5,6,-21.99555246889635
step_tau3072,probe,-5.319117342022013,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention_drop_sqrt,none,probe,sqrt_retention_drop_sqrt,eb_q75,9,0.5,4,27.203976482934735
step_tau3072,probe,-8.859889485620135,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention_drop_sqrt,none,cosine,sqrt_retention_drop_sqrt,eb_q75,3,0.5,3,-7.011586562465267
step_tau3072,probe3,-43.7882168905976,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention_drop_sqrt,none,wsd,sqrt_retention_drop_sqrt,eb_q75,6,0.5,6,-32.48103542567583
step_tau3072,probe3,3.27851368858871,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention_drop_sqrt,none,probe,sqrt_retention_drop_sqrt,eb_q75,9,0.5,4,52.78460969428127
step_tau3072,probe3,-13.639614438051863,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention_drop_sqrt,none,cosine,sqrt_retention_drop_sqrt,eb_q75,3,0.5,3,-9.69952115180156
step_tau3072,wsd,-49.708417231441835,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention_drop_sqrt,none,wsd,sqrt_retention_drop_sqrt,eb_q75,6,0.5,6,-35.05394693983046
step_tau3072,wsd,13.692971591150013,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention_drop_sqrt,none,probe,sqrt_retention_drop_sqrt,eb_q75,9,0.5,4,76.24874926572855
step_tau3072,wsd,-16.459616905256635,step_tau3072__none__eb_q75__R0p5__Tsqrt_retention_drop_sqrt,none,cosine,sqrt_retention_drop_sqrt,eb_q75,3,0.5,3,-10.89712295946229
step_tau3072,cosine,174.750600933378,step_tau3072__none__eb_q75__R1p0__Tdrop_linear,none,wsd,drop_linear,eb_q75,6,1.0,0,272.6231334008559
step_tau3072,cosine,358.1970224616868,step_tau3072__none__eb_q75__R1p0__Tdrop_linear,none,probe,drop_linear,eb_q75,9,1.0,0,655.769437874015
step_tau3072,cosine,-71.1502696644611,step_tau3072__none__eb_q75__R1p0__Tdrop_linear,none,cosine,drop_linear,eb_q75,3,1.0,3,-44.599872114623516
step_tau3072,probe,-28.442714549628544,step_tau3072__none__eb_q75__R1p0__Tdrop_linear,none,wsd,drop_linear,eb_q75,6,1.0,6,-21.99280285297618
step_tau3072,probe,-7.32306884452269,step_tau3072__none__eb_q75__R1p0__Tdrop_linear,none,probe,drop_linear,eb_q75,9,1.0,4,15.507129888691074
step_tau3072,probe,-8.859889483425901,step_tau3072__none__eb_q75__R1p0__Tdrop_linear,none,cosine,drop_linear,eb_q75,3,1.0,3,-7.011586560691773
step_tau3072,probe3,-43.78557705250774,step_tau3072__none__eb_q75__R1p0__Tdrop_linear,none,wsd,drop_linear,eb_q75,6,1.0,6,-32.47697504245771
step_tau3072,probe3,-2.1719299373823997,step_tau3072__none__eb_q75__R1p0__Tdrop_linear,none,probe,drop_linear,eb_q75,9,1.0,4,30.482695147417505
step_tau3072,probe3,-13.639614434735735,step_tau3072__none__eb_q75__R1p0__Tdrop_linear,none,cosine,drop_linear,eb_q75,3,1.0,3,-9.699521149348278
step_tau3072,wsd,-49.70974244164223,step_tau3072__none__eb_q75__R1p0__Tdrop_linear,none,wsd,drop_linear,eb_q75,6,1.0,6,-35.05465516405859
step_tau3072,wsd,4.904382926254109,step_tau3072__none__eb_q75__R1p0__Tdrop_linear,none,probe,drop_linear,eb_q75,9,1.0,4,42.07107138517312
step_tau3072,wsd,-16.4596169012734,step_tau3072__none__eb_q75__R1p0__Tdrop_linear,none,cosine,drop_linear,eb_q75,3,1.0,3,-10.897122956705918
step_tau3072,cosine,174.77202731684523,step_tau3072__none__eb_q75__R1p0__Tdrop_sqrt,none,wsd,drop_sqrt,eb_q75,6,1.0,0,272.63461205889894
step_tau3072,cosine,431.57819809301895,step_tau3072__none__eb_q75__R1p0__Tdrop_sqrt,none,probe,drop_sqrt,eb_q75,9,1.0,0,752.576488505351
step_tau3072,cosine,-71.15026966396744,step_tau3072__none__eb_q75__R1p0__Tdrop_sqrt,none,cosine,drop_sqrt,eb_q75,3,1.0,3,-44.59987211687031
step_tau3072,probe,-28.444882635426655,step_tau3072__none__eb_q75__R1p0__Tdrop_sqrt,none,wsd,drop_sqrt,eb_q75,6,1.0,6,-21.99555246889635
step_tau3072,probe,-5.319117342022013,step_tau3072__none__eb_q75__R1p0__Tdrop_sqrt,none,probe,drop_sqrt,eb_q75,9,1.0,4,27.203976482934735
step_tau3072,probe,-8.859889485620135,step_tau3072__none__eb_q75__R1p0__Tdrop_sqrt,none,cosine,drop_sqrt,eb_q75,3,1.0,3,-7.011586562465267
step_tau3072,probe3,-43.7882168905976,step_tau3072__none__eb_q75__R1p0__Tdrop_sqrt,none,wsd,drop_sqrt,eb_q75,6,1.0,6,-32.48103542567583
step_tau3072,probe3,3.27851368858871,step_tau3072__none__eb_q75__R1p0__Tdrop_sqrt,none,probe,drop_sqrt,eb_q75,9,1.0,4,52.78460969428127
step_tau3072,probe3,-13.639614438051863,step_tau3072__none__eb_q75__R1p0__Tdrop_sqrt,none,cosine,drop_sqrt,eb_q75,3,1.0,3,-9.69952115180156
step_tau3072,wsd,-49.708417231441835,step_tau3072__none__eb_q75__R1p0__Tdrop_sqrt,none,wsd,drop_sqrt,eb_q75,6,1.0,6,-35.05394693983046
step_tau3072,wsd,13.692971591150013,step_tau3072__none__eb_q75__R1p0__Tdrop_sqrt,none,probe,drop_sqrt,eb_q75,9,1.0,4,76.24874926572855
step_tau3072,wsd,-16.459616905256635,step_tau3072__none__eb_q75__R1p0__Tdrop_sqrt,none,cosine,drop_sqrt,eb_q75,3,1.0,3,-10.89712295946229
step_tau3072,cosine,174.79345593509757,step_tau3072__none__eb_q75__R1p0__Tgate_0p01,none,wsd,gate_0p01,eb_q75,6,1.0,0,272.6460910841566
step_tau3072,cosine,534.2272007174538,step_tau3072__none__eb_q75__R1p0__Tgate_0p01,none,probe,gate_0p01,eb_q75,9,1.0,0,1063.2570866339645
step_tau3072,cosine,-71.15026966347396,step_tau3072__none__eb_q75__R1p0__Tgate_0p01,none,cosine,gate_0p01,eb_q75,3,1.0,3,-44.59987211911765
step_tau3072,probe,-28.44705094788506,step_tau3072__none__eb_q75__R1p0__Tgate_0p01,none,wsd,gate_0p01,eb_q75,6,1.0,6,-21.998302428583294
step_tau3072,probe,-1.4360591711988973,step_tau3072__none__eb_q75__R1p0__Tgate_0p01,none,probe,gate_0p01,eb_q75,9,1.0,4,47.362004829647454
step_tau3072,probe,-8.859889487814426,step_tau3072__none__eb_q75__R1p0__Tgate_0p01,none,cosine,gate_0p01,eb_q75,3,1.0,3,-7.01158656423877
step_tau3072,probe3,-43.790856993350296,step_tau3072__none__eb_q75__R1p0__Tgate_0p01,none,wsd,gate_0p01,eb_q75,6,1.0,6,-32.485096316537046
step_tau3072,probe3,14.671784618850975,step_tau3072__none__eb_q75__R1p0__Tgate_0p01,none,probe,gate_0p01,eb_q75,9,1.0,4,90.61498584235743
step_tau3072,probe3,-13.639614441368009,step_tau3072__none__eb_q75__R1p0__Tgate_0p01,none,cosine,gate_0p01,eb_q75,3,1.0,3,-9.699521154254697
step_tau3072,wsd,-49.707091865155775,step_tau3072__none__eb_q75__R1p0__Tgate_0p01,none,wsd,gate_0p01,eb_q75,6,1.0,6,-35.05323862705799
step_tau3072,wsd,30.002983239240443,step_tau3072__none__eb_q75__R1p0__Tgate_0p01,none,probe,gate_0p01,eb_q75,9,1.0,4,138.45196039428646
step_tau3072,wsd,-16.45961690923971,step_tau3072__none__eb_q75__R1p0__Tgate_0p01,none,cosine,gate_0p01,eb_q75,3,1.0,3,-10.897122962218454
step_tau3072,cosine,174.79345593509757,step_tau3072__none__eb_q75__R1p0__Tgate_0p03,none,wsd,gate_0p03,eb_q75,6,1.0,0,272.6460910841566
step_tau3072,cosine,534.2272007174538,step_tau3072__none__eb_q75__R1p0__Tgate_0p03,none,probe,gate_0p03,eb_q75,9,1.0,0,1063.2570866339645
step_tau3072,cosine,-71.15026966347396,step_tau3072__none__eb_q75__R1p0__Tgate_0p03,none,cosine,gate_0p03,eb_q75,3,1.0,3,-44.59987211911765
step_tau3072,probe,-28.44705094788506,step_tau3072__none__eb_q75__R1p0__Tgate_0p03,none,wsd,gate_0p03,eb_q75,6,1.0,6,-21.998302428583294
step_tau3072,probe,-1.4360591711988973,step_tau3072__none__eb_q75__R1p0__Tgate_0p03,none,probe,gate_0p03,eb_q75,9,1.0,4,47.362004829647454
step_tau3072,probe,-8.859889487814426,step_tau3072__none__eb_q75__R1p0__Tgate_0p03,none,cosine,gate_0p03,eb_q75,3,1.0,3,-7.01158656423877
step_tau3072,probe3,-43.790856993350296,step_tau3072__none__eb_q75__R1p0__Tgate_0p03,none,wsd,gate_0p03,eb_q75,6,1.0,6,-32.485096316537046
step_tau3072,probe3,14.671784618850975,step_tau3072__none__eb_q75__R1p0__Tgate_0p03,none,probe,gate_0p03,eb_q75,9,1.0,4,90.61498584235743
step_tau3072,probe3,-13.639614441368009,step_tau3072__none__eb_q75__R1p0__Tgate_0p03,none,cosine,gate_0p03,eb_q75,3,1.0,3,-9.699521154254697
step_tau3072,wsd,-49.707091865155775,step_tau3072__none__eb_q75__R1p0__Tgate_0p03,none,wsd,gate_0p03,eb_q75,6,1.0,6,-35.05323862705799
step_tau3072,wsd,30.002983239240443,step_tau3072__none__eb_q75__R1p0__Tgate_0p03,none,probe,gate_0p03,eb_q75,9,1.0,4,138.45196039428646
step_tau3072,wsd,-16.45961690923971,step_tau3072__none__eb_q75__R1p0__Tgate_0p03,none,cosine,gate_0p03,eb_q75,3,1.0,3,-10.897122962218454
step_tau3072,cosine,174.79345593509757,step_tau3072__none__eb_q75__R1p0__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,1.0,0,272.6460910841566
step_tau3072,cosine,534.2272007174538,step_tau3072__none__eb_q75__R1p0__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,1.0,0,1063.2570866339645
step_tau3072,cosine,-71.15026966347396,step_tau3072__none__eb_q75__R1p0__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,1.0,3,-44.59987211911765
step_tau3072,probe,-28.44705094788506,step_tau3072__none__eb_q75__R1p0__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,1.0,6,-21.998302428583294
step_tau3072,probe,-1.4360591711988973,step_tau3072__none__eb_q75__R1p0__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,1.0,4,47.362004829647454
step_tau3072,probe,-8.859889487814426,step_tau3072__none__eb_q75__R1p0__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,1.0,3,-7.01158656423877
step_tau3072,probe3,-43.790856993350296,step_tau3072__none__eb_q75__R1p0__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,1.0,6,-32.485096316537046
step_tau3072,probe3,14.671784618850975,step_tau3072__none__eb_q75__R1p0__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,1.0,4,90.61498584235743
step_tau3072,probe3,-13.639614441368009,step_tau3072__none__eb_q75__R1p0__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,1.0,3,-9.699521154254697
step_tau3072,wsd,-49.707091865155775,step_tau3072__none__eb_q75__R1p0__Tgate_0p05,none,wsd,gate_0p05,eb_q75,6,1.0,6,-35.05323862705799
step_tau3072,wsd,30.002983239240443,step_tau3072__none__eb_q75__R1p0__Tgate_0p05,none,probe,gate_0p05,eb_q75,9,1.0,4,138.45196039428646
step_tau3072,wsd,-16.45961690923971,step_tau3072__none__eb_q75__R1p0__Tgate_0p05,none,cosine,gate_0p05,eb_q75,3,1.0,3,-10.897122962218454
step_tau3072,cosine,174.79345593509757,step_tau3072__none__eb_q75__R1p0__Tnone,none,wsd,none,eb_q75,6,1.0,0,272.6460910841566
step_tau3072,cosine,534.2272007174538,step_tau3072__none__eb_q75__R1p0__Tnone,none,probe,none,eb_q75,9,1.0,0,1063.2570866339645
step_tau3072,cosine,-71.15026966347396,step_tau3072__none__eb_q75__R1p0__Tnone,none,cosine,none,eb_q75,3,1.0,3,-44.59987211911765
step_tau3072,probe,-28.44705094788506,step_tau3072__none__eb_q75__R1p0__Tnone,none,wsd,none,eb_q75,6,1.0,6,-21.998302428583294
step_tau3072,probe,-1.4360591711988973,step_tau3072__none__eb_q75__R1p0__Tnone,none,probe,none,eb_q75,9,1.0,4,47.362004829647454
step_tau3072,probe,-8.859889487814426,step_tau3072__none__eb_q75__R1p0__Tnone,none,cosine,none,eb_q75,3,1.0,3,-7.01158656423877
step_tau3072,probe3,-43.790856993350296,step_tau3072__none__eb_q75__R1p0__Tnone,none,wsd,none,eb_q75,6,1.0,6,-32.485096316537046
step_tau3072,probe3,14.671784618850975,step_tau3072__none__eb_q75__R1p0__Tnone,none,probe,none,eb_q75,9,1.0,4,90.61498584235743
step_tau3072,probe3,-13.639614441368009,step_tau3072__none__eb_q75__R1p0__Tnone,none,cosine,none,eb_q75,3,1.0,3,-9.699521154254697
step_tau3072,wsd,-49.707091865155775,step_tau3072__none__eb_q75__R1p0__Tnone,none,wsd,none,eb_q75,6,1.0,6,-35.05323862705799
step_tau3072,wsd,30.002983239240443,step_tau3072__none__eb_q75__R1p0__Tnone,none,probe,none,eb_q75,9,1.0,4,138.45196039428646
step_tau3072,wsd,-16.45961690923971,step_tau3072__none__eb_q75__R1p0__Tnone,none,cosine,none,eb_q75,3,1.0,3,-10.897122962218454
step_tau3072,cosine,174.79345593509757,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,1.0,0,272.6460910841566
step_tau3072,cosine,534.2272007174538,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,1.0,0,1063.2570866339645
step_tau3072,cosine,-71.15026966347396,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention,none,cosine,sqrt_retention,eb_q75,3,1.0,3,-44.59987211911765
step_tau3072,probe,-28.44705094788506,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,1.0,6,-21.998302428583294
step_tau3072,probe,-1.4360591711988973,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,1.0,4,47.362004829647454
step_tau3072,probe,-8.859889487814426,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention,none,cosine,sqrt_retention,eb_q75,3,1.0,3,-7.01158656423877
step_tau3072,probe3,-43.790856993350296,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,1.0,6,-32.485096316537046
step_tau3072,probe3,14.671784618850975,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,1.0,4,90.61498584235743
step_tau3072,probe3,-13.639614441368009,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention,none,cosine,sqrt_retention,eb_q75,3,1.0,3,-9.699521154254697
step_tau3072,wsd,-49.707091865155775,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention,none,wsd,sqrt_retention,eb_q75,6,1.0,6,-35.05323862705799
step_tau3072,wsd,30.002983239240443,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention,none,probe,sqrt_retention,eb_q75,9,1.0,4,138.45196039428646
step_tau3072,wsd,-16.45961690923971,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention,none,cosine,sqrt_retention,eb_q75,3,1.0,3,-10.897122962218454
step_tau3072,cosine,174.77202731684523,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention_drop_sqrt,none,wsd,sqrt_retention_drop_sqrt,eb_q75,6,1.0,0,272.63461205889894
step_tau3072,cosine,431.57819809301895,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention_drop_sqrt,none,probe,sqrt_retention_drop_sqrt,eb_q75,9,1.0,0,752.576488505351
step_tau3072,cosine,-71.15026966396744,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention_drop_sqrt,none,cosine,sqrt_retention_drop_sqrt,eb_q75,3,1.0,3,-44.59987211687031
step_tau3072,probe,-28.444882635426655,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention_drop_sqrt,none,wsd,sqrt_retention_drop_sqrt,eb_q75,6,1.0,6,-21.99555246889635
step_tau3072,probe,-5.319117342022013,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention_drop_sqrt,none,probe,sqrt_retention_drop_sqrt,eb_q75,9,1.0,4,27.203976482934735
step_tau3072,probe,-8.859889485620135,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention_drop_sqrt,none,cosine,sqrt_retention_drop_sqrt,eb_q75,3,1.0,3,-7.011586562465267
step_tau3072,probe3,-43.7882168905976,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention_drop_sqrt,none,wsd,sqrt_retention_drop_sqrt,eb_q75,6,1.0,6,-32.48103542567583
step_tau3072,probe3,3.27851368858871,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention_drop_sqrt,none,probe,sqrt_retention_drop_sqrt,eb_q75,9,1.0,4,52.78460969428127
step_tau3072,probe3,-13.639614438051863,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention_drop_sqrt,none,cosine,sqrt_retention_drop_sqrt,eb_q75,3,1.0,3,-9.69952115180156
step_tau3072,wsd,-49.708417231441835,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention_drop_sqrt,none,wsd,sqrt_retention_drop_sqrt,eb_q75,6,1.0,6,-35.05394693983046
step_tau3072,wsd,13.692971591150013,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention_drop_sqrt,none,probe,sqrt_retention_drop_sqrt,eb_q75,9,1.0,4,76.24874926572855
step_tau3072,wsd,-16.459616905256635,step_tau3072__none__eb_q75__R1p0__Tsqrt_retention_drop_sqrt,none,cosine,sqrt_retention_drop_sqrt,eb_q75,3,1.0,3,-10.89712295946229
step_tau3072,cosine,175.60210516504142,step_tau3072__none__none__R0p0__Tdrop_linear,none,wsd,drop_linear,none,6,0.0,0,273.7050558496657
step_tau3072,cosine,359.53734772708583,step_tau3072__none__none__R0p0__Tdrop_linear,none,probe,drop_linear,none,9,0.0,0,657.9495649539074
step_tau3072,cosine,-71.14082095745181,step_tau3072__none__none__R0p0__Tdrop_linear,none,cosine,drop_linear,none,3,0.0,3,-44.6265957831006
step_tau3072,probe,-28.44297097856014,step_tau3072__none__none__R0p0__Tdrop_linear,none,wsd,drop_linear,none,6,0.0,6,-21.99300038221369
step_tau3072,probe,-7.323041513840138,step_tau3072__none__none__R0p0__Tdrop_linear,none,probe,drop_linear,none,9,0.0,4,15.507317468587223
step_tau3072,probe,-8.85996766567921,step_tau3072__none__none__R0p0__Tdrop_linear,none,cosine,drop_linear,none,3,0.0,3,-7.011649535536646
step_tau3072,probe3,-43.79211879809878,step_tau3072__none__none__R0p0__Tdrop_linear,none,wsd,drop_linear,none,6,0.0,6,-32.48269216953297
step_tau3072,probe3,-2.168165520536841,step_tau3072__none__none__R0p0__Tdrop_linear,none,probe,drop_linear,none,9,0.0,4,30.49001775531581
step_tau3072,probe3,-13.641902162212624,step_tau3072__none__none__R0p0__Tdrop_linear,none,cosine,drop_linear,none,3,0.0,3,-9.701228617328383
step_tau3072,wsd,-49.70545083142715,step_tau3072__none__none__R0p0__Tdrop_linear,none,wsd,drop_linear,none,6,0.0,6,-35.05277592837089
step_tau3072,wsd,4.919309190549315,step_tau3072__none__none__R0p0__Tdrop_linear,none,probe,drop_linear,none,9,0.0,4,42.093687501705254
step_tau3072,wsd,-16.46481639108975,step_tau3072__none__none__R0p0__Tdrop_linear,none,cosine,drop_linear,none,3,0.0,3,-10.900738002269472
step_tau3072,cosine,175.62359615588355,step_tau3072__none__none__R0p0__Tdrop_sqrt,none,wsd,drop_sqrt,none,6,0.0,0,273.7165691195875
step_tau3072,cosine,433.13979107050136,step_tau3072__none__none__R0p0__Tdrop_sqrt,none,probe,drop_sqrt,none,9,0.0,0,755.0485202538846
step_tau3072,cosine,-71.14082095646971,step_tau3072__none__none__R0p0__Tdrop_sqrt,none,cosine,drop_sqrt,none,3,0.0,3,-44.626595785235246
step_tau3072,probe,-28.44513908390338,step_tau3072__none__none__R0p0__Tdrop_sqrt,none,wsd,drop_sqrt,none,6,0.0,6,-21.995750022829817
step_tau3072,probe,-5.319058396980292,step_tau3072__none__none__R0p0__Tdrop_sqrt,none,probe,drop_sqrt,none,9,0.0,4,27.20432505091217
step_tau3072,probe,-8.859967667873482,step_tau3072__none__none__R0p0__Tdrop_sqrt,none,cosine,drop_sqrt,none,3,0.0,3,-7.011649537310117
step_tau3072,probe3,-43.79475909728294,step_tau3072__none__none__R0p0__Tdrop_sqrt,none,wsd,drop_sqrt,none,6,0.0,6,-32.486753267525756
step_tau3072,probe3,3.2843798966103486,step_tau3072__none__none__R0p0__Tdrop_sqrt,none,probe,drop_sqrt,none,9,0.0,4,52.796720403760865
step_tau3072,probe3,-13.641902165529373,step_tau3072__none__none__R0p0__Tdrop_sqrt,none,cosine,drop_sqrt,none,3,0.0,3,-9.7012286197822
step_tau3072,wsd,-49.704125184090834,step_tau3072__none__none__R0p0__Tdrop_sqrt,none,wsd,drop_sqrt,none,6,0.0,6,-35.0520674691948
step_tau3072,wsd,13.71335684862463,step_tau3072__none__none__R0p0__Tdrop_sqrt,none,probe,drop_sqrt,none,9,0.0,4,76.28951881500747
step_tau3072,wsd,-16.46481639507414,step_tau3072__none__none__R0p0__Tdrop_sqrt,none,cosine,drop_sqrt,none,3,0.0,3,-10.900738005026477
