alpha,cap,estimator,max_kappa,mean_delta_pct,mean_kappa,test_curve,test_label,tests,train_curve,train_label,wins
1.5,0.03,alpha_1p50_cap_0p03,0.020363514376314482,-10.619400333892527,0.013858898718589701,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.020363514376314482,-8.892575672580524,0.013858898718589701,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.020363514376314482,-25.193396708459925,0.013858898718589701,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.020363514376314482,-9.601827488345142,0.013858898718589701,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.020363514376314482,-8.02827360082233,0.013858898718589701,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.023051380240003073,-2.644560157292471,0.018195100529442208,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.023051380240003073,-14.309294344415328,0.018195100529442208,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.023051380240003073,-11.857453297816145,0.018195100529442208,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.023051380240003073,-29.772450158202997,0.018195100529442208,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.023051380240003073,-12.678626235866721,0.018195100529442208,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.5,0.03,alpha_1p50_cap_0p03,0.023051380240003073,-10.74878905457188,0.018195100529442208,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.5,,alpha_1p50_nocap,0.0002708133368642091,-0.023427906464042653,0.00015131909169760843,cosine_72000.csv,Cosine,3,cosine_72000.csv,Cosine,2
1.5,,alpha_1p50_nocap,0.0002708133368642091,-0.13040810368606012,0.00015131909169760843,wsd_20000_24000.csv,WSD sharp,3,cosine_72000.csv,Cosine,2
1.5,,alpha_1p50_nocap,0.0002708133368642091,-0.10558721896106367,0.00015131909169760843,wsdld_20000_24000.csv,WSD linear,3,cosine_72000.csv,Cosine,2
1.5,,alpha_1p50_nocap,0.0002708133368642091,-0.39928072144584564,0.00015131909169760843,wsdcon_3.csv,WSD-con 3e-5,3,cosine_72000.csv,Cosine,2
1.5,,alpha_1p50_nocap,0.0002708133368642091,-0.17185998465182686,0.00015131909169760843,wsdcon_9.csv,WSD-con 9e-5,3,cosine_72000.csv,Cosine,2
1.5,,alpha_1p50_nocap,0.0002708133368642091,-0.1517529111401498,0.00015131909169760843,wsdcon_18.csv,WSD-con 18e-5,3,cosine_72000.csv,Cosine,2
1.5,,alpha_1p50_nocap,0.009224916957357533,-0.8491894259617642,0.005857484784414946,cosine_72000.csv,Cosine,3,wsd_20000_24000.csv,WSD sharp,3
1.5,,alpha_1p50_nocap,0.009224916957357533,-4.43454827567216,0.005857484784414946,wsd_20000_24000.csv,WSD sharp,3,wsd_20000_24000.csv,WSD sharp,3
1.5,,alpha_1p50_nocap,0.009224916957357533,-3.730404959817671,0.005857484784414946,wsdld_20000_24000.csv,WSD linear,3,wsd_20000_24000.csv,WSD sharp,3
1.5,,alpha_1p50_nocap,0.009224916957357533,-11.665802486789142,0.005857484784414946,wsdcon_3.csv,WSD-con 3e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.5,,alpha_1p50_nocap,0.009224916957357533,-4.248521562228062,0.005857484784414946,wsdcon_9.csv,WSD-con 9e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.5,,alpha_1p50_nocap,0.009224916957357533,-3.755991661079701,0.005857484784414946,wsdcon_18.csv,WSD-con 18e-5,3,wsd_20000_24000.csv,WSD sharp,3
1.5,,alpha_1p50_nocap,0.011072016289352756,-1.038181755533037,0.007165761197300252,cosine_72000.csv,Cosine,3,wsdld_20000_24000.csv,WSD linear,3
1.5,,alpha_1p50_nocap,0.011072016289352756,-5.445982152778754,0.007165761197300252,wsd_20000_24000.csv,WSD sharp,3,wsdld_20000_24000.csv,WSD linear,3
1.5,,alpha_1p50_nocap,0.011072016289352756,-4.574069464569075,0.007165761197300252,wsdld_20000_24000.csv,WSD linear,3,wsdld_20000_24000.csv,WSD linear,3
1.5,,alpha_1p50_nocap,0.011072016289352756,-14.22246934272174,0.007165761197300252,wsdcon_3.csv,WSD-con 3e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.5,,alpha_1p50_nocap,0.011072016289352756,-5.231645702167228,0.007165761197300252,wsdcon_9.csv,WSD-con 9e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.5,,alpha_1p50_nocap,0.011072016289352756,-4.496902556366474,0.007165761197300252,wsdcon_18.csv,WSD-con 18e-5,3,wsdld_20000_24000.csv,WSD linear,3
1.5,,alpha_1p50_nocap,0.009534352509907383,-0.9995397011464346,0.006847761413753285,cosine_72000.csv,Cosine,3,wsdcon_3.csv,WSD-con 3e-5,3
1.5,,alpha_1p50_nocap,0.009534352509907383,-5.2849125895688465,0.006847761413753285,wsd_20000_24000.csv,WSD sharp,3,wsdcon_3.csv,WSD-con 3e-5,3
1.5,,alpha_1p50_nocap,0.009534352509907383,-4.41516743009344,0.006847761413753285,wsdld_20000_24000.csv,WSD linear,3,wsdcon_3.csv,WSD-con 3e-5,3
1.5,,alpha_1p50_nocap,0.009534352509907383,-14.157391495616247,0.006847761413753285,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.5,,alpha_1p50_nocap,0.009534352509907383,-5.454046212841516,0.006847761413753285,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.5,,alpha_1p50_nocap,0.009534352509907383,-4.5346132860410595,0.006847761413753285,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_3.csv,WSD-con 3e-5,3
1.5,,alpha_1p50_nocap,0.020363514376314482,-2.001059734104064,0.013858898718589701,cosine_72000.csv,Cosine,3,wsdcon_9.csv,WSD-con 9e-5,3
1.5,,alpha_1p50_nocap,0.020363514376314482,-10.619400333892527,0.013858898718589701,wsd_20000_24000.csv,WSD sharp,3,wsdcon_9.csv,WSD-con 9e-5,3
1.5,,alpha_1p50_nocap,0.020363514376314482,-8.892575672580524,0.013858898718589701,wsdld_20000_24000.csv,WSD linear,3,wsdcon_9.csv,WSD-con 9e-5,3
1.5,,alpha_1p50_nocap,0.020363514376314482,-25.193396708459925,0.013858898718589701,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.5,,alpha_1p50_nocap,0.020363514376314482,-9.601827488345142,0.013858898718589701,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.5,,alpha_1p50_nocap,0.020363514376314482,-8.02827360082233,0.013858898718589701,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_9.csv,WSD-con 9e-5,3
1.5,,alpha_1p50_nocap,0.023051380240003073,-2.644560157292471,0.018195100529442208,cosine_72000.csv,Cosine,3,wsdcon_18.csv,WSD-con 18e-5,3
1.5,,alpha_1p50_nocap,0.023051380240003073,-14.309294344415328,0.018195100529442208,wsd_20000_24000.csv,WSD sharp,3,wsdcon_18.csv,WSD-con 18e-5,3
1.5,,alpha_1p50_nocap,0.023051380240003073,-11.857453297816145,0.018195100529442208,wsdld_20000_24000.csv,WSD linear,3,wsdcon_18.csv,WSD-con 18e-5,3
1.5,,alpha_1p50_nocap,0.023051380240003073,-29.772450158202997,0.018195100529442208,wsdcon_3.csv,WSD-con 3e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.5,,alpha_1p50_nocap,0.023051380240003073,-12.678626235866721,0.018195100529442208,wsdcon_9.csv,WSD-con 9e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
1.5,,alpha_1p50_nocap,0.023051380240003073,-10.74878905457188,0.018195100529442208,wsdcon_18.csv,WSD-con 18e-5,3,wsdcon_18.csv,WSD-con 18e-5,3
