base_mae,corr_mae,delta_pct,kappa,mode,nonharm,projected_dot,projected_l2,raw_map,scale,target_curve,target_drop_factor,target_drop_norm,tau,test_curve,test_label,train_curve,train_id,train_label,win
0.004934623402238123,0.00461964618395893,-6.3830041850069685,0.02097510043571557,single_curve,1,0.02534378687691787,1.2071633125695955,0.02097510043571557,100,wsdcon_9.csv,0.7777777777777777,0.7,0.03341153893445647,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.006687305974578527,0.006087848784198248,-8.964105914385968,0.036554101738181334,single_curve,1,0.04416757701680277,1.2071633125695955,0.036554101738181334,400,wsdcon_9.csv,0.7777777777777777,0.7,0.03341153893445647,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.002504818961791151,0.0023149564428205406,-7.579889878941315,0.011947739400776718,single_curve,1,0.0136006765186738,1.137230938156084,0.011947739400776718,25,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.03341153893445647,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.0013816404339982303,0.0013238426929441773,-4.183269368195619,0.02097510043571557,single_curve,1,0.02534378687691787,1.2071633125695955,0.02097510043571557,100,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.03341153893445647,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.0025579541942073844,0.0025113936878721588,-1.8202243981015886,0.036554101738181334,single_curve,1,0.04416757701680277,1.2071633125695955,0.036554101738181334,400,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.03341153893445647,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,wsdcon_9,WSD-con 9e-5,1
0.00744534704076948,0.007267553475011232,-2.3879822496477354,0.013490594579759293,single_curve,1,0.00502734234106128,0.37134071449994577,0.013490594579759293,25,cosine_72000.csv,0.9999999994941389,0.899999999544725,0.03625800095692989,cosine_72000.csv,Cosine,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.007265129575917493,0.007069582763621294,-2.691580518321357,0.014845240959153272,single_curve,1,0.005871150554715335,0.39417577553292904,0.014845240959153272,100,cosine_72000.csv,0.9999999994941389,0.899999999544725,0.03625800095692989,cosine_72000.csv,Cosine,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.005612615040270773,0.005334851649679196,-4.948912202219691,0.02886958698712493,single_curve,1,0.011417645029827039,0.39417577553292904,0.02886958698712493,400,cosine_72000.csv,0.9999999994941389,0.899999999544725,0.03625800095692989,cosine_72000.csv,Cosine,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.003408385839825258,0.0029116523147671523,-14.573864239606515,0.013490594579759293,single_curve,1,0.00502734234106128,0.37134071449994577,0.013490594579759293,25,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.03625800095692989,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.0037480705220761528,0.0032046544948595786,-14.49855396305516,0.014845240959153272,single_curve,1,0.005871150554715335,0.39417577553292904,0.014845240959153272,100,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.03625800095692989,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.004701998914275349,0.003640917865832229,-22.566594926716377,0.02886958698712493,single_curve,1,0.011417645029827039,0.39417577553292904,0.02886958698712493,400,wsd_20000_24000.csv,0.9999360208900709,0.8999424188010638,0.03625800095692989,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.0031360955249893426,0.002712340012663105,-13.512200408107066,0.013490594579759293,single_curve,1,0.00502734234106128,0.37134071449994577,0.013490594579759293,25,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.03625800095692989,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.003248313740665229,0.002784734124224984,-14.271392896466562,0.014845240959153272,single_curve,1,0.005871150554715335,0.39417577553292904,0.014845240959153272,100,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.03625800095692989,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.0038535563963712593,0.0029496236966386337,-23.457103173157734,0.02886958698712493,single_curve,1,0.011417645029827039,0.39417577553292904,0.02886958698712493,400,wsdld_20000_24000.csv,0.9997499999999999,0.899775,0.03625800095692989,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.004487187642230267,0.003491318248547697,-22.193620438560334,0.013490594579759293,single_curve,1,0.00502734234106128,0.37134071449994577,0.013490594579759293,25,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.03625800095692989,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.0056693997340904675,0.004795329263780847,-15.41733713101544,0.014845240959153272,single_curve,1,0.005871150554715335,0.39417577553292904,0.014845240959153272,100,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.03625800095692989,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.008173606778800102,0.006612436555050675,-19.100138604644368,0.02886958698712493,single_curve,1,0.011417645029827039,0.39417577553292904,0.02886958698712493,400,wsdcon_3.csv,0.9999999999999999,0.8999999999999999,0.03625800095692989,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.002926482771138891,0.0023929839033063243,-18.230036174959142,0.013490594579759293,single_curve,1,0.00502734234106128,0.37134071449994577,0.013490594579759293,25,wsdcon_9.csv,0.7777777777777777,0.7,0.03625800095692989,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.004934623402238123,0.00464260362176484,-5.9177723742978365,0.014845240959153272,single_curve,1,0.005871150554715335,0.39417577553292904,0.014845240959153272,100,wsdcon_9.csv,0.7777777777777777,0.7,0.03625800095692989,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.006687305974578527,0.006163911511714063,-7.8266863345885955,0.02886958698712493,single_curve,1,0.011417645029827039,0.39417577553292904,0.02886958698712493,400,wsdcon_9.csv,0.7777777777777777,0.7,0.03625800095692989,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.002504818961791151,0.00229043880305101,-8.558708713496866,0.013490594579759293,single_curve,1,0.00502734234106128,0.37134071449994577,0.013490594579759293,25,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.03625800095692989,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.0013816404339982303,0.0013235676039537198,-4.203179685213588,0.014845240959153272,single_curve,1,0.005871150554715335,0.39417577553292904,0.014845240959153272,100,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.03625800095692989,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
0.0025579541942073844,0.002499818325124216,-2.272748636970112,0.02886958698712493,single_curve,1,0.011417645029827039,0.39417577553292904,0.02886958698712493,400,wsdcon_18.csv,0.4444444444444443,0.3999999999999999,0.03625800095692989,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,wsdcon_18,WSD-con 18e-5,1
