base_mae,corr_mae,delta_pct,feature,kappa,mode,scale,test_curve,test_group,test_label,train_curves,train_id,win
0.0025579541942073844,0.004864309163439669,90.16404494088053,step_tau2304,0.04861943175913748,group,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsd_20000_24000+wsdld_20000_24000,wsd,0
0.00744534704076948,0.006937701194529623,-6.818296628217235,step_tau2304,0.017197839656173927,group,25,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.003408385839825258,0.002340857993614813,-31.320627897725785,step_tau2304,0.017197839656173927,group,25,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0031360955249893426,0.002285388887586111,-27.1262986291249,step_tau2304,0.017197839656173927,group,25,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.004487187642230267,0.002495974998565005,-44.37551541026195,step_tau2304,0.017197839656173927,group,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.002926482771138891,0.0031767072637837544,8.550349078169495,step_tau2304,0.017197839656173927,group,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,0
0.002504818961791151,0.0013564935183771418,-45.84464829317893,step_tau2304,0.017197839656173927,group,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.007265129575917493,0.006755165865492078,-7.019333999435418,step_tau2304,0.017281227255499552,group,100,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0037480705220761528,0.002681639649426768,-28.45279634863064,step_tau2304,0.017281227255499552,group,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.003248313740665229,0.0023984812750156986,-26.16226551673827,step_tau2304,0.017281227255499552,group,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0056693997340904675,0.004159701042243721,-26.62889834295562,step_tau2304,0.017281227255499552,group,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.004934623402238123,0.005526910140075683,12.002673548885735,step_tau2304,0.017281227255499552,group,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,0
0.0013816404339982303,0.0018864586420135046,36.537596583969176,step_tau2304,0.017281227255499552,group,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,0
0.005612615040270773,0.004975210598465076,-11.356639235584321,step_tau2304,0.029671251409866886,group,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.004701998914275349,0.002859014250577009,-39.19576965666681,step_tau2304,0.029671251409866886,group,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.0038535563963712593,0.0023834240145609964,-38.150016000664436,step_tau2304,0.029671251409866886,group,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.008173606778800102,0.005109482370541204,-37.48803302119113,step_tau2304,0.029671251409866886,group,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,1
0.006687305974578527,0.007550247257711826,12.904169278536504,step_tau2304,0.029671251409866886,group,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,0
0.0025579541942073844,0.003693973756447554,44.41125508864634,step_tau2304,0.029671251409866886,group,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3+wsdcon_9+wsdcon_18,probe,0
0.00744534704076948,0.006804777637545025,-8.60362048561073,step_tau2304,0.02170097513237618,group,25,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3,probe3,1
0.003408385839825258,0.002089815756436607,-38.68605684197573,step_tau2304,0.02170097513237618,group,25,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.0031360955249893426,0.002067887632171312,-34.06171413804944,step_tau2304,0.02170097513237618,group,25,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.004487187642230267,0.0022298236731503837,-50.30687702549266,step_tau2304,0.02170097513237618,group,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.002926482771138891,0.003722971031276744,27.216570963371378,step_tau2304,0.02170097513237618,group,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,0
0.002504818961791151,0.001443860562668404,-42.356689856901866,step_tau2304,0.02170097513237618,group,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,1
0.007265129575917493,0.006445270530058442,-11.284850976047645,step_tau2304,0.027782703355789612,group,100,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3,probe3,1
0.0037480705220761528,0.00203358970736175,-45.743024433934806,step_tau2304,0.027782703355789612,group,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.003248313740665229,0.0018820541026093533,-42.0605811856116,step_tau2304,0.027782703355789612,group,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.0056693997340904675,0.0036947041814858993,-34.83076948571109,step_tau2304,0.027782703355789612,group,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.004934623402238123,0.00653177203824509,32.366170745321156,step_tau2304,0.027782703355789612,group,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,0
0.0013816404339982303,0.0025142206686757248,81.97358783138691,step_tau2304,0.027782703355789612,group,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,0
0.005612615040270773,0.004662745381447997,-16.923834113108015,step_tau2304,0.04526798113396155,group,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_3,probe3,1
0.004701998914275349,0.002050368322951045,-56.39368786908708,step_tau2304,0.04526798113396155,group,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_3,probe3,1
0.0038535563963712593,0.001828795910003195,-52.54264575639014,step_tau2304,0.04526798113396155,group,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_3,probe3,1
0.008173606778800102,0.0038944894938208576,-52.352864540511035,step_tau2304,0.04526798113396155,group,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_3,probe3,1
0.006687305974578527,0.009010656030136595,34.74269106857337,step_tau2304,0.04526798113396155,group,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_3,probe3,0
0.0025579541942073844,0.004643595071720853,81.53550529702629,step_tau2304,0.04526798113396155,group,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_3,probe3,0
0.00744534704076948,0.007178238456707099,-3.587590781191785,step_tau2304,0.009049006573220752,group,25,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.003408385839825258,0.0028466835161274893,-16.480009896020633,step_tau2304,0.009049006573220752,group,25,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.0031360955249893426,0.002688478259818436,-14.273074962294963,step_tau2304,0.009049006573220752,group,25,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.004487187642230267,0.003295080654655311,-26.566907440100795,step_tau2304,0.009049006573220752,group,25,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.002926482771138891,0.0026573957125124565,-9.194896388257723,step_tau2304,0.009049006573220752,group,25,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,1
0.002504818961791151,0.0018461142518111139,-26.29749774446809,step_tau2304,0.009049006573220752,group,25,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,1
0.007265129575917493,0.0071506721521665505,-1.5754354076539356,step_tau2304,0.0038786382451976493,group,100,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.0037480705220761528,0.003508718333289843,-6.386010812137188,step_tau2304,0.0038786382451976493,group,100,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.003248313740665229,0.0030575753946817403,-5.871918823470135,step_tau2304,0.0038786382451976493,group,100,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.0056693997340904675,0.005255738974917068,-7.29637666375913,step_tau2304,0.0038786382451976493,group,100,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.004934623402238123,0.004943159745641328,0.17298875126587898,step_tau2304,0.0038786382451976493,group,100,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,0
0.0013816404339982303,0.0014256480210276714,3.1851693064664177,step_tau2304,0.0038786382451976493,group,100,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,0
0.005612615040270773,0.005351764657982828,-4.647573019284801,step_tau2304,0.011871995909505313,group,400,cosine_72000.csv,cosine,Cosine 72k,wsdcon_9,probe9,1
0.004701998914275349,0.003964139865302367,-15.692454686300096,step_tau2304,0.011871995909505313,group,400,wsd_20000_24000.csv,wsd,WSD exp,wsdcon_9,probe9,1
0.0038535563963712593,0.0032653302584781056,-15.264500564908378,step_tau2304,0.011871995909505313,group,400,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_9,probe9,1
0.008173606778800102,0.006871756306122834,-15.927490860630588,step_tau2304,0.011871995909505313,group,400,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9,probe9,1
0.006687305974578527,0.006712074806624597,0.37038580469066495,step_tau2304,0.011871995909505313,group,400,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9,probe9,0
0.0025579541942073844,0.0028323095054398058,10.725575612484107,step_tau2304,0.011871995909505313,group,400,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9,probe9,0
