candidate,heldout_tests,max_kappa,mean_heldout,mean_kappa,mean_shrink,median_heldout,median_rho,train_id,train_label,train_size,wins,worst_heldout
train_size_rho0p5,3,0.023223372610131344,-10.259754290873138,0.015980070091642155,0.9090909090909091,-9.955413106047395,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,5,3,-7.298270139250396
train_size_rho0p5,9,0.02369948086828398,-15.000415203564135,0.015465423094792602,0.8571428571428571,-11.590018761907317,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 9e-5,3,9,-6.299740943499044
train_size_rho0p5,6,0.027028807055968596,-20.685766651248365,0.018097426485435924,0.8888888888888888,-18.358406379658305,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,4,6,-8.285396590360271
train_size_rho0p5,9,0.044935404510232056,-15.837606015925555,0.02865944243388271,0.8571428571428571,-12.547411388961871,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3,9,-1.3644864567528114
train_size_rho0p5,6,0.0372356179553173,-22.201267922580843,0.0246802942342281,0.8888888888888888,-23.074083837967876,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 18e-5,4,6,-4.004111556310253
train_size_rho0p5,6,0.021324563195375765,-8.88755413290857,0.014550609792208702,0.8888888888888888,-7.220150799956022,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5,4,6,-5.625043338241154
train_size_rho0p5,3,0.024330829881002512,-10.742836901617965,0.016779543538934013,0.9090909090909091,-7.73834505331391,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,5,3,-5.6151249304867035
train_size_rho0p5,3,0.024346531631482888,-8.81453688786899,0.01658104626332244,0.9090909090909091,-8.373177936002085,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,5,3,-6.421831319545978
train_size_rho0p5,6,0.029223083132459197,-19.712313502995812,0.01908982647800875,0.8888888888888888,-16.505811960340967,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 9e-5,4,6,-6.99225574208614
train_size_rho0p5,3,0.029935424173547706,-31.045414286826855,0.019894580531818515,0.9090909090909091,-35.05387584402544,0.5,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,5,3,-21.609734277692993
train_size_rho0p5,12,0.018166043580093858,-13.975625338375252,0.013523465202591808,0.8000000000000002,-10.717964151937991,0.5,cosine_72000.csv|wsdcon_18.csv,Cosine + WSD-con 18e-5,2,12,-5.364125851714963
train_size_rho0p5,12,0.016239978713685443,-7.586224518241598,0.01118054787800013,0.8000000000000002,-6.711122081375093,0.5,cosine_72000.csv|wsdcon_3.csv,Cosine + WSD-con 3e-5,2,12,-4.833731325228019
train_size_rho0p5,9,0.020177159386693157,-9.932720705231254,0.014194699899569918,0.8571428571428571,-8.965665200685102,0.5,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,9,-5.58838856121403
train_size_rho0p5,9,0.020647923455749305,-9.427029175213088,0.014247306485792801,0.8571428571428571,-8.975998224736214,0.5,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,9,-5.721486157157541
train_size_rho0p5,6,0.02145986012186861,-10.498703732185705,0.014890729735869144,0.8888888888888888,-10.245535378078841,0.5,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4,6,-6.910060613483326
train_size_rho0p5,12,0.018646168875070368,-11.586600348478463,0.012163681142405266,0.8000000000000002,-9.431930621755058,0.5,cosine_72000.csv|wsdcon_9.csv,Cosine + WSD-con 9e-5,2,12,-5.079849148077709
train_size_rho0p5,9,0.02313841016139568,-16.630293492677872,0.015769921896143454,0.8571428571428571,-13.476096445658147,0.5,cosine_72000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 9e-5 + WSD-con 18e-5,3,9,-7.613337029771117
train_size_rho0p5,12,0.04416580517843065,-17.437379744634306,0.028339052551068184,0.8000000000000002,-16.542907686774633,0.5,cosine_72000.csv|wsdld_20000_24000.csv,Cosine + WSD linear,2,12,-1.5139917527891789
train_size_rho0p5,9,0.02490339995369055,-18.111310985590173,0.017221077166285185,0.8571428571428571,-16.5448113794637,0.5,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 18e-5,3,9,-5.630877759495867
train_size_rho0p5,9,0.018423692518779188,-8.556649157114087,0.012613128751806776,0.8571428571428571,-6.978084342937374,0.5,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD linear + WSD-con 3e-5,3,9,-5.300005578110256
train_size_rho0p5,6,0.022383462433278458,-11.160879188639596,0.015598137148819224,0.8888888888888888,-10.529882346315262,0.5,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4,6,-5.630828895646111
train_size_rho0p5,6,0.022648862283182525,-10.229853618489967,0.015534134533363367,0.8888888888888888,-10.264416570355806,0.5,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4,6,-6.100654004168304
train_size_rho0p5,3,0.023099848990839885,-12.215441340402174,0.015929446654301765,0.9090909090909091,-11.955359570857782,0.5,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,5,3,-9.344359361957899
train_size_rho0p5,9,0.022568234601177708,-15.026545124191854,0.014697768439198575,0.8571428571428571,-11.5040865820904,0.5,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3,9,-6.085375463826715
train_size_rho0p5,6,0.02706781259794842,-21.92274631854845,0.01820494460917334,0.8888888888888888,-19.493695393402543,0.5,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4,6,-10.795081669695206
train_size_rho0p5,15,0.032059781729567555,-13.30141726965157,0.02037643473515419,0.6666666666666666,-8.911773258864086,0.5,wsd_20000_24000.csv,WSD sharp,1,15,-1.664825965113248
train_size_rho0p5,12,0.024877125416722535,-13.423967132407988,0.016960359469265784,0.8000000000000002,-9.09079120486836,0.5,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2,12,-1.7951698187384624
train_size_rho0p5,12,0.017206574037338006,-6.101243115916625,0.011760554192702317,0.8000000000000002,-5.603854846519852,0.5,wsd_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD-con 3e-5,2,12,-1.084384320380627
train_size_rho0p5,9,0.02171254505847156,-7.324430381646282,0.015090692685966495,0.8571428571428571,-6.951458097645724,0.5,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,9,-1.4837666618669698
train_size_rho0p5,9,0.02193348726411233,-6.736081428482683,0.015015721384991068,0.8571428571428571,-6.698163652869649,0.5,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,9,-1.4297017667735834
train_size_rho0p5,6,0.02268153182959721,-6.138758817881754,0.015612063429038236,0.8888888888888888,-5.078798097046694,0.5,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4,6,-1.523001737841534
train_size_rho0p5,12,0.020765039658527138,-10.58699700515817,0.013498279008394126,0.8000000000000002,-7.281366535737699,0.5,wsd_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD-con 9e-5,2,12,-1.1963774918903103
train_size_rho0p5,9,0.026087058845476397,-14.309898310451906,0.01747594765399257,0.8571428571428571,-10.380108369471653,0.5,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,9,-1.711156880651843
train_size_rho0p5,12,0.04226500028698868,-13.46751707402509,0.026957463982565388,0.8000000000000002,-7.9683684651902285,0.5,wsd_20000_24000.csv|wsdld_20000_24000.csv,WSD sharp + WSD linear,2,12,-2.2064947192631412
train_size_rho0p5,9,0.0360832155259567,-15.984865248037774,0.023935022251325655,0.8571428571428571,-7.48755711821143,0.5,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3,9,-2.291045663468827
train_size_rho0p5,9,0.01922122094480039,-6.101284821622017,0.013075915796164904,0.8571428571428571,-5.506907916450077,0.5,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3,9,-1.199780662356864
train_size_rho0p5,6,0.023756234211585667,-6.480061988335502,0.01638944919808506,0.8888888888888888,-4.390476251642611,0.5,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4,6,-1.5906222876945653
train_size_rho0p5,6,0.023781470947778164,-5.52920248920054,0.016200370372678897,0.8888888888888888,-4.739462931435085,0.5,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4,6,-1.5291833413917266
train_size_rho0p5,3,0.024195577006863624,-2.388527487350974,0.016568883166732943,0.9090909090909091,-2.3483914466075007,0.5,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,5,3,-1.6006129471590969
train_size_rho0p5,9,0.027024291527847237,-13.488075313103629,0.01764349770664257,0.8571428571428571,-8.437022520841852,0.5,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 9e-5,3,9,-1.576136842010889
train_size_rho0p5,6,0.029308039330600326,-16.78601296272805,0.019484796121418093,0.8888888888888888,-12.676341945430568,0.5,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4,6,-1.8607444484087576
train_size_rho0p5,15,0.016855625656798698,-11.206196090204555,0.012881488482666986,0.6666666666666666,-8.468573741014184,0.5,wsdcon_18.csv,WSD-con 18e-5,1,15,-1.5544518836964838
train_size_rho0p5,15,0.01521201147061758,-6.141976247378827,0.0106173733820529,0.6666666666666666,-5.701740910810072,0.5,wsdcon_3.csv,WSD-con 3e-5,1,15,-1.0263101049168721
train_size_rho0p5,12,0.018787676531812472,-7.460285128725871,0.0132251341430321,0.8000000000000002,-7.298544023241532,0.5,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2,12,-1.3296243941702146
train_size_rho0p5,12,0.01924128086002032,-7.104576126275261,0.013281679193239027,0.8000000000000002,-7.277666064003634,0.5,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2,12,-1.2831480687207408
train_size_rho0p5,9,0.020664039200691774,-7.433841385806724,0.014344016152059727,0.8571428571428571,-8.51833248261229,0.5,wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,3,9,-1.4219785440338972
train_size_rho0p5,15,0.017176311666961347,-9.141668134637706,0.011397851230206374,0.6666666666666666,-6.874565578561109,0.5,wsdcon_9.csv,WSD-con 9e-5,1,15,-1.0679879778000445
train_size_rho0p5,12,0.02119748409137514,-12.121552349857692,0.014429416184533571,0.8000000000000002,-9.553703088729254,0.5,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2,12,-1.4807237344232282
train_size_rho0p5,15,0.03628052616288001,-14.681960152165841,0.023330824342999296,0.6666666666666666,-11.326536632901785,0.5,wsdld_20000_24000.csv,WSD linear,1,15,-1.950514631796274
train_size_rho0p5,12,0.02370888588408957,-13.800994746089964,0.01648300086348817,0.8000000000000002,-11.164442928891999,0.5,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2,12,-1.8383775242406752
train_size_rho0p5,12,0.017195052356959464,-6.4801278131669475,0.011781484726371897,0.8000000000000002,-6.034588799932622,0.5,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2,12,-1.0895485935748517
train_size_rho0p5,9,0.02154419231156874,-7.932730932869401,0.015020560051101585,0.8571428571428571,-7.256526501725413,0.5,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 18e-5,3,9,-1.4858574771120958
train_size_rho0p5,9,0.021812394996471,-7.341326884257878,0.014965150342041295,0.8571428571428571,-7.660632753432162,0.5,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5,3,9,-1.431097936028114
train_size_rho0p5,6,0.022560439242844642,-7.0908819626598065,0.015562544461529262,0.8888888888888888,-6.071300380776451,0.5,wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4,6,-1.5250720431291276
train_size_rho0p5,12,0.02120304043288808,-11.228678481703469,0.013827668203331388,0.8000000000000002,-8.733977332701299,0.5,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2,12,-1.2319923088866314
train_size_rho0p5,9,0.0254388864591041,-14.816565602705019,0.0171053379229293,0.8571428571428571,-12.224947640401574,0.5,wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD linear + WSD-con 9e-5 + WSD-con 18e-5,3,9,-1.6914725288641796
train_size_rho0p75,15,0.03719273913044338,-16.65834115003499,0.023347634571443527,0.5714285714285714,-14.481577732531981,0.75,cosine_72000.csv,Cosine,1,15,-4.1140407152203124
train_size_rho0p75,12,0.03625103960570178,-16.613021886247374,0.023019076216099898,0.7272727272727272,-12.737902878462865,0.75,cosine_72000.csv|wsd_20000_24000.csv,Cosine + WSD sharp,2,12,-4.322833113436186
train_size_rho0p75,9,0.024642573181916073,-16.90905459370241,0.016743057616953428,0.8000000000000002,-14.352139604766156,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 18e-5,3,9,-5.634516321541927
train_size_rho0p75,9,0.018288652843303475,-8.021626207201816,0.012547959856120618,0.8000000000000002,-6.508186840949881,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD-con 3e-5,3,9,-5.274416238591961
train_size_rho0p75,6,0.02136991148469613,-9.757446751063345,0.014845805220484766,0.8421052631578947,-8.281180872089994,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,4,6,-5.636564352275009
train_size_rho0p75,6,0.021575402507067798,-8.903632705671223,0.014766157672645788,0.8421052631578947,-8.39766527463819,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,4,6,-5.897238773986258
train_size_rho0p75,3,0.022213660757516938,-9.813678017356802,0.015285284435483798,0.8695652173913043,-9.522569057958064,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,5,3,-6.980954046239496
train_size_rho0p75,9,0.022119515477065053,-14.236802725985601,0.014434394888473095,0.8000000000000002,-11.355203911145672,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD-con 9e-5,3,9,-6.000345445981859
train_size_rho0p75,6,0.025606238263549196,-19.94195975026699,0.017144930354623503,0.8421052631578947,-17.724825675130447,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,4,6,-7.849323085604443
train_size_rho0p75,9,0.04193971087621659,-16.757406683677708,0.02674881293829053,0.8000000000000002,-11.710917296364354,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv,Cosine + WSD sharp + WSD linear,3,9,-2.5529409037836515
train_size_rho0p75,6,0.03527584858924797,-22.246032337328824,0.023381331379795037,0.8421052631578947,-22.904820987256457,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 18e-5,4,6,-4.4631863737582105
train_size_rho0p75,6,0.020202217764040197,-8.572329883247054,0.013784788224197717,0.8421052631578947,-6.914509732659568,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5,4,6,-5.562328078991408
train_size_rho0p75,3,0.023272967712263275,-10.45454612187754,0.01604999816767601,0.8695652173913043,-7.5919498415350395,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,5,3,-5.625245481671337
train_size_rho0p75,3,0.023287986777940153,-8.629083977894151,0.01586013120839538,0.8695652173913043,-8.009126721394189,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,5,3,-6.221764882384662
train_size_rho0p75,6,0.02768502612548766,-19.20995618864686,0.018085098768639868,0.8421052631578947,-16.358426818755323,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD sharp + WSD linear + WSD-con 9e-5,4,6,-6.814049146036272
train_size_rho0p75,3,0.02863388399208911,-30.439119744694125,0.019029598769565535,0.8695652173913043,-34.24467211132981,0.75,cosine_72000.csv|wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD sharp + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,5,3,-21.360091762295184
train_size_rho0p75,12,0.016514585072812598,-12.948402860601085,0.01229405927508346,0.7272727272727272,-9.743603774488912,0.75,cosine_72000.csv|wsdcon_18.csv,Cosine + WSD-con 18e-5,2,12,-5.257221843787397
train_size_rho0p75,12,0.014763617012441313,-6.961145149966955,0.010164134434545571,0.7272727272727272,-6.101020073977242,0.75,cosine_72000.csv|wsdcon_3.csv,Cosine + WSD-con 3e-5,2,12,-4.419652994698787
train_size_rho0p75,9,0.018832015427580284,-9.321211553482279,0.013248386572931927,0.8000000000000002,-8.367954187306292,0.75,cosine_72000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 18e-5,3,9,-5.5113928846324605
train_size_rho0p75,9,0.01927139522536602,-8.841310533047142,0.013297486053406615,0.8000000000000002,-8.377598343087367,0.75,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5,3,9,-5.460640978730313
train_size_rho0p75,6,0.020330393799665,-9.946140377860145,0.014107007118191822,0.8421052631578947,-9.706296673969405,0.75,cosine_72000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4,6,-6.546373212773604
train_size_rho0p75,12,0.016951062613700336,-10.652556469754726,0.011057891947641152,0.7272727272727272,-8.649350873588162,0.75,cosine_72000.csv|wsdcon_9.csv,Cosine + WSD-con 9e-5,2,12,-4.618044680070776
train_size_rho0p75,9,0.021595849483969302,-15.734980720885968,0.01471859376973389,0.8000000000000002,-12.577690015947695,0.75,cosine_72000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD-con 9e-5 + WSD-con 18e-5,3,9,-7.105781227786235
train_size_rho0p75,12,0.0401507319803915,-17.733011350436904,0.02576277504642562,0.7272727272727272,-15.958327635352825,0.75,cosine_72000.csv|wsdld_20000_24000.csv,Cosine + WSD linear,2,12,-3.012051160960749
train_size_rho0p75,9,0.02324317329011118,-17.26546733678817,0.01607300535519951,0.8000000000000002,-15.441823954166233,0.75,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 18e-5,3,9,-5.613724436622569
train_size_rho0p75,9,0.017195446350860576,-8.06321366780513,0.011772253501686323,0.8000000000000002,-6.512878720075054,0.75,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,Cosine + WSD linear + WSD-con 3e-5,3,9,-5.058188176872191
train_size_rho0p75,6,0.021205385463105908,-10.65872615908651,0.014777182562039262,0.8421052631578947,-9.97567801229884,0.75,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4,6,-5.631742617264946
train_size_rho0p75,6,0.021456816899857126,-9.799689332203014,0.01471654850529161,0.8421052631578947,-9.781112686420052,0.75,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4,6,-5.874767397672143
train_size_rho0p75,3,0.022095507730368585,-11.684335195167312,0.015236862017158211,0.8695652173913043,-11.435561328646482,0.75,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,5,3,-8.938082867959807
train_size_rho0p75,9,0.021063685627765866,-14.208999121951855,0.013717917209918674,0.8000000000000002,-10.977687561698968,0.75,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv,Cosine + WSD linear + WSD-con 9e-5,3,9,-5.80027099828756
train_size_rho0p75,6,0.025643190882266926,-21.119002594427243,0.017246789629743162,0.8421052631578947,-18.804286629786116,0.75,cosine_72000.csv|wsdld_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,Cosine + WSD linear + WSD-con 9e-5 + WSD-con 18e-5,4,6,-10.22691947655332
train_size_rho0p75,15,0.027479812911057902,-12.164323740645262,0.017465515487275023,0.5714285714285714,-8.076942214677796,0.75,wsd_20000_24000.csv,WSD sharp,1,15,-1.4269936843826492
train_size_rho0p75,12,0.02261556856065685,-12.5414691473678,0.015418508608423436,0.7272727272727272,-8.264355640789283,0.75,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2,12,-1.6319725624894366
train_size_rho0p75,12,0.015642340033943644,-5.61719947846271,0.010691412902456654,0.7272727272727272,-5.295934106495026,0.75,wsd_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD-con 3e-5,2,12,-0.9858039276187669
train_size_rho0p75,9,0.020265042054573457,-6.896315672501902,0.014084646506902063,0.8000000000000002,-6.488027557802878,0.75,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 18e-5,3,9,-1.3848488844091622
train_size_rho0p75,9,0.020471254779838178,-6.36680447036656,0.014014673292658328,0.8000000000000002,-6.251619409345244,0.75,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5,3,9,-1.3343883156555103
train_size_rho0p75,6,0.021487766996460517,-5.816367795550483,0.014790375880141489,0.8421052631578947,-4.813597575137024,0.75,wsd_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,4,6,-1.4428437516393555
train_size_rho0p75,12,0.018877308780479215,-9.775197872981614,0.01227116273490375,0.7272727272727272,-6.619424123397444,0.75,wsd_20000_24000.csv|wsdcon_9.csv,WSD sharp + WSD-con 9e-5,2,12,-1.0876159017186526
train_size_rho0p75,9,0.024347921589111306,-13.621946787200251,0.016310884477059737,0.8000000000000002,-9.688101144840388,0.75,wsd_20000_24000.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD-con 9e-5 + WSD-con 18e-5,3,9,-1.5970797552752214
train_size_rho0p75,12,0.03842272753362607,-13.85878036906093,0.024506785438695805,0.7272727272727272,-8.736847135571114,0.75,wsd_20000_24000.csv|wsdld_20000_24000.csv,WSD sharp + WSD linear,2,12,-2.0059042902392132
train_size_rho0p75,9,0.03367766782422626,-15.843934332077854,0.022339354101237285,0.8000000000000002,-8.012048746691269,0.75,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 18e-5,3,9,-2.138309285904061
train_size_rho0p75,9,0.017939806215147035,-5.77933739333334,0.012204188076420578,0.8000000000000002,-5.435344282853216,0.75,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv,WSD sharp + WSD linear + WSD-con 3e-5,3,9,-1.1197952848662873
train_size_rho0p75,6,0.02250590609518642,-6.235493939449739,0.015526846608712161,0.8421052631578947,-4.316072754337314,0.75,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 18e-5,4,6,-1.506905325184349
train_size_rho0p75,6,0.022529814582105626,-5.349357336194216,0.015347719300432638,0.8421052631578947,-4.540415187806129,0.75,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5,4,6,-1.4487000076343626
train_size_rho0p75,3,0.023143595397869553,-2.2864269247081404,0.015848496942092383,0.8695652173913043,-2.2462874706679736,0.75,wsd_20000_24000.csv|wsdld_20000_24000.csv|wsdcon_3.csv|wsdcon_9.csv|wsdcon_18.csv,WSD sharp + WSD linear + WSD-con 3e-5 + WSD-con 9e-5 + WSD-con 18e-5,5,3,-1.531021079891115
