base_kappa,candidate,kappa,pooled_retention,rho,scale,selected_lambda,shrink,train_id,train_label,train_size
0.017799835881955443,train_size_rho0p35,0.015148796495281228,0.33135870043169513,0.35,100,0.015,0.851063829787234,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.017799835881955443,train_size_rho0p5,0.014239868705564354,0.33135870043169513,0.5,100,0.015,0.8,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.017799835881955443,train_size_rho0p75,0.012945335186876687,0.33135870043169513,0.75,100,0.015,0.7272727272727273,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.017799835881955443,train_size_rho1p0,0.01186655725463696,0.33135870043169513,1.0,100,0.015,0.6666666666666666,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.017799835881955443,train_selected_rho,0.013433838401475807,0.33135870043169513,0.65,100,0.015,0.7547169811320755,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.031096406770903168,none,0.031096406770903168,0.3290163786478059,0.0,400,0.015,1.0,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.031096406770903168,constant_0p85,0.02643194575526769,0.3290163786478059,0.0,400,0.015,0.85,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.031096406770903168,train_size_rho0p25,0.027641250463025038,0.3290163786478059,0.25,400,0.015,0.8888888888888888,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.031096406770903168,train_size_rho0p35,0.026465027039066526,0.3290163786478059,0.35,400,0.015,0.851063829787234,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.031096406770903168,train_size_rho0p5,0.024877125416722535,0.3290163786478059,0.5,400,0.015,0.8,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.031096406770903168,train_size_rho0p75,0.02261556856065685,0.3290163786478059,0.75,400,0.015,0.7272727272727273,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.031096406770903168,train_size_rho1p0,0.020730937847268777,0.3290163786478059,1.0,400,0.015,0.6666666666666666,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.031096406770903168,train_selected_rho,0.02346898624219107,0.3290163786478059,0.65,400,0.015,0.7547169811320755,wsd_20000_24000.csv|wsdcon_18.csv,WSD sharp + WSD-con 18e-5,2
0.008925020180668231,none,0.008925020180668231,0.19066554221787774,0.0,25,0.01,1.0,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.008925020180668231,constant_0p85,0.007586267153567996,0.19066554221787774,0.0,25,0.01,0.85,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.008925020180668231,train_size_rho0p25,0.007933351271705094,0.19066554221787774,0.25,25,0.01,0.8888888888888888,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.008925020180668231,train_size_rho0p35,0.007595761855887856,0.19066554221787774,0.35,25,0.01,0.851063829787234,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.008925020180668231,train_size_rho0p5,0.007140016144534585,0.19066554221787774,0.5,25,0.01,0.8,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.008925020180668231,train_size_rho0p75,0.006490923767758713,0.19066554221787774,0.75,25,0.01,0.7272727272727273,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.008925020180668231,train_size_rho1p0,0.005950013453778821,0.19066554221787774,1.0,25,0.01,0.6666666666666666,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.008925020180668231,train_selected_rho,0.008925020180668231,0.19066554221787774,0.0,25,0.01,1.0,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.013761732097027054,none,0.013761732097027054,0.21049832862881596,0.0,100,0.01,1.0,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.013761732097027054,constant_0p85,0.011697472282472995,0.21049832862881596,0.0,100,0.01,0.85,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.013761732097027054,train_size_rho0p25,0.012232650752912936,0.21049832862881596,0.25,100,0.01,0.8888888888888888,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.013761732097027054,train_size_rho0p35,0.011712112423001748,0.21049832862881596,0.35,100,0.01,0.851063829787234,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.013761732097027054,train_size_rho0p5,0.011009385677621643,0.21049832862881596,0.5,100,0.01,0.8,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.013761732097027054,train_size_rho0p75,0.010008532434201493,0.21049832862881596,0.75,100,0.01,0.7272727272727273,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.013761732097027054,train_size_rho1p0,0.009174488064684702,0.21049832862881596,1.0,100,0.01,0.6666666666666666,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.013761732097027054,train_selected_rho,0.013761732097027054,0.21049832862881596,0.0,100,0.01,1.0,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.02149381544619933,none,0.02149381544619933,0.21037899665027576,0.0,400,0.01,1.0,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.02149381544619933,constant_0p85,0.01826974312926943,0.21037899665027576,0.0,400,0.01,0.85,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.02149381544619933,train_size_rho0p25,0.019105613729954958,0.21037899665027576,0.25,400,0.01,0.8888888888888888,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.02149381544619933,train_size_rho0p35,0.01829260889038241,0.21037899665027576,0.35,400,0.01,0.851063829787234,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.02149381544619933,train_size_rho0p5,0.017195052356959464,0.21037899665027576,0.5,400,0.01,0.8,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.02149381544619933,train_size_rho0p75,0.01563186577905406,0.21037899665027576,0.75,400,0.01,0.7272727272727273,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.02149381544619933,train_size_rho1p0,0.01432921029746622,0.21037899665027576,1.0,400,0.01,0.6666666666666666,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.02149381544619933,train_selected_rho,0.02149381544619933,0.21037899665027576,0.0,400,0.01,1.0,wsdld_20000_24000.csv|wsdcon_3.csv,WSD linear + WSD-con 3e-5,2
0.010091845635965331,none,0.010091845635965331,0.39648745088215337,0.0,25,0.01,1.0,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.010091845635965331,constant_0p85,0.00857806879057053,0.39648745088215337,0.0,25,0.01,0.85,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.010091845635965331,train_size_rho0p25,0.008970529454191405,0.39648745088215337,0.25,25,0.01,0.8888888888888888,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.010091845635965331,train_size_rho0p35,0.008588804796566239,0.39648745088215337,0.35,25,0.01,0.851063829787234,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.010091845635965331,train_size_rho0p5,0.008073476508772265,0.39648745088215337,0.5,25,0.01,0.8,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.010091845635965331,train_size_rho0p75,0.007339524098883878,0.39648745088215337,0.75,25,0.01,0.7272727272727273,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.010091845635965331,train_size_rho1p0,0.0067278970906435535,0.39648745088215337,1.0,25,0.01,0.6666666666666666,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.010091845635965331,train_selected_rho,0.007616487272426665,0.39648745088215337,0.65,25,0.01,0.7547169811320755,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.015258109585417273,none,0.015258109585417273,0.43084474242044973,0.0,100,0.01,1.0,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.015258109585417273,constant_0p85,0.012969393147604681,0.43084474242044973,0.0,100,0.01,0.85,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.015258109585417273,train_size_rho0p25,0.013562764075926464,0.43084474242044973,0.25,100,0.01,0.8888888888888888,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.015258109585417273,train_size_rho0p35,0.01298562517907853,0.43084474242044973,0.35,100,0.01,0.851063829787234,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.015258109585417273,train_size_rho0p5,0.012206487668333819,0.43084474242044973,0.5,100,0.01,0.8,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.015258109585417273,train_size_rho0p75,0.011096806971212562,0.43084474242044973,0.75,100,0.01,0.7272727272727273,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.015258109585417273,train_size_rho1p0,0.010172073056944848,0.43084474242044973,1.0,100,0.01,0.6666666666666666,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.015258109585417273,train_selected_rho,0.011515554404088508,0.43084474242044973,0.65,100,0.01,0.7547169811320755,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.026503800541110095,none,0.026503800541110095,0.4291302197991336,0.0,400,0.01,1.0,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.026503800541110095,constant_0p85,0.02252823045994358,0.4291302197991336,0.0,400,0.01,0.85,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.026503800541110095,train_size_rho0p25,0.023558933814320084,0.4291302197991336,0.25,400,0.01,0.8888888888888888,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.026503800541110095,train_size_rho0p35,0.022556425992434122,0.4291302197991336,0.35,400,0.01,0.851063829787234,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.026503800541110095,train_size_rho0p5,0.02120304043288808,0.4291302197991336,0.5,400,0.01,0.8,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.026503800541110095,train_size_rho0p75,0.019275491302625524,0.4291302197991336,0.75,400,0.01,0.7272727272727273,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.026503800541110095,train_size_rho1p0,0.017669200360740062,0.4291302197991336,1.0,400,0.01,0.6666666666666666,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.026503800541110095,train_selected_rho,0.02000286833291328,0.4291302197991336,0.65,400,0.01,0.7547169811320755,wsdld_20000_24000.csv|wsdcon_9.csv,WSD linear + WSD-con 9e-5,2
0.015059040597447207,none,0.015059040597447207,0.37298756130366356,0.0,25,0.01,1.0,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.015059040597447207,constant_0p85,0.012800184507830126,0.37298756130366356,0.0,25,0.01,0.85,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.015059040597447207,train_size_rho0p25,0.013385813864397517,0.37298756130366356,0.25,25,0.01,0.8888888888888888,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.015059040597447207,train_size_rho0p35,0.012816204763784858,0.37298756130366356,0.35,25,0.01,0.851063829787234,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.015059040597447207,train_size_rho0p5,0.012047232477957767,0.37298756130366356,0.5,25,0.01,0.8,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.015059040597447207,train_size_rho0p75,0.010952029525416152,0.37298756130366356,0.75,25,0.01,0.7272727272727273,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.015059040597447207,train_size_rho1p0,0.010039360398298138,0.37298756130366356,1.0,25,0.01,0.6666666666666666,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.015059040597447207,train_selected_rho,0.012047232477957767,0.37298756130366356,0.5,25,0.01,0.8,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.017116105285521474,none,0.017116105285521474,0.3894712081679725,0.0,100,0.01,1.0,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.017116105285521474,constant_0p85,0.014548689492693253,0.3894712081679725,0.0,100,0.01,0.85,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.017116105285521474,train_size_rho0p25,0.015214315809352421,0.3894712081679725,0.25,100,0.01,0.8888888888888888,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.017116105285521474,train_size_rho0p35,0.014566898115337425,0.3894712081679725,0.35,100,0.01,0.851063829787234,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.017116105285521474,train_size_rho0p5,0.01369288422841718,0.3894712081679725,0.5,100,0.01,0.8,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.017116105285521474,train_size_rho0p75,0.012448076571288345,0.3894712081679725,0.75,100,0.01,0.7272727272727273,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.017116105285521474,train_size_rho1p0,0.011410736857014315,0.3894712081679725,1.0,100,0.01,0.6666666666666666,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.017116105285521474,train_selected_rho,0.01369288422841718,0.3894712081679725,0.5,100,0.01,0.8,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.029636107355111962,none,0.029636107355111962,0.3851745196282201,0.0,400,0.01,1.0,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.029636107355111962,constant_0p85,0.025190691251845167,0.3851745196282201,0.0,400,0.01,0.85,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.029636107355111962,train_size_rho0p25,0.0263432065378773,0.3851745196282201,0.25,400,0.01,0.8888888888888888,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.029636107355111962,train_size_rho0p35,0.025222219025627202,0.3851745196282201,0.35,400,0.01,0.851063829787234,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.029636107355111962,train_size_rho0p5,0.02370888588408957,0.3851745196282201,0.5,400,0.01,0.8,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.029636107355111962,train_size_rho0p75,0.02155353262189961,0.3851745196282201,0.75,400,0.01,0.7272727272727273,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.029636107355111962,train_size_rho1p0,0.019757404903407973,0.3851745196282201,1.0,400,0.01,0.6666666666666666,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.029636107355111962,train_selected_rho,0.02370888588408957,0.3851745196282201,0.5,400,0.01,0.8,wsdld_20000_24000.csv|wsdcon_18.csv,WSD linear + WSD-con 18e-5,2
0.010510887238672042,none,0.010510887238672042,0.30519314318168517,0.0,25,0.03,1.0,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.010510887238672042,constant_0p85,0.008934254152871236,0.30519314318168517,0.0,25,0.03,0.85,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.010510887238672042,train_size_rho0p25,0.009343010878819592,0.30519314318168517,0.25,25,0.03,0.8888888888888888,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.010510887238672042,train_size_rho0p35,0.008945435947805993,0.30519314318168517,0.35,25,0.03,0.851063829787234,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.010510887238672042,train_size_rho0p5,0.008408709790937633,0.30519314318168517,0.5,25,0.03,0.8,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.010510887238672042,train_size_rho0p75,0.0076442816281251215,0.30519314318168517,0.75,25,0.03,0.7272727272727273,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.010510887238672042,train_size_rho1p0,0.007007258159114694,0.30519314318168517,1.0,25,0.03,0.6666666666666666,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.010510887238672042,train_selected_rho,0.010010368798735278,0.30519314318168517,0.1,25,0.03,0.9523809523809523,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.015243808660948904,none,0.015243808660948904,0.32599190185488136,0.0,100,0.03,1.0,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.015243808660948904,constant_0p85,0.012957237361806569,0.32599190185488136,0.0,100,0.03,0.85,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.015243808660948904,train_size_rho0p25,0.013550052143065691,0.32599190185488136,0.25,100,0.03,0.8888888888888888,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.015243808660948904,train_size_rho0p35,0.012973454179530983,0.32599190185488136,0.35,100,0.03,0.851063829787234,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.015243808660948904,train_size_rho0p5,0.012195046928759124,0.32599190185488136,0.5,100,0.03,0.8,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.015243808660948904,train_size_rho0p75,0.01108640629887193,0.32599190185488136,0.75,100,0.03,0.7272727272727273,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.015243808660948904,train_size_rho1p0,0.010162539107299268,0.32599190185488136,1.0,100,0.03,0.6666666666666666,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.015243808660948904,train_selected_rho,0.014517913010427527,0.32599190185488136,0.1,100,0.03,0.9523809523809523,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.024051601075025394,none,0.024051601075025394,0.32599190185488136,0.0,400,0.03,1.0,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.024051601075025394,constant_0p85,0.020443860913771584,0.32599190185488136,0.0,400,0.03,0.85,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.024051601075025394,train_size_rho0p25,0.021379200955578128,0.32599190185488136,0.25,400,0.03,0.8888888888888888,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.024051601075025394,train_size_rho0p35,0.020469447723425866,0.32599190185488136,0.35,400,0.03,0.851063829787234,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.024051601075025394,train_size_rho0p5,0.01924128086002032,0.32599190185488136,0.5,400,0.03,0.8,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.024051601075025394,train_size_rho0p75,0.01749207350910938,0.32599190185488136,0.75,400,0.03,0.7272727272727273,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.024051601075025394,train_size_rho1p0,0.016034400716683595,0.32599190185488136,1.0,400,0.03,0.6666666666666666,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.024051601075025394,train_selected_rho,0.02290628673811942,0.32599190185488136,0.1,400,0.03,0.9523809523809523,wsdcon_3.csv|wsdcon_9.csv,WSD-con 3e-5 + WSD-con 9e-5,2
0.01089159732815749,none,0.01089159732815749,0.2724011377425929,0.0,25,0.03,1.0,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.01089159732815749,constant_0p85,0.009257857728933866,0.2724011377425929,0.0,25,0.03,0.85,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.01089159732815749,train_size_rho0p25,0.009681419847251101,0.2724011377425929,0.25,25,0.03,0.8888888888888888,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.01089159732815749,train_size_rho0p35,0.00926944453460212,0.2724011377425929,0.35,25,0.03,0.851063829787234,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.01089159732815749,train_size_rho0p5,0.008713277862525992,0.2724011377425929,0.5,25,0.03,0.8,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.01089159732815749,train_size_rho0p75,0.007921161693205447,0.2724011377425929,0.75,25,0.03,0.7272727272727273,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.01089159732815749,train_size_rho1p0,0.007261064885438326,0.2724011377425929,1.0,25,0.03,0.6666666666666666,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.01089159732815749,train_selected_rho,0.01089159732815749,0.2724011377425929,0.0,25,0.03,1.0,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.015218060043447295,none,0.015218060043447295,0.29061154351293444,0.0,100,0.03,1.0,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.015218060043447295,constant_0p85,0.0129353510369302,0.29061154351293444,0.0,100,0.03,0.85,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.015218060043447295,train_size_rho0p25,0.013527164483064262,0.29061154351293444,0.25,100,0.03,0.8888888888888888,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.015218060043447295,train_size_rho0p35,0.012951540462508336,0.29061154351293444,0.35,100,0.03,0.851063829787234,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.015218060043447295,train_size_rho0p5,0.012174448034757836,0.29061154351293444,0.5,100,0.03,0.8,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.015218060043447295,train_size_rho0p75,0.011067680031598033,0.29061154351293444,0.75,100,0.03,0.7272727272727273,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.015218060043447295,train_size_rho1p0,0.010145373362298196,0.29061154351293444,1.0,100,0.03,0.6666666666666666,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.015218060043447295,train_selected_rho,0.015218060043447295,0.29061154351293444,0.0,100,0.03,1.0,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.023484595664765587,none,0.023484595664765587,0.29061154351293444,0.0,400,0.03,1.0,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.023484595664765587,constant_0p85,0.019961906315050747,0.29061154351293444,0.0,400,0.03,0.85,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.023484595664765587,train_size_rho0p25,0.0208751961464583,0.29061154351293444,0.25,400,0.03,0.8888888888888888,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.023484595664765587,train_size_rho0p35,0.019986889927460075,0.29061154351293444,0.35,400,0.03,0.851063829787234,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.023484595664765587,train_size_rho0p5,0.018787676531812472,0.29061154351293444,0.5,400,0.03,0.8,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.023484595664765587,train_size_rho0p75,0.017079705938011336,0.29061154351293444,0.75,400,0.03,0.7272727272727273,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.023484595664765587,train_size_rho1p0,0.015656397109843723,0.29061154351293444,1.0,400,0.03,0.6666666666666666,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.023484595664765587,train_selected_rho,0.023484595664765587,0.29061154351293444,0.0,400,0.03,1.0,wsdcon_3.csv|wsdcon_18.csv,WSD-con 3e-5 + WSD-con 18e-5,2
0.012129325199128784,none,0.012129325199128784,0.549223798611966,0.0,25,0.025,1.0,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.012129325199128784,constant_0p85,0.010309926419259466,0.549223798611966,0.0,25,0.025,0.85,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.012129325199128784,train_size_rho0p25,0.010781622399225586,0.549223798611966,0.25,25,0.025,0.8888888888888888,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.012129325199128784,train_size_rho0p35,0.010322829956705349,0.549223798611966,0.35,25,0.025,0.851063829787234,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.012129325199128784,train_size_rho0p5,0.009703460159303028,0.549223798611966,0.5,25,0.025,0.8,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.012129325199128784,train_size_rho0p75,0.008821327417548206,0.549223798611966,0.75,25,0.025,0.7272727272727273,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.012129325199128784,train_size_rho1p0,0.008086216799419189,0.549223798611966,1.0,25,0.025,0.6666666666666666,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.012129325199128784,train_selected_rho,0.011551738284884556,0.549223798611966,0.1,25,0.025,0.9523809523809523,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.015484130378653182,none,0.015484130378653182,0.5866469635024809,0.0,100,0.025,1.0,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
0.015484130378653182,constant_0p85,0.013161510821855205,0.5866469635024809,0.0,100,0.025,0.85,wsdcon_9.csv|wsdcon_18.csv,WSD-con 9e-5 + WSD-con 18e-5,2
