base_mae,delta_pct,description,drop_norm,effective_drop_count,kappa_abs_error,kappa_error,kappa_hat,kappa_ratio_to_star,kappa_star_l2,kappa_star_mae,lambda,oracle_l2_delta_pct,oracle_mae_delta_pct,phi_l1,phi_l2,phi_max,q2,role,scale,source_projected_kappa,source_raw_kappa,source_retention_projected,source_retention_raw,support_projection,target_curve,target_label,variant
0.004934623402238123,-9.84063447280501,"cosine residual, MPL-LD projected, no target a_s multiplier",0.7,1.0,0.01006552849014183,0.01006552849014183,0.03271892621544682,1.4443275402743725,0.022653397725304992,0.03035731524394205,18.05070782708191,-9.366160567558456,-10.951829360361998,0.03420552430925236,1.2000559578988783,0.7,1.0,recommended_kappa_no_a,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_9.csv,WSD-con 9e-5,projected_cosine_kappa
0.004934623402238123,-9.843911916094106,current effective coefficient a_s * kappa_cos,0.7,1.0,0.010060800321613588,0.010060800321613588,0.03271419804691858,1.4441188224217316,0.022653397725304992,0.03035731524394205,18.05070782708191,-9.366160567558456,-10.951829360361998,0.03420552430925236,1.2000559578988783,0.7,1.0,current_effective_amplitude,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_9.csv,WSD-con 9e-5,current_effective_a_times_kappa
0.004934623402238123,-10.443359457968548,sqrt(total positive LR drop / peak LR) * kappa_cos,0.7,1.0,0.004721219950277206,0.004721219950277206,0.027374617675582198,1.2084111181698525,0.022653397725304992,0.03035731524394205,18.05070782708191,-9.366160567558456,-10.951829360361998,0.03420552430925236,1.2000559578988783,0.7,1.0,schedule_informed_candidate,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_9.csv,WSD-con 9e-5,sqrt_drop_projected_kappa
0.004934623402238123,-9.429142542682767,(total positive LR drop / peak LR) * kappa_cos,0.7,1.0,0.00024985062550778384,0.00024985062550778384,0.022903248350812776,1.0110292781920607,0.022653397725304992,0.03035731524394205,18.05070782708191,-9.366160567558456,-10.951829360361998,0.03420552430925236,1.2000559578988783,0.7,1.0,stronger_schedule_scaling,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_9.csv,WSD-con 9e-5,drop_projected_kappa
0.004934623402238123,604.5526910805731,cosine residual without MPL-LD projection,0.7,1.0,0.896413492358226,0.896413492358226,0.9190668900835309,40.57081861308985,0.022653397725304992,0.03035731524394205,18.05070782708191,-9.366160567558456,-10.951829360361998,0.03420552430925236,1.2000559578988783,0.7,1.0,negative_control_no_nuisance_projection,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_9.csv,WSD-con 9e-5,raw_cosine_no_projection
0.0013816404339982303,-12.796317018468894,"cosine residual, MPL-LD projected, no target a_s multiplier",0.3999999999999999,1.0,0.01099723550863433,0.01099723550863433,0.03271892621544682,1.506278984314297,0.021721690706812492,0.03021375605105198,18.05070782708191,-11.941880993122222,-13.494669299176032,0.010785503104951183,0.5322817702567572,0.3999999999999999,1.0,recommended_kappa_no_a,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,projected_cosine_kappa
0.0013816404339982303,-12.798603668230202,current effective coefficient a_s * kappa_cos,0.3999999999999999,1.0,0.010992507340106088,0.010992507340106088,0.03271419804691858,1.5060613139408412,0.021721690706812492,0.03021375605105198,18.05070782708191,-11.941880993122222,-13.494669299176032,0.010785503104951183,0.5322817702567572,0.3999999999999999,1.0,current_effective_amplitude,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,current_effective_a_times_kappa
0.0013816404339982303,-11.744586585094673,sqrt(total positive LR drop / peak LR) * kappa_cos,0.3999999999999999,1.0,0.001028424819651489,-0.001028424819651489,0.020693265887161003,0.9526544764156435,0.021721690706812492,0.03021375605105198,18.05070782708191,-11.941880993122222,-13.494669299176032,0.010785503104951183,0.5322817702567572,0.3999999999999999,1.0,schedule_informed_candidate,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,sqrt_drop_projected_kappa
0.0013816404339982303,-10.048810324155333,(total positive LR drop / peak LR) * kappa_cos,0.3999999999999999,1.0,0.008634120220633767,-0.008634120220633767,0.013087570486178726,0.6025115937257186,0.021721690706812492,0.03021375605105198,18.05070782708191,-11.941880993122222,-13.494669299176032,0.010785503104951183,0.5322817702567572,0.3999999999999999,1.0,stronger_schedule_scaling,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,drop_projected_kappa
0.0013816404339982303,675.3438668600655,cosine residual without MPL-LD projection,0.3999999999999999,1.0,0.8973451993767184,0.8973451993767184,0.9190668900835309,42.31102000707926,0.021721690706812492,0.03021375605105198,18.05070782708191,-11.941880993122222,-13.494669299176032,0.010785503104951183,0.5322817702567572,0.3999999999999999,1.0,negative_control_no_nuisance_projection,100,0.03271892621544682,0.9190668900835309,0.0011805304133082875,1.0,0.9998554913294798,wsdcon_18.csv,WSD-con 18e-5,raw_cosine_no_projection
0.004701998914275349,-53.36886531535925,"cosine residual, MPL-LD projected, no target a_s multiplier",0.8999424188010641,2842.3242127574727,0.014183355613194351,-0.014183355613194351,0.07881628678987389,0.8474902134384291,0.09299964240306824,0.09794258098412625,9.026941864314445,-57.80539305896686,-58.26930096187066,0.033990442873062555,1.0644529643279668,0.2095724643326435,0.00035182474803951123,recommended_kappa_no_a,400,0.07881628678987389,0.30424476643016135,0.0013593348951861214,1.0,0.8168498168498168,wsd_20000_24000.csv,WSD sharp,projected_cosine_kappa
