estimator,train_curve,train_label,test_curve,test_label,mean_delta_pct,wins,tests,mean_kappa,max_kappa
eb_lco_q75,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_lco_q75,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_lco_q75,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_lco_q75,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,-3.3209813386404865,3,3,0.022958280341788085,0.03
eb_lco_q75,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,-17.865973391882566,3,3,0.022958280341788085,0.03
eb_lco_q75,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,-14.884093748757786,3,3,0.022958280341788085,0.03
eb_lco_q75,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-32.17218953795152,3,3,0.022958280341788085,0.03
eb_lco_q75,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-12.385870348509384,3,3,0.022958280341788085,0.03
eb_lco_q75,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-10.886979307837516,3,3,0.022958280341788085,0.03
eb_lco_q75,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-2.8712665327049893,3,3,0.019964450028968978,0.02833503625923264
eb_lco_q75,wsdcon_9.csv,WSD-con 9e-5,wsd_20000_24000.csv,WSD sharp,-15.44005241312896,3,3,0.019964450028968978,0.02833503625923264
eb_lco_q75,wsdcon_9.csv,WSD-con 9e-5,wsdld_20000_24000.csv,WSD linear,-12.873703510484637,3,3,0.019964450028968978,0.02833503625923264
eb_lco_q75,wsdcon_9.csv,WSD-con 9e-5,wsdcon_3.csv,WSD-con 3e-5,-31.556875373407607,3,3,0.019964450028968978,0.02833503625923264
eb_lco_q75,wsdcon_9.csv,WSD-con 9e-5,wsdcon_9.csv,WSD-con 9e-5,-12.862985769637653,3,3,0.019964450028968978,0.02833503625923264
eb_lco_q75,wsdcon_9.csv,WSD-con 9e-5,wsdcon_18.csv,WSD-con 18e-5,-10.567131895743328,3,3,0.019964450028968978,0.02833503625923264
eb_lco_q75,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,-3.5800217601584436,3,3,0.024396253393942875,0.03
eb_lco_q75,wsdcon_18.csv,WSD-con 18e-5,wsd_20000_24000.csv,WSD sharp,-19.660543589159047,3,3,0.024396253393942875,0.03
eb_lco_q75,wsdcon_18.csv,WSD-con 18e-5,wsdld_20000_24000.csv,WSD linear,-16.163134158754758,3,3,0.024396253393942875,0.03
eb_lco_q75,wsdcon_18.csv,WSD-con 18e-5,wsdcon_3.csv,WSD-con 3e-5,-18.18292322397812,2,3,0.024396253393942875,0.03
eb_lco_q75,wsdcon_18.csv,WSD-con 18e-5,wsdcon_9.csv,WSD-con 9e-5,-3.7009019153461558,2,3,0.024396253393942875,0.03
eb_lco_q75,wsdcon_18.csv,WSD-con 18e-5,wsdcon_18.csv,WSD-con 18e-5,-13.377611075279972,3,3,0.024396253393942875,0.03
eb_lco_trimmed_mean,cosine_72000.csv,Cosine,cosine_72000.csv,Cosine,-0.2187781092584403,3,3,0.0014535420473464821,0.0017185601068812834
eb_lco_trimmed_mean,cosine_72000.csv,Cosine,wsd_20000_24000.csv,WSD sharp,-1.1870578351377836,3,3,0.0014535420473464821,0.0017185601068812834
eb_lco_trimmed_mean,cosine_72000.csv,Cosine,wsdld_20000_24000.csv,WSD linear,-0.9742026024997,3,3,0.0014535420473464821,0.0017185601068812834
eb_lco_trimmed_mean,cosine_72000.csv,Cosine,wsdcon_3.csv,WSD-con 3e-5,-3.5903374076651193,3,3,0.0014535420473464821,0.0017185601068812834
eb_lco_trimmed_mean,cosine_72000.csv,Cosine,wsdcon_9.csv,WSD-con 9e-5,-1.506969241639829,3,3,0.0014535420473464821,0.0017185601068812834
eb_lco_trimmed_mean,cosine_72000.csv,Cosine,wsdcon_18.csv,WSD-con 18e-5,-1.2816589656051702,3,3,0.0014535420473464821,0.0017185601068812834
eb_lco_trimmed_mean,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_lco_trimmed_mean,wsd_20000_24000.csv,WSD sharp,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_lco_trimmed_mean,wsd_20000_24000.csv,WSD sharp,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_lco_trimmed_mean,wsd_20000_24000.csv,WSD sharp,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_lco_trimmed_mean,wsd_20000_24000.csv,WSD sharp,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_lco_trimmed_mean,wsd_20000_24000.csv,WSD sharp,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_lco_trimmed_mean,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,-4.406336042489797,3,3,0.03,0.03
eb_lco_trimmed_mean,wsdld_20000_24000.csv,WSD linear,wsd_20000_24000.csv,WSD sharp,-24.02118920061733,3,3,0.03,0.03
eb_lco_trimmed_mean,wsdld_20000_24000.csv,WSD linear,wsdld_20000_24000.csv,WSD linear,-19.835187837404423,3,3,0.03,0.03
eb_lco_trimmed_mean,wsdld_20000_24000.csv,WSD linear,wsdcon_3.csv,WSD-con 3e-5,-16.23182172240143,2,3,0.03,0.03
eb_lco_trimmed_mean,wsdld_20000_24000.csv,WSD linear,wsdcon_9.csv,WSD-con 9e-5,-0.9772535589153737,1,3,0.03,0.03
eb_lco_trimmed_mean,wsdld_20000_24000.csv,WSD linear,wsdcon_18.csv,WSD-con 18e-5,-10.856849642925122,3,3,0.03,0.03
eb_lco_trimmed_mean,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,-3.3208150780345043,3,3,0.02295720512673626,0.03
eb_lco_trimmed_mean,wsdcon_3.csv,WSD-con 3e-5,wsd_20000_24000.csv,WSD sharp,-17.865041850583797,3,3,0.02295720512673626,0.03
eb_lco_trimmed_mean,wsdcon_3.csv,WSD-con 3e-5,wsdld_20000_24000.csv,WSD linear,-14.88334187761446,3,3,0.02295720512673626,0.03
eb_lco_trimmed_mean,wsdcon_3.csv,WSD-con 3e-5,wsdcon_3.csv,WSD-con 3e-5,-32.17247386611587,3,3,0.02295720512673626,0.03
eb_lco_trimmed_mean,wsdcon_3.csv,WSD-con 3e-5,wsdcon_9.csv,WSD-con 9e-5,-12.386399557433293,3,3,0.02295720512673626,0.03
eb_lco_trimmed_mean,wsdcon_3.csv,WSD-con 3e-5,wsdcon_18.csv,WSD-con 18e-5,-10.886611827147222,3,3,0.02295720512673626,0.03
eb_lco_trimmed_mean,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,-2.870302575430298,3,3,0.019957624468270593,0.028325348945807575
