config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,step_fit_start_step,step_idx,step_max_mode,step_nuisance_lambda,step_response_lambda,step_retention_power,step_rho,step_ridge_tau,wins,worst_delta
4607,14.0,abs_diff_drop,0.5,-22.414685955845687,-1.0300194331324107e-07,0.04072703146500368,-14.034035948638135,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3156224640177
4983,50.0,abs_diff_drop,0.1,-22.414683988585768,-7.633608351364317e-07,0.040727031463730336,-14.034035941786694,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315698521388457
4479,10.0,abs_diff_drop,0.5,-22.414681586513616,-1.3845884341782316e-07,0.04072703146400872,-14.034035940089296,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3155791811976725
4857,30.0,abs_diff_drop,0.2,-22.414678710449035,-2.3284534085996127e-07,0.04072703146448473,-14.034035948601831,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315645511514112
4666,20.0,diff_drop,0.2,-22.41467740423355,4.251711737381986e-07,0.04072703146259038,-14.034035979524418,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315609274564049
4667,20.0,diff_drop,0.2,-22.41467740423355,4.251711737381986e-07,0.04072703146259038,-14.034035979524418,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315609274564049
4699,20.0,neg_diff_drop,0.2,-22.41467740423355,-4.251711737381986e-07,0.04072703146259038,-14.034035979524418,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315609274564049
4536,14.0,diff_drop,0.2,-22.4146762326552,4.3769560833356725e-07,0.040727031459105355,-14.034035990229409,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315606789688777
4537,14.0,diff_drop,0.2,-22.4146762326552,4.3769560833356725e-07,0.040727031459105355,-14.034035990229409,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315606789688777
4569,14.0,neg_diff_drop,0.2,-22.4146762326552,-4.3769560833356725e-07,0.040727031459105355,-14.034035990229409,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315606789688777
3254,7.0,diff_drop,0.1,-22.41467605600169,4.314062486044736e-06,0.04072890407731141,-14.035844055966852,15,15,0,0,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314928004002396
3255,7.0,diff_drop,0.1,-22.41467605600169,4.314062486044736e-06,0.04072890407731141,-14.035844055966852,15,15,0,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314928004002396
3287,7.0,neg_diff_drop,0.1,-22.41467605600169,-4.314062486044736e-06,0.04072890407731141,-14.035844055966852,15,15,0,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314928004002396
5046,80.0,diff_drop,0.1,-22.414675886345684,4.415024412507619e-07,0.040727031465281595,-14.034035961509295,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.31560671004573
5047,80.0,diff_drop,0.1,-22.414675886345684,4.415024412507619e-07,0.040727031465281595,-14.034035961509295,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.31560671004573
5079,80.0,neg_diff_drop,0.1,-22.414675886345684,-4.415024412507619e-07,0.040727031465281595,-14.034035961509295,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.31560671004573
5015,80.0,signed_d2_lr,0.1,-22.414675872229072,-4.4150237278066676e-07,0.040727031465281595,-14.034035934760002,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315606648657168
3319,7.0,abs_diff_drop,0.1,-22.41467424143865,-4.632926011200109e-06,0.040728904074263134,-14.0358424498927,15,15,0,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.312235926398346
4916,50.0,diff_drop,0.1,-22.414668357069463,5.203623764242743e-07,0.04072703146384248,-14.034035966607517,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315591923295694
4917,50.0,diff_drop,0.1,-22.414668357069463,5.203623764242743e-07,0.04072703146384248,-14.034035966607517,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315591923295694
4949,50.0,neg_diff_drop,0.1,-22.414668357069463,-5.203623764242743e-07,0.04072703146384248,-14.034035966607517,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315591923295694
4885,50.0,signed_d2_lr,0.1,-22.414668353071114,-5.201734433742172e-07,0.0407270314638434,-14.034035926181021,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3155919083957235
4859,30.0,abs_diff_drop,0.2,-22.414664976167728,-3.1434121016094774e-07,0.04072703146448473,-14.03403594569631,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315630506665714
3731,30.0,signed_d2_lr,0.05,-22.414664505443675,-4.354222221387984e-06,0.04072890414916414,-14.03584303155716,15,15,0,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314978625418222
4629,20.0,signed_d2_lr,0.1,-22.41466343922354,-3.7346236565166375e-07,0.0407270314621998,-14.034035905174747,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315780212446798
4408,10.0,diff_drop,0.2,-22.414661782144506,5.902155221200586e-07,0.040727031453132535,-14.034036021821661,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.31557792670594
4409,10.0,diff_drop,0.2,-22.414661782144506,5.902155221200586e-07,0.040727031453132535,-14.034036021821661,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.31557792670594
4441,10.0,neg_diff_drop,0.2,-22.414661782144506,-5.902155221200586e-07,0.040727031453132535,-14.034036021821661,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.31557792670594
4538,14.0,diff_drop,0.2,-22.414661631609086,5.908890712503159e-07,0.040727031459105355,-14.03403600264751,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315578232418972
4539,14.0,diff_drop,0.2,-22.414661631609086,5.908890712503159e-07,0.040727031459105355,-14.03403600264751,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315578232418972
4571,14.0,neg_diff_drop,0.2,-22.414661631609086,-5.908890712503159e-07,0.040727031459105355,-14.03403600264751,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315578232418972
5869,30.0,abs_diff_drop,0.03,-22.41465638892702,-1.0349259354850527e-05,0.040737169849235956,-14.055194805343696,15,15,1,1,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.3110177367261215
4918,50.0,diff_drop,0.1,-22.41465099916115,7.024892081727703e-07,0.04072703146384248,-14.03403597009093,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315558162597212
4919,50.0,diff_drop,0.1,-22.41465099916115,7.024892081727703e-07,0.04072703146384248,-14.03403597009093,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315558162597212
4951,50.0,neg_diff_drop,0.1,-22.41465099916115,-7.024892081727703e-07,0.04072703146384248,-14.03403597009093,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315558162597212
4887,50.0,signed_d2_lr,0.1,-22.414650993763356,-7.022341485551933e-07,0.0407270314638434,-14.034035915515265,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315558142482047
4631,20.0,signed_d2_lr,0.1,-22.41464436029597,-5.041741936297462e-07,0.0407270314621998,-14.034035888058904,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.31581235264107
3762,30.0,diff_drop,0.05,-22.414644341094977,4.6239200850320236e-06,0.040728904147525925,-14.035843485981658,15,15,0,0,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314883866824195
3763,30.0,diff_drop,0.05,-22.414644341094977,4.6239200850320236e-06,0.040728904147525925,-14.035843485981658,15,15,0,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314883866824195
3795,30.0,neg_diff_drop,0.05,-22.414644341094977,-4.6239200850320236e-06,0.040728904147525925,-14.035843485981658,15,15,0,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314883866824195
4280,7.0,diff_drop,0.2,-22.41464217149717,7.988925269676606e-07,0.040727031442119706,-14.034036088821711,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315537487598566
4281,7.0,diff_drop,0.2,-22.41464217149717,7.988925269676606e-07,0.040727031442119706,-14.034036088821711,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315537487598566
4313,7.0,neg_diff_drop,0.2,-22.41464217149717,-7.988925269676606e-07,0.040727031442119706,-14.034036088821711,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315537487598566
4410,10.0,diff_drop,0.2,-22.41464212393252,7.967909548620791e-07,0.040727031453132535,-14.034036046133991,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3155392676370266
4411,10.0,diff_drop,0.2,-22.41464212393252,7.967909548620791e-07,0.040727031453132535,-14.034036046133991,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3155392676370266
4443,10.0,neg_diff_drop,0.2,-22.41464212393252,-7.967909548620791e-07,0.040727031453132535,-14.034036046133991,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3155392676370266
4345,7.0,abs_diff_drop,0.2,-22.414641829586287,-8.579483973253626e-07,0.040727031441357586,-14.034035791244525,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315038948845009
4757,30.0,signed_d2_lr,0.1,-22.414640031498017,-8.063569608904661e-07,0.040727031460081754,-14.034035900953977,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315546853432375
4788,30.0,diff_drop,0.1,-22.41463629859118,8.56283120609972e-07,0.040727031459672325,-14.03403598507963,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315529312934465
4789,30.0,diff_drop,0.1,-22.41463629859118,8.56283120609972e-07,0.040727031459672325,-14.03403598507963,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315529312934465
4821,30.0,neg_diff_drop,0.1,-22.41463629859118,-8.56283120609972e-07,0.040727031459672325,-14.03403598507963,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315529312934465
4729,20.0,abs_diff_drop,0.2,-22.414625129537107,-3.4300638040837443e-07,0.040727031462406686,-14.034035936930799,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315545691159352
4014,80.0,diff_drop,0.03,-22.414617874166428,4.905565056783693e-06,0.040728904163460186,-14.035843377328028,15,15,0,0,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314835366250671
4015,80.0,diff_drop,0.03,-22.414617874166428,4.905565056783693e-06,0.040728904163460186,-14.035843377328028,15,15,0,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314835366250671
4047,80.0,neg_diff_drop,0.03,-22.414617874166428,-4.905565056783693e-06,0.040728904163460186,-14.035843377328028,15,15,0,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314835366250671
3124,4.0,diff_drop,0.1,-22.41461786063788,4.973229767936291e-06,0.040728903943712584,-14.035844835513,15,15,1,0,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314774218789021
3125,4.0,diff_drop,0.1,-22.41461786063788,4.973229767936291e-06,0.040728903943712584,-14.035844835513,15,15,1,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314774218789021
3157,4.0,neg_diff_drop,0.1,-22.41461786063788,-4.973229767936291e-06,0.040728903943712584,-14.035844835513,15,15,1,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314774218789021
3983,80.0,signed_d2_lr,0.03,-22.414617717316048,-4.9055642957805034e-06,0.040728904163460186,-14.035843080115018,15,15,0,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314834684158821
4977,50.0,abs_diff_drop,0.05,-22.41461731967964,-2.2618098815373546e-06,0.040727031456333086,-14.03403590969342,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315718422952088
8616,14.0,diff_drop,0.01,-22.41461727271667,0.00027922816034820007,0.04163571006702744,-15.43519082971615,15,15,1,0,3000,8,8,0.03,20.0,0.25,0.2,0.05,15,-6.111351704397339
8617,14.0,diff_drop,0.01,-22.41461727271667,0.00027922816034820007,0.04163571006702744,-15.43519082971615,15,15,1,1,3000,8,8,0.03,20.0,0.25,0.2,0.05,15,-6.111351704397339
8649,14.0,neg_diff_drop,0.01,-22.41461727271667,-0.00027922816034820007,0.04163571006702744,-15.43519082971615,15,15,1,1,3000,8,8,0.03,20.0,0.25,0.2,0.05,15,-6.111351704397339
4282,7.0,diff_drop,0.2,-22.41461565050304,1.0785049114063419e-06,0.040727031442119706,-14.034036138108942,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3154846752990546
4283,7.0,diff_drop,0.2,-22.41461565050304,1.0785049114063419e-06,0.040727031442119706,-14.034036138108942,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3154846752990546
4315,7.0,neg_diff_drop,0.2,-22.41461565050304,-1.0785049114063419e-06,0.040727031442119706,-14.034036138108942,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3154846752990546
4347,7.0,abs_diff_drop,0.2,-22.41461518898558,-1.1582303363892395e-06,0.040727031441357586,-14.034035736598593,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.314811647983931
4759,30.0,signed_d2_lr,0.1,-22.41461275996677,-1.0885818972021293e-06,0.040727031460081754,-14.03403588201072,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315497318419161
4790,30.0,diff_drop,0.1,-22.41460772057416,1.1559822128234622e-06,0.040727031459672325,-14.034035995616733,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315473638776914
4791,30.0,diff_drop,0.1,-22.41460772057416,1.1559822128234622e-06,0.040727031459672325,-14.034035995616733,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315473638776914
4823,30.0,neg_diff_drop,0.1,-22.41460772057416,-1.1559822128234622e-06,0.040727031459672325,-14.034035995616733,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315473638776914
3632,20.0,diff_drop,0.05,-22.41460469881973,5.0390620618057495e-06,0.040728904115928964,-14.035843587705898,15,15,1,0,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314805264954549
3633,20.0,diff_drop,0.05,-22.41460469881973,5.0390620618057495e-06,0.040728904115928964,-14.035843587705898,15,15,1,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314805264954549
3665,20.0,neg_diff_drop,0.05,-22.41460469881973,-5.0390620618057495e-06,0.040728904115928964,-14.035843587705898,15,15,1,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314805264954549
4152,4.0,diff_drop,0.2,-22.41460110369784,1.2432695281680334e-06,0.040727031408723004,-14.03403633298842,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315446238755607
4153,4.0,diff_drop,0.2,-22.41460110369784,1.2432695281680334e-06,0.040727031408723004,-14.03403633298842,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315446238755607
4185,4.0,neg_diff_drop,0.2,-22.41460110369784,-1.2432695281680334e-06,0.040727031408723004,-14.03403633298842,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315446238755607
5678,20.0,diff_drop,0.03,-22.41459845462482,1.8895522749994623e-05,0.040737169765021,-14.05519617988814,15,15,0,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.309408017973562
5679,20.0,diff_drop,0.03,-22.41459845462482,1.8895522749994623e-05,0.040737169765021,-14.05519617988814,15,15,0,1,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.309408017973562
5711,20.0,neg_diff_drop,0.03,-22.41459845462482,-1.8895522749994623e-05,0.040737169765021,-14.05519617988814,15,15,0,1,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.309408017973562
4660,20.0,diff_drop,0.1,-22.414597810195424,1.259766440431143e-06,0.040727031451773255,-14.03403602104718,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315453987780439
4661,20.0,diff_drop,0.1,-22.414597810195424,1.259766440431143e-06,0.040727031451773255,-14.03403602104718,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315453987780439
4693,20.0,neg_diff_drop,0.1,-22.414597810195424,-1.259766440431143e-06,0.040727031451773255,-14.03403602104718,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315453987780439
5040,80.0,diff_drop,0.05,-22.414593313435635,1.3081553814080372e-06,0.04072703146253812,-14.034035968794134,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315446389529356
5041,80.0,diff_drop,0.05,-22.414593313435635,1.3081553814080372e-06,0.04072703146253812,-14.034035968794134,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315446389529356
5073,80.0,neg_diff_drop,0.05,-22.414593313435635,-1.3081553814080372e-06,0.04072703146253812,-14.034035968794134,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315446389529356
5009,80.0,signed_d2_lr,0.05,-22.41459327160851,-1.3081551785336812e-06,0.04072703146253813,-14.034035889536934,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315446207637021
4731,20.0,abs_diff_drop,0.2,-22.41459264211469,-4.630586135513055e-07,0.040727031462406686,-14.034035930237343,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315495749270228
3703,20.0,abs_diff_drop,0.1,-22.4145840250652,-1.8522461469596658e-06,0.04072890415846309,-14.035843224462852,15,15,0,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.31497229438488
4979,50.0,abs_diff_drop,0.05,-22.41458209932783,-3.0534433400754287e-06,0.040727031456333086,-14.034035894336384,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315728937434139
4601,14.0,abs_diff_drop,0.2,-22.414569822374347,-4.768608486129284e-07,0.04072703145874353,-14.034035915306674,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315383203367997
4853,30.0,abs_diff_drop,0.1,-22.41456098678105,-9.313813633420343e-07,0.04072703145935068,-14.034035921597432,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315516897937412
4154,4.0,diff_drop,0.2,-22.41456021183422,1.6784138630268451e-06,0.040727031408723004,-14.034036472187017,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315361490814386
4155,4.0,diff_drop,0.2,-22.41456021183422,1.6784138630268451e-06,0.040727031408723004,-14.034036472187017,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315361490814386
4187,4.0,neg_diff_drop,0.2,-22.41456021183422,-1.6784138630268451e-06,0.040727031408723004,-14.034036472187017,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315361490814386
4662,20.0,diff_drop,0.1,-22.414555761919313,1.7006846945820434e-06,0.040727031451773255,-14.034036045286369,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3153719501394034
4663,20.0,diff_drop,0.1,-22.414555761919313,1.7006846945820434e-06,0.040727031451773255,-14.034036045286369,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3153719501394034
4695,20.0,neg_diff_drop,0.1,-22.414555761919313,-1.7006846945820434e-06,0.040727031451773255,-14.034036045286369,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3153719501394034
4532,14.0,diff_drop,0.1,-22.414551075605903,1.7507824325946157e-06,0.040727031437833135,-14.03403608810705,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315362010636571
4533,14.0,diff_drop,0.1,-22.414551075605903,1.7507824325946157e-06,0.040727031437833135,-14.03403608810705,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315362010636571
4565,14.0,neg_diff_drop,0.1,-22.414551075605903,-1.7507824325946157e-06,0.040727031437833135,-14.03403608810705,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315362010636571
5042,80.0,diff_drop,0.05,-22.414549690367757,1.7660097649008508e-06,0.04072703146253812,-14.034035973227187,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3153616920646805
5043,80.0,diff_drop,0.05,-22.414549690367757,1.7660097649008508e-06,0.04072703146253812,-14.034035973227187,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3153616920646805
5075,80.0,neg_diff_drop,0.05,-22.414549690367757,-1.7660097649008508e-06,0.04072703146253812,-14.034035973227187,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.3153616920646805
5011,80.0,signed_d2_lr,0.05,-22.414549633901306,-1.76600949102047e-06,0.04072703146253813,-14.03403586623011,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315361446510281
4473,10.0,abs_diff_drop,0.2,-22.41454959359043,-6.410131638255668e-07,0.04072703145252505,-14.034035875067019,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315182819758314
5548,14.0,diff_drop,0.03,-22.41454636214824,1.9452259059544486e-05,0.0407371696100438,-14.05519665578484,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.309297701604521
5549,14.0,diff_drop,0.03,-22.41454636214824,1.9452259059544486e-05,0.0407371696100438,-14.05519665578484,15,15,1,1,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.309297701604521
5581,14.0,neg_diff_drop,0.03,-22.41454636214824,-1.9452259059544486e-05,0.0407371696100438,-14.05519665578484,15,15,1,1,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.309297701604521
3884,50.0,diff_drop,0.03,-22.414534215258154,5.781787199395585e-06,0.040728904147469984,-14.035843433972783,15,15,1,0,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314671071222366
3885,50.0,diff_drop,0.03,-22.414534215258154,5.781787199395585e-06,0.040728904147469984,-14.035843433972783,15,15,1,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314671071222366
3917,50.0,neg_diff_drop,0.03,-22.414534215258154,-5.781787199395585e-06,0.040728904147469984,-14.035843433972783,15,15,1,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314671071222366
3853,50.0,signed_d2_lr,0.03,-22.41453417088082,-5.779687268070136e-06,0.040728904147480226,-14.035842984790904,15,15,1,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314670905949226
5168,4.0,diff_drop,0.05,-22.414530642617898,1.9895201530184066e-05,0.040737169004932704,-14.055201213706415,15,15,1,0,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.309048815528451
5169,4.0,diff_drop,0.05,-22.414530642617898,1.9895201530184066e-05,0.040737169004932704,-14.055201213706415,15,15,1,1,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.309048815528451
5201,4.0,neg_diff_drop,0.05,-22.414530642617898,-1.9895201530184066e-05,0.040737169004932704,-14.055201213706415,15,15,1,1,3000,5,8,0.01,20.0,0.0,0.35,0.05,15,-6.309048815528451
4912,50.0,diff_drop,0.05,-22.414519573262723,2.081449505391005e-06,0.04072703145678166,-14.034035993619366,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315302545065782
4913,50.0,diff_drop,0.05,-22.414519573262723,2.081449505391005e-06,0.04072703145678166,-14.034035993619366,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315302545065782
4945,50.0,neg_diff_drop,0.05,-22.414519573262723,-2.081449505391005e-06,0.04072703145678166,-14.034035993619366,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315302545065782
4881,50.0,signed_d2_lr,0.05,-22.41451955726935,-2.080693773190884e-06,0.04072703145678534,-14.03403583191376,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315302485465746
4603,14.0,abs_diff_drop,0.2,-22.41451797775896,-6.437621456274534e-07,0.04072703145874353,-14.034035901568942,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315276390899783
4855,30.0,abs_diff_drop,0.1,-22.41450604965569,-1.2573648405117463e-06,0.04072703145935068,-14.03403590997484,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315456878543291
4625,20.0,signed_d2_lr,0.05,-22.414499901879825,-1.4938494585114155e-06,0.040727031450210956,-14.034035747887398,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.316055701668322
4404,10.0,diff_drop,0.1,-22.414493273562844,2.360862086671416e-06,0.04072703141394187,-14.034036214476375,15,15,1,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315246558705178
4405,10.0,diff_drop,0.1,-22.414493273562844,2.360862086671416e-06,0.04072703141394187,-14.034036214476375,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315246558705178
4437,10.0,neg_diff_drop,0.1,-22.414493273562844,-2.360862086671416e-06,0.04072703141394187,-14.034036214476375,15,15,1,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315246558705178
3573,14.0,abs_diff_drop,0.1,-22.414492746956707,-1.9074558055090164e-06,0.040728904143809856,-14.035843164738438,15,15,1,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.314522108910525
4534,14.0,diff_drop,0.1,-22.414492671421545,2.363556284002731e-06,0.040727031437833135,-14.034036137779072,15,15,0,0,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315247781558442
4535,14.0,diff_drop,0.1,-22.414492671421545,2.363556284002731e-06,0.040727031437833135,-14.034036137779072,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315247781558442
4567,14.0,neg_diff_drop,0.1,-22.414492671421545,-2.363556284002731e-06,0.040727031437833135,-14.034036137779072,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315247781558442
4475,10.0,abs_diff_drop,0.2,-22.414490669433444,-8.653677711645153e-07,0.04072703145252505,-14.034035848138481,15,15,0,1,3000,4,16,0.01,20.0,0.0,0.35,0.05,15,-6.315005873276725
3597,20.0,signed_d2_lr,0.03,-22.41447984176161,-4.145694658612612e-06,0.04072890412925798,-14.035842751406037,15,15,1,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.316764802786723
3825,30.0,abs_diff_drop,0.05,-22.414457403220414,-3.7255464947108174e-06,0.04072890414623893,-14.035843189905039,15,15,1,1,3000,3,12,0.01,20.0,0.0,0.35,0.05,15,-6.315056889040404
