base_mae,corr_mae,delta_pct,kappa,mode,nonharm,nuisance_weight,scale,target_drop_factor,target_drop_norm,test_curve,test_group,test_label,train_curve,train_group,train_label,win
0.008173606778800102,0.0076164680932345975,-6.8163137846385835,0.036554101738181334,single_curve,1,0.8,400,0.9999999999999999,0.8999999999999999,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.002926482771138891,0.0010099644231370915,-65.48879654794459,0.011947739400776718,single_curve,1,1.0,25,0.7777777777777777,0.7,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.004934623402238123,0.0009690432509711895,-80.36236664926294,0.02097510043571557,single_curve,1,1.0,100,0.7777777777777777,0.7,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.006687305974578527,0.0016870234006430077,-74.7727499376259,0.036554101738181334,single_curve,1,1.0,400,0.7777777777777777,0.7,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.002504818961791151,0.0023149564428205406,-7.579889878941315,0.011947739400776718,single_curve,1,0.0,25,0.4444444444444443,0.3999999999999999,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.0013816404339982303,0.0013238426929441773,-4.183269368195619,0.02097510043571557,single_curve,1,0.0,100,0.4444444444444443,0.3999999999999999,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.0025579541942073844,0.0025113936878721588,-1.8202243981015886,0.036554101738181334,single_curve,1,0.0,400,0.4444444444444443,0.3999999999999999,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_9.csv,probe,WSD-con 9e-5,1
0.00744534704076948,0.007267553475011232,-2.3879822496477354,0.013490594579759293,single_curve,1,0.0,25,0.9999999994941389,0.899999999544725,cosine_72000.csv,cosine,Cosine,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.007265129575917493,0.007069582763621294,-2.691580518321357,0.014845240959153272,single_curve,1,0.0,100,0.9999999994941389,0.899999999544725,cosine_72000.csv,cosine,Cosine,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.005612615040270773,0.005334851649679196,-4.948912202219691,0.02886958698712493,single_curve,1,0.0,400,0.9999999994941389,0.899999999544725,cosine_72000.csv,cosine,Cosine,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.003408385839825258,0.0029116523147671523,-14.573864239606515,0.013490594579759293,single_curve,1,0.0,25,0.9999360208900709,0.8999424188010638,wsd_20000_24000.csv,wsd,WSD sharp,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.0037480705220761528,0.0032046544948595786,-14.49855396305516,0.014845240959153272,single_curve,1,0.0,100,0.9999360208900709,0.8999424188010638,wsd_20000_24000.csv,wsd,WSD sharp,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.004701998914275349,0.003640917865832229,-22.566594926716377,0.02886958698712493,single_curve,1,0.0,400,0.9999360208900709,0.8999424188010638,wsd_20000_24000.csv,wsd,WSD sharp,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.0031360955249893426,0.002712340012663105,-13.512200408107066,0.013490594579759293,single_curve,1,0.0,25,0.9997499999999999,0.899775,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.003248313740665229,0.002784734124224984,-14.271392896466562,0.014845240959153272,single_curve,1,0.0,100,0.9997499999999999,0.899775,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.0038535563963712593,0.0029496236966386337,-23.457103173157734,0.02886958698712493,single_curve,1,0.0,400,0.9997499999999999,0.899775,wsdld_20000_24000.csv,wsd,WSD linear,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.004487187642230267,0.002573120501570955,-42.65627589640899,0.013490594579759293,single_curve,1,0.8,25,0.9999999999999999,0.8999999999999999,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.0056693997340904675,0.0047606636716938135,-16.028787967310986,0.014845240959153272,single_curve,1,0.8,100,0.9999999999999999,0.8999999999999999,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.008173606778800102,0.006799580362384596,-16.810527513744866,0.02886958698712493,single_curve,1,0.8,400,0.9999999999999999,0.8999999999999999,wsdcon_3.csv,probe,WSD-con 3e-5,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.002926482771138891,0.002386274166269504,-18.459312666964898,0.013490594579759293,single_curve,1,0.8,25,0.7777777777777777,0.7,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.004934623402238123,0.0042845202982725325,-13.174320530128657,0.014845240959153272,single_curve,1,0.8,100,0.7777777777777777,0.7,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.006687305974578527,0.00516239307248453,-22.803097508785765,0.02886958698712493,single_curve,1,0.8,400,0.7777777777777777,0.7,wsdcon_9.csv,probe,WSD-con 9e-5,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.002504818961791151,0.0010929388698492728,-56.36655237280175,0.013490594579759293,single_curve,1,1.0,25,0.4444444444444443,0.3999999999999999,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.0013816404339982303,0.0008445762219193617,-38.87148919959566,0.014845240959153272,single_curve,1,1.0,100,0.4444444444444443,0.3999999999999999,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_18.csv,probe,WSD-con 18e-5,1
0.0025579541942073844,0.0013267735375547946,-48.131458313079264,0.02886958698712493,single_curve,1,1.0,400,0.4444444444444443,0.3999999999999999,wsdcon_18.csv,probe,WSD-con 18e-5,wsdcon_18.csv,probe,WSD-con 18e-5,1
