base_mae,corr_mae,delta_pct,group,kappa,mode,scale,target_factor,target_peak_to_mean,test_curve,test_label,train_curve,train_label,win
0.0015795124507172926,0.0015795124507172926,0.0,extra_holdout,0.013703333359633963,target_localization_gate,25,0.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,0
0.0037480705220761528,0.002985409850383169,-20.34808756134414,main_matrix,0.024621858654901116,raw_nextgen,100,1.0,6.140503659182457,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0037480705220761528,0.002985409850383169,-20.34808756134414,main_matrix,0.024621858654901116,target_localization_gate,100,1.0,6.140503659182457,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.003248313740665229,0.002699505481422466,-16.89517402128684,main_matrix,0.024621858654901116,raw_nextgen,100,1.0,11.169315685043184,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.003248313740665229,0.002699505481422466,-16.89517402128684,main_matrix,0.024621858654901116,target_localization_gate,100,1.0,11.169315685043184,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0056693997340904675,0.004543348873529426,-19.861906257729988,main_matrix,0.024621858654901116,raw_nextgen,100,1.0,4.507379587880052,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.0056693997340904675,0.004543348873529426,-19.861906257729988,main_matrix,0.024621858654901116,target_localization_gate,100,1.0,4.507379587880052,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,0.004827707940146291,-2.1666387356599426,main_matrix,0.024621858654901116,raw_nextgen,100,1.0,11.868885313995387,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.004934623402238123,0.004827707940146291,-2.1666387356599426,main_matrix,0.024621858654901116,target_localization_gate,100,1.0,11.868885313995387,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,0.0012415578952275736,-10.13885634233227,main_matrix,0.024621858654901116,raw_nextgen,100,1.0,22.4304832069039,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.0013816404339982303,0.0012415578952275736,-10.13885634233227,main_matrix,0.024621858654901116,target_localization_gate,100,1.0,22.4304832069039,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
0.0032781062167547585,0.0035858034937502193,9.386434015554057,extra_holdout,0.024621858654901116,raw_nextgen,100,1.0,1.8284634386196519,cosine_24000.csv,Cosine 24k,cosine_72000.csv,Cosine,0
0.0032781062167547585,0.0032781062167547585,0.0,extra_holdout,0.024621858654901116,target_localization_gate,100,0.0,1.8284634386196519,cosine_24000.csv,Cosine 24k,cosine_72000.csv,Cosine,0
0.001848699219840022,0.001848699219840022,0.0,extra_holdout,0.024621858654901116,raw_nextgen,100,1.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv,Cosine,0
0.001848699219840022,0.001848699219840022,0.0,extra_holdout,0.024621858654901116,target_localization_gate,100,0.0,0.0,constant_24000.csv,Constant 24k,cosine_72000.csv,Cosine,0
0.004776169698442608,0.004776169698442608,0.0,extra_holdout,0.024621858654901116,raw_nextgen,100,1.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,0
0.004776169698442608,0.004776169698442608,0.0,extra_holdout,0.024621858654901116,target_localization_gate,100,0.0,0.0,constant_72000.csv,Constant 72k,cosine_72000.csv,Cosine,0
0.004701998914275349,0.003353203241433326,-28.68558026985196,main_matrix,0.04339152898551728,raw_nextgen,400,1.0,6.089324577499179,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.004701998914275349,0.003353203241433326,-28.68558026985196,main_matrix,0.04339152898551728,target_localization_gate,400,1.0,6.089324577499179,wsd_20000_24000.csv,WSD sharp,cosine_72000.csv,Cosine,1
0.0038535563963712593,0.002879694737260368,-25.271763507287393,main_matrix,0.04339152898551728,raw_nextgen,400,1.0,11.177158839916714,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.0038535563963712593,0.002879694737260368,-25.271763507287393,main_matrix,0.04339152898551728,target_localization_gate,400,1.0,11.177158839916714,wsdld_20000_24000.csv,WSD linear,cosine_72000.csv,Cosine,1
0.008173606778800102,0.005379034607788617,-34.19019591522034,main_matrix,0.04339152898551728,raw_nextgen,400,1.0,4.507379587880052,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.008173606778800102,0.005379034607788617,-34.19019591522034,main_matrix,0.04339152898551728,target_localization_gate,400,1.0,4.507379587880052,wsdcon_3.csv,WSD-con 3e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,0.006407768601619105,-4.180119378746394,main_matrix,0.04339152898551728,raw_nextgen,400,1.0,11.868885313995387,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.006687305974578527,0.006407768601619105,-4.180119378746394,main_matrix,0.04339152898551728,target_localization_gate,400,1.0,11.868885313995387,wsdcon_9.csv,WSD-con 9e-5,cosine_72000.csv,Cosine,1
0.0025579541942073844,0.0024667993743625787,-3.5635829621668114,main_matrix,0.04339152898551728,raw_nextgen,400,1.0,22.4304832069039,wsdcon_18.csv,WSD-con 18e-5,cosine_72000.csv,Cosine,1
