config_id,curvature_lambda,curvature_mode,curvature_tau,mean_delta,mean_step_curvature_coef,mean_step_primary_coef,median_delta,nonharm,rows,shrink_curvature,signed_curvature_coef,wins,worst_delta
843,50.0,neg_diff_drop,0.01,-33.3541980417008,-9.427871215056304e-05,0.06914721405433,-29.5084918638418,15,15,0,1,15,-13.163436201994806
13,4.0,signed_d2_lr,0.03,-33.354196548089384,-9.508273713328133e-05,0.06914720983471438,-29.5084918638418,15,15,1,1,15,-13.16339055591479
15,4.0,signed_d2_lr,0.03,-33.354196548089384,-9.508273713328133e-05,0.06914720983471438,-29.5084918638418,15,15,0,1,15,-13.16339055591479
44,4.0,diff_drop,0.03,-33.354196520718794,9.50823503332267e-05,0.06914720983436234,-29.5084918638418,15,15,1,0,15,-13.163444464476527
46,4.0,diff_drop,0.03,-33.354196520718794,9.50823503332267e-05,0.06914720983436234,-29.5084918638418,15,15,0,0,15,-13.163444464476527
45,4.0,diff_drop,0.03,-33.354196520718794,9.50823503332267e-05,0.06914720983436234,-29.5084918638418,15,15,1,1,15,-13.163444464476527
77,4.0,neg_diff_drop,0.03,-33.354196520718794,-9.50823503332267e-05,0.06914720983436234,-29.5084918638418,15,15,1,1,15,-13.163444464476527
47,4.0,diff_drop,0.03,-33.354196520718794,9.50823503332267e-05,0.06914720983436234,-29.5084918638418,15,15,0,1,15,-13.163444464476527
79,4.0,neg_diff_drop,0.03,-33.354196520718794,-9.50823503332267e-05,0.06914720983436234,-29.5084918638418,15,15,0,1,15,-13.163444464476527
777,50.0,signed_d2_lr,0.01,-33.35419453459797,-9.427871215056304e-05,0.06914721405433,-29.5084918638418,15,15,1,1,15,-13.163428906253428
779,50.0,signed_d2_lr,0.01,-33.35419453459797,-9.427871215056304e-05,0.06914721405433,-29.5084918638418,15,15,0,1,15,-13.163428906253428
621,20.0,abs_diff_drop,0.03,-33.35375474375306,-2.877814615292271e-05,0.0691472141668881,-29.5084918638418,15,15,1,1,15,-13.147647018393283
623,20.0,abs_diff_drop,0.03,-33.35375474375306,-2.877814615292271e-05,0.0691472141668881,-29.5084918638418,15,15,0,1,15,-13.147647018393283
245,7.0,abs_diff_drop,0.1,-33.353691900913276,-6.575006987405675e-06,0.06914721430730332,-29.5084918638418,15,15,1,1,15,-13.151062117619471
247,7.0,abs_diff_drop,0.1,-33.353691900913276,-6.575006987405675e-06,0.06914721430730332,-29.5084918638418,15,15,0,1,15,-13.151062117619471
497,14.0,abs_diff_drop,0.05,-33.35355261981896,-1.4422956400152649e-05,0.06914721426876598,-29.5084918638418,15,15,1,1,15,-13.150266853263215
499,14.0,abs_diff_drop,0.05,-33.35355261981896,-1.4422956400152649e-05,0.06914721426876598,-29.5084918638418,15,15,0,1,15,-13.150266853263215
172,7.0,diff_drop,0.03,-33.353533342053275,6.319163688712927e-05,0.06914721247535037,-29.5084918638418,15,15,1,0,15,-13.16116153127458
174,7.0,diff_drop,0.03,-33.353533342053275,6.319163688712927e-05,0.06914721247535037,-29.5084918638418,15,15,0,0,15,-13.16116153127458
173,7.0,diff_drop,0.03,-33.353533342053275,6.319163688712927e-05,0.06914721247535037,-29.5084918638418,15,15,1,1,15,-13.16116153127458
205,7.0,neg_diff_drop,0.03,-33.353533342053275,-6.319163688712927e-05,0.06914721247535037,-29.5084918638418,15,15,1,1,15,-13.16116153127458
175,7.0,diff_drop,0.03,-33.353533342053275,6.319163688712927e-05,0.06914721247535037,-29.5084918638418,15,15,0,1,15,-13.16116153127458
207,7.0,neg_diff_drop,0.03,-33.353533342053275,-6.319163688712927e-05,0.06914721247535037,-29.5084918638418,15,15,0,1,15,-13.16116153127458
