base_config_id,config_id,fit_start_step,max_mode,mean_delta,mean_kappa,mean_source_retention,mean_target_retention,median_delta,nonharm,nuisance_lambda,retention_power,rho_smooth,rho_step,ridge_tau,rows,smooth_lambda,step_lambda,wins,worst_delta
1580,15,8000,12,-29.064725232174613,0.05691377335901981,0.02015016796119049,0.4746148908293079,-25.89044802478503,15,0.02,0.0,0.2,0.75,0.05,15,7.0,20.0,15,-6.081117679037651
1580,16,8000,12,-29.133028878109435,0.0549050260212423,0.02015016796119049,0.4746148908293079,-25.89044802478503,15,0.02,0.0,0.2,0.9,0.05,15,7.0,20.0,15,-5.6814501899613346
1580,17,8000,12,-28.78368528564067,0.05373325674087211,0.02015016796119049,0.4746148908293079,-25.89044802478503,15,0.02,0.0,0.2,1.0,0.05,15,7.0,20.0,15,-5.4483108213330915
1580,18,8000,12,-27.773690506191585,0.05125952159342392,0.02015016796119049,0.4746148908293079,-25.89044802478503,15,0.02,0.0,0.2,1.25,0.05,15,7.0,20.0,15,-4.9561277097845196
1580,19,8000,12,-26.6432185891432,0.049280533475465356,0.02015016796119049,0.4746148908293079,-25.89044802478503,15,0.02,0.0,0.2,1.5,0.05,15,7.0,20.0,15,-4.562381220545786
1580,20,8000,12,-15.828020693596892,0.07250024635525722,0.02015016796119049,0.4746148908293079,-10.569587411617409,10,0.02,0.0,0.35,0.0,0.05,15,7.0,20.0,10,16.336710495385386
1580,21,8000,12,-23.13314297514933,0.06507904091291264,0.02015016796119049,0.4746148908293079,-23.929202453983343,13,0.02,0.0,0.35,0.2,0.05,15,7.0,20.0,13,5.734906623840508
1580,22,8000,12,-27.035947167378716,0.06095614900049895,0.02015016796119049,0.4746148908293079,-27.937769942960866,14,0.02,0.0,0.35,0.35,0.05,15,7.0,20.0,14,1.4843012176068537
1580,23,8000,12,-29.834103801263275,0.057657835470568006,0.02015016796119049,0.4746148908293079,-30.954737003904498,15,0.02,0.0,0.35,0.5,0.05,15,7.0,20.0,15,-1.9161831073806534
1580,24,8000,12,-31.17281040518378,0.055802534109981865,0.02015016796119049,0.4746148908293079,-31.055631814329352,15,0.02,0.0,0.35,0.6,0.05,15,7.0,20.0,15,-3.828955540186052
1580,25,8000,12,-32.262008114665484,0.0534171466463711,0.02015016796119049,0.4746148908293079,-31.055631814329352,15,0.02,0.0,0.35,0.75,0.05,15,7.0,20.0,15,-6.081117679037651
1580,26,8000,12,-32.3303117606003,0.05140839930859361,0.02015016796119049,0.4746148908293079,-31.055631814329352,15,0.02,0.0,0.35,0.9,0.05,15,7.0,20.0,15,-5.6814501899613346
1580,27,8000,12,-31.98096816813154,0.05023663002822341,0.02015016796119049,0.4746148908293079,-31.055631814329352,15,0.02,0.0,0.35,1.0,0.05,15,7.0,20.0,15,-5.4483108213330915
1580,28,8000,12,-30.970973388682456,0.04776289488077522,0.02015016796119049,0.4746148908293079,-31.055631814329352,15,0.02,0.0,0.35,1.25,0.05,15,7.0,20.0,15,-4.9561277097845196
1580,29,8000,12,-29.84050147163407,0.045783906762816656,0.02015016796119049,0.4746148908293079,-31.055631814329352,15,0.02,0.0,0.35,1.5,0.05,15,7.0,20.0,15,-4.562381220545786
1580,30,8000,12,-18.003080700842155,0.06970294498513825,0.02015016796119049,0.4746148908293079,-10.569587411617409,10,0.02,0.0,0.5,0.0,0.05,15,7.0,20.0,10,16.336710495385386
1580,31,8000,12,-25.308202982394597,0.062281739542793674,0.02015016796119049,0.4746148908293079,-23.929202453983343,13,0.02,0.0,0.5,0.2,0.05,15,7.0,20.0,13,5.734906623840508
1580,32,8000,12,-29.211007174623976,0.05815884763037998,0.02015016796119049,0.4746148908293079,-33.598968125186126,14,0.02,0.0,0.5,0.35,0.05,15,7.0,20.0,14,1.4843012176068537
1580,33,8000,12,-32.00916380850853,0.05486053410044905,0.02015016796119049,0.4746148908293079,-33.598968125186126,15,0.02,0.0,0.5,0.5,0.05,15,7.0,20.0,15,-1.9161831073806534
1580,34,8000,12,-33.347870412429046,0.05300523273986291,0.02015016796119049,0.4746148908293079,-33.70105672077124,15,0.02,0.0,0.5,0.6,0.05,15,7.0,20.0,15,-3.828955540186052
1580,35,8000,12,-34.43706812191075,0.05061984527625214,0.02015016796119049,0.4746148908293079,-33.70105672077124,15,0.02,0.0,0.5,0.75,0.05,15,7.0,20.0,15,-6.081117679037651
1580,36,8000,12,-34.505371767845574,0.048611097938474644,0.02015016796119049,0.4746148908293079,-33.70105672077124,15,0.02,0.0,0.5,0.9,0.05,15,7.0,20.0,15,-5.6814501899613346
1580,37,8000,12,-34.156028175376804,0.04743932865810444,0.02015016796119049,0.4746148908293079,-33.70105672077124,15,0.02,0.0,0.5,1.0,0.05,15,7.0,20.0,15,-5.4483108213330915
1580,38,8000,12,-33.146033395927724,0.04496559351065626,0.02015016796119049,0.4746148908293079,-33.70105672077124,15,0.02,0.0,0.5,1.25,0.05,15,7.0,20.0,15,-4.9561277097845196
1580,39,8000,12,-32.015561478879334,0.0429866053926977,0.02015016796119049,0.4746148908293079,-33.70105672077124,15,0.02,0.0,0.5,1.5,0.05,15,7.0,20.0,15,-4.562381220545786
1580,40,8000,12,-18.53747958572939,0.06812946296444634,0.02015016796119049,0.4746148908293079,-10.569587411617409,10,0.02,0.0,0.6,0.0,0.05,15,7.0,20.0,10,16.336710495385386
1580,41,8000,12,-25.842601867281825,0.06070825752210176,0.02015016796119049,0.4746148908293079,-23.929202453983343,13,0.02,0.0,0.6,0.2,0.05,15,7.0,20.0,13,5.734906623840508
1580,42,8000,12,-29.745406059511204,0.056585365609688076,0.02015016796119049,0.4746148908293079,-33.83111019425593,14,0.02,0.0,0.6,0.35,0.05,15,7.0,20.0,14,1.4843012176068537
